"Survey Year","Set count","Number of positive sets","ITIS-TSN","Species code","Scientific name","English common name","French common name","LSID","Biomass index","Lower interval","Upper interval","CV"
2015,238,89,"172932","614","HIPPOGLOSSUS STENOLEPIS","PACIFIC HALIBUT","FLÉTAN DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:274290","1060435.9384450801","596609.12938850303","1849608.8827499701","0.30390136625077102"
2015,238,34,"172917","621","LEPIDOPSETTA BILINEATA","SOUTHERN ROCK SOLE","FAUSSE LIMANDE DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:281305","450574.22700801602","197588.19434489499","823519.75174201804","0.36052561100890301"
2015,238,101,"172871","625","LYOPSETTA EXILIS","SLENDER SOLE","PLIE MINCE","urn:lsid:marinespecies.org:taxname:281452","52695.484288255","37000.300093134698","72726.963175915298","0.172669972851309"
2015,238,168,"172887","626","MICROSTOMUS PACIFICUS","DOVER SOLE","LIMANDE-SOLE","urn:lsid:marinespecies.org:taxname:274294","2153612.1715195002","1532670.5995704699","2951028.7929761498","0.166929286988657"
2015,238,79,"172921","628","PAROPHRYS VETULUS","ENGLISH SOLE","CARLOTTIN ANGLAIS","urn:lsid:marinespecies.org:taxname:254393","746979.14165303297","444316.052813382","1123557.4971501101","0.22824590089698699"
2015,238,8,"172924","635","PLEURONICHTHYS DECURRENS","CURLFIN SOLE","PLIE À NAGEOIRES FRISÉES","urn:lsid:marinespecies.org:taxname:282292","6502.7547727660003","2295.4041028045999","11832.5442416429","0.38172001635151598"
2017,240,131,"160617","044","SQUALUS SUCKLEYI","NORTH PACIFIC SPINY DOGFISH","AIGUILLAT DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:299224","1386600.32372181","782271.23750663397","2232829.0774996802","0.27481324115026001"
2017,240,12,"160848","056","BERINGRAJA BINOCULATA","BIG SKATE","RAIE BIOCELLÉE","urn:lsid:marinespecies.org:taxname:1021330","84063.252805595999","24616.9043217777","165077.60687437101","0.43594382125174302"
2017,240,29,"160937","058","BATHYRAJA INTERRUPTA","SANDPAPER SKATE","RAIE RUGUEUSE","urn:lsid:marinespecies.org:taxname:271515","36393.336715072299","21395.1310737637","52700.8484694254","0.227591043154691"
2017,240,81,"160851","059","RAJA RHINA","LONGNOSE SKATE","POCHETEAU LONG-NEZ","urn:lsid:marinespecies.org:taxname:271581","453532.39109001303","343125.15183999902","571879.67887865298","0.12523559152628999"
2017,240,220,"161015","066","HYDROLAGUS COLLIEI","SPOTTED RATFISH","CHIMÈRE D’AMÉRIQUE","urn:lsid:marinespecies.org:taxname:271406","2676727.95332513","1659727.3440844701","3967658.5775899198","0.220629923725077"
2017,240,47,"551209","096","CLUPEA PALLASII","PACIFIC HERRING","HARENG DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:151159","21617.399391225299","12599.1226056003","34771.823792131399","0.25559457304997102"
2017,240,38,"162051","148","THALEICHTHYS PACIFICUS","EULACHON","EULAKANE","urn:lsid:marinespecies.org:taxname:282959","43370.268460240302","20288.200163060501","73775.845504140801","0.33609829970892702"
2017,240,90,"164711","222","GADUS MACROCEPHALUS","PACIFIC COD","MORUE DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:254538","521803.09805467702","355216.43863881403","706002.83304320497","0.17286445229104699"
2017,240,129,"164792","225","MERLUCCIUS PRODUCTUS","PACIFIC HAKE","MERLU DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:272458","3518921.9458180601","2429328.11030275","4812207.1396310003","0.172223685967234"
2017,240,160,"934083","228","GADUS CHALCOGRAMMUS","WALLEYE POLLOCK","GOBERGE DE L’ALASKA","urn:lsid:marinespecies.org:taxname:300735","1729307.1253758899","983199.01634597802","2851321.1775516202","0.28512598891364299"
2017,240,53,"630999","245","LYCODES PACIFICUS","BLACKBELLY EELPOUT","LYCODE À VENTRE NOIR","urn:lsid:marinespecies.org:taxname:274116","188675.79732514301","73315.580079299296","319849.33822324901","0.33864966562006799"
2017,240,69,"166706","394","SEBASTES ALEUTIANUS/MELANOSTICTUS COMPLEX","ROUGHEYE/BLACKSPOTTED ROCKFISH COMPLEX","COMPLEXE DES SÉBASTES À ŒIL ÉPINEUX ET À TACHES NOIRES","unknown","606442.87009676895","305295.04090107302","986721.50875008304","0.28482131313345799"
2017,240,143,"166707","396","SEBASTES ALUTUS","PACIFIC OCEAN PERCH","SÉBASTE À LONGUE MÂCHOIRE","urn:lsid:marinespecies.org:taxname:254573","16955246.3351776","11955296.187360501","22343872.157152399","0.16084419977151401"
2017,240,111,"166710","401","SEBASTES BABCOCKI","REDBANDED ROCKFISH","SÉBASTE À BANDES ROUGES","urn:lsid:marinespecies.org:taxname:274775","1093785.0422890401","726402.87081133598","1569850.6566496801","0.20049643612510501"
2017,240,4,"166712","403","SEBASTES BOREALIS","SHORTRAKER ROCKFISH","SÉBASTE BORÉAL","urn:lsid:marinespecies.org:taxname:274777","25259.8747429592","2555.47556979","52412.946439977197","0.49852476832011899"
2017,240,141,"166711","405","SEBASTES BREVISPINIS","SILVERGRAY ROCKFISH","SÉBASTE ARGENTÉ","urn:lsid:marinespecies.org:taxname:274778","6483202.6814328004","3051531.01148067","12009393.090418801","0.377153192707123"
2017,240,37,"166715","410","SEBASTES CRAMERI","DARKBLOTCHED ROCKFISH","SÉBASTE TACHETÉ","urn:lsid:marinespecies.org:taxname:274785","239329.234686618","39947.719492461103","565539.98911005806","0.61903912677606199"
2017,240,36,"166716","412","SEBASTES DIPLOPROA","SPLITNOSE ROCKFISH","GUEULE-DE-LOUP","urn:lsid:marinespecies.org:taxname:274787","4450457.3937275698","1374317.1808070601","8235784.4749471098","0.38650185148407501"
2017,240,82,"166717","414","SEBASTES ELONGATUS","GREENSTRIPED ROCKFISH","SÉBASTE À RAYURES VERTES","urn:lsid:marinespecies.org:taxname:274788","155920.13044707","100208.99955554699","223889.17023682699","0.20339676458522701"
2017,240,24,"166719","417","SEBASTES ENTOMELAS","WIDOW ROCKFISH","VEUVE","urn:lsid:marinespecies.org:taxname:274791","69500.740026479107","32718.718937210499","116852.39087277499","0.32132106995082699"
2017,240,58,"166720","418","SEBASTES FLAVIDUS","YELLOWTAIL ROCKFISH","SÉBASTE À QUEUE JAUNE","urn:lsid:marinespecies.org:taxname:274795","1074805.3847886401","338386.29703373398","2153905.8903458002","0.44867598665590003"
2017,240,39,"166723","421","SEBASTES HELVOMACULATUS","ROSETHORN ROCKFISH","SÉBASTE ROSACÉ","urn:lsid:marinespecies.org:taxname:274799","127811.437421225","65797.999627919504","207376.28447378101","0.29028995389206003"
2017,240,40,"166726","424","SEBASTES MALIGER","QUILLBACK ROCKFISH","SÉBASTE À DOS ÉPINEUX","urn:lsid:marinespecies.org:taxname:274815","174559.26139477501","95110.676135745001","266830.84237357997","0.25248571296682898"
2017,240,52,"166733","435","SEBASTES PAUCISPINIS","BOCACCIO","BOCACCIO","urn:lsid:marinespecies.org:taxname:274833","81713.830863760406","40070.438116026402","127763.01578946201","0.28011801770794698"
2017,240,66,"166734","437","SEBASTES PINNIGER","CANARY ROCKFISH","SÉBASTE CANARI","urn:lsid:marinespecies.org:taxname:274836","551700.20711433794","321501.94397256","830376.467991938","0.24470895612337701"
2017,240,85,"166736","439","SEBASTES PRORIGER","REDSTRIPE ROCKFISH","SÉBASTE À RAIE ROUGE","urn:lsid:marinespecies.org:taxname:274838","1065400.34378262","597833.82398142805","1733673.39707562","0.27260057026912599"
2017,240,66,"166737","440","SEBASTES REEDI","YELLOWMOUTH ROCKFISH","SÉBASTE À BOUCHE JAUNE","urn:lsid:marinespecies.org:taxname:274840","6266103.7761278301","1904561.8905517","12938805.3250081","0.455488120661528"
2017,240,23,"166740","442","SEBASTES RUBERRIMUS","YELLOWEYE ROCKFISH","SÉBASTE AUX YEUX JAUNES","urn:lsid:marinespecies.org:taxname:274844","106281.13148656","40115.929294578797","204961.499217776","0.38926947255170002"
2017,240,26,"166743","448","SEBASTES WILSONI","PYGMY ROCKFISH","SÉBASTE PYGMÉE","urn:lsid:marinespecies.org:taxname:274868","21222.799484996001","5083.1841705429897","44112.307523863099","0.48518122328136198"
2017,240,77,"166744","450","SEBASTES ZACENTRUS","SHARPCHIN ROCKFISH","SÉBASTE À MENTON POINTU","urn:lsid:marinespecies.org:taxname:274869","1438519.7503247799","286054.96226514701","3434749.0255428399","0.61041439138217402"
2017,240,100,"166783","451","SEBASTOLOBUS ALASCANUS","SHORTSPINE THORNYHEAD","SÉBASTOLOBE À COURTES ÉPINES","urn:lsid:marinespecies.org:taxname:282740","1411377.5761804499","1093351.9474164699","1818022.4627455501","0.12524507232672999"
2017,240,169,"167123","455","ANOPLOPOMA FIMBRIA","SABLEFISH","MORUE CHARBONNIÈRE","urn:lsid:marinespecies.org:taxname:159463","5295479.6134201298","3120228.5072841798","7970246.0675618397","0.23960054708108"
2017,240,72,"167116","467","OPHIODON ELONGATUS","LINGCOD","MORUE-LINGUE","urn:lsid:marinespecies.org:taxname:240745","581564.84222647594","242498.76801004101","1280607.5542392901","0.48354623532546398"
2017,240,10,"167287","505","HEMITRIPTERUS BOLINI","BIGMOUTH SCULPIN","HÉMITRIPTÈRE À GRANDE BOUCHE","urn:lsid:marinespecies.org:taxname:254541","29297.6678929261","13329.5321605228","49265.665413378098","0.31205140711233198"
2017,240,13,"167293","510","ICELINUS FILAMENTOSUS","THREADFIN SCULPIN","ICÉLINE FILAMENTEUSE","urn:lsid:marinespecies.org:taxname:281136","4073.1317631105298","1796.40562475245","7234.9923076047799","0.32779387331416898"
2017,240,57,"172716","596","CITHARICHTHYS SORDIDUS","PACIFIC SANDDAB","LIMANDE SORDIDE","urn:lsid:marinespecies.org:taxname:275694","194902.385599089","124321.117354177","275793.79806541302","0.19457008227014999"
2017,240,199,"172862","602","ATHERESTHES STOMIAS","ARROWTOOTH FLOUNDER","PLIE À GRANDE BOUCHE","urn:lsid:marinespecies.org:taxname:279792","12209411.2179616","8514455.52062531","17892723.3262018","0.188107450225484"
2017,240,115,"172868","607","EOPSETTA JORDANI","PETRALE SOLE","PLIE DE CALIFORNIE","urn:lsid:marinespecies.org:taxname:280690","531205.12144074205","330094.18330433901","790103.98611057003","0.227365933410176"
2017,240,190,"172978","610","GLYPTOCEPHALUS ZACHIRUS","REX SOLE","PLIE ROYALE","urn:lsid:marinespecies.org:taxname:274287","2239220.4539104998","1812671.9355409001","2732058.09443592","9.9659683456676196E-2"
2017,240,111,"172875","612","HIPPOGLOSSOIDES ELASSODON","FLATHEAD SOLE","PLIE À TÊTE PLATE","urn:lsid:marinespecies.org:taxname:274289","1369174.3800258299","988873.82083498698","1863626.95856618","0.160801097612816"
2017,240,73,"172932","614","HIPPOGLOSSUS STENOLEPIS","PACIFIC HALIBUT","FLÉTAN DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:274290","642307.71376165003","469445.22847582499","841507.94834998006","0.148612012847607"
2017,240,69,"172917","621","LEPIDOPSETTA BILINEATA","SOUTHERN ROCK SOLE","FAUSSE LIMANDE DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:281305","463053.70375493198","319129.93487791601","623154.87523300305","0.169851396038353"
2017,240,118,"172871","625","LYOPSETTA EXILIS","SLENDER SOLE","PLIE MINCE","urn:lsid:marinespecies.org:taxname:281452","112378.513042608","85268.741267563906","140163.42173440201","0.12463075174107199"
2017,240,172,"172887","626","MICROSTOMUS PACIFICUS","DOVER SOLE","LIMANDE-SOLE","urn:lsid:marinespecies.org:taxname:274294","2082385.6488179199","1621075.7634763201","2617157.8361678501","0.11959485032878001"
2017,240,112,"172921","628","PAROPHRYS VETULUS","ENGLISH SOLE","CARLOTTIN ANGLAIS","urn:lsid:marinespecies.org:taxname:254393","1033367.57057448","636444.60620609904","1454346.4890010599","0.20308593561549901"
2017,240,31,"172924","635","PLEURONICHTHYS DECURRENS","CURLFIN SOLE","PLIE À NAGEOIRES FRISÉES","urn:lsid:marinespecies.org:taxname:282292","45128.567561886899","28040.261605321099","64717.293875865304","0.21122091108659699"
2019,242,99,"160617","044","SQUALUS SUCKLEYI","NORTH PACIFIC SPINY DOGFISH","AIGUILLAT DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:299224","12166540.0550461","278035.63514768099","35900406.096646696","0.90927248100858904"
2019,242,21,"160848","056","BERINGRAJA BINOCULATA","BIG SKATE","RAIE BIOCELLÉE","urn:lsid:marinespecies.org:taxname:1021330","411021.91260798799","179311.43362856601","734229.59093617101","0.34702628066570601"
2019,242,29,"160937","058","BATHYRAJA INTERRUPTA","SANDPAPER SKATE","RAIE RUGUEUSE","urn:lsid:marinespecies.org:taxname:271515","41776.826454760099","26307.2533437856","58476.311596599997","0.18905777293586601"
2019,242,82,"160851","059","RAJA RHINA","LONGNOSE SKATE","POCHETEAU LONG-NEZ","urn:lsid:marinespecies.org:taxname:271581","605944.65157372202","445790.43781326897","783360.82443099003","0.14366360473808401"
2019,242,229,"161015","066","HYDROLAGUS COLLIEI","SPOTTED RATFISH","CHIMÈRE D’AMÉRIQUE","urn:lsid:marinespecies.org:taxname:271406","1352224.8826699301","1083585.9606477399","1694225.6460334901","0.11587126355312601"
2019,242,24,"551209","096","CLUPEA PALLASII","PACIFIC HERRING","HARENG DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:151159","13336.9704573401","5517.6713976504898","23883.6040988776","0.35238027504456698"
2019,242,34,"162051","148","THALEICHTHYS PACIFICUS","EULACHON","EULAKANE","urn:lsid:marinespecies.org:taxname:282959","32411.2488458158","11872.4998428488","65765.641864762496","0.41594566762388302"
2019,242,113,"164711","222","GADUS MACROCEPHALUS","PACIFIC COD","MORUE DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:254538","1004010.24707028","782596.22832708503","1283602.4963511101","0.12689838083570401"
2019,242,124,"164792","225","MERLUCCIUS PRODUCTUS","PACIFIC HAKE","MERLU DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:272458","9263945.2621749695","5729712.1332141198","13494606.614403199","0.217377331213115"
2019,242,156,"934083","228","GADUS CHALCOGRAMMUS","WALLEYE POLLOCK","GOBERGE DE L’ALASKA","urn:lsid:marinespecies.org:taxname:300735","2958993.0527822999","1544146.89566879","4546525.2504618401","0.25526408485854801"
2019,242,56,"630999","245","LYCODES PACIFICUS","BLACKBELLY EELPOUT","LYCODE À VENTRE NOIR","urn:lsid:marinespecies.org:taxname:274116","52157.325393431704","29460.9616855202","80176.063258911003","0.245823466864694"
2019,242,64,"166706","394","SEBASTES ALEUTIANUS/MELANOSTICTUS COMPLEX","ROUGHEYE/BLACKSPOTTED ROCKFISH COMPLEX","COMPLEXE DES SÉBASTES À ŒIL ÉPINEUX ET À TACHES NOIRES","unknown","732938.71539830102","423508.46325631702","1123842.55487868","0.240584997582415"
2019,242,163,"166707","396","SEBASTES ALUTUS","PACIFIC OCEAN PERCH","SÉBASTE À LONGUE MÂCHOIRE","urn:lsid:marinespecies.org:taxname:254573","15110868.0215009","10259628.303576","20073045.867762201","0.164187411509196"
2019,242,113,"166710","401","SEBASTES BABCOCKI","REDBANDED ROCKFISH","SÉBASTE À BANDES ROUGES","urn:lsid:marinespecies.org:taxname:274775","2530782.9437925802","826006.55053819797","5398508.3927987097","0.479354574022749"
2019,242,7,"166712","403","SEBASTES BOREALIS","SHORTRAKER ROCKFISH","SÉBASTE BORÉAL","urn:lsid:marinespecies.org:taxname:274777","54207.1812681507","20418.031566208901","94987.581184747803","0.35458575802447401"
2019,242,166,"166711","405","SEBASTES BREVISPINIS","SILVERGRAY ROCKFISH","SÉBASTE ARGENTÉ","urn:lsid:marinespecies.org:taxname:274778","10192103.816436701","6982773.92833813","14319901.237479299","0.18148358410944099"
2019,242,46,"166715","410","SEBASTES CRAMERI","DARKBLOTCHED ROCKFISH","SÉBASTE TACHETÉ","urn:lsid:marinespecies.org:taxname:274785","132622.59115743299","46745.475644154802","265580.46893039002","0.41850027012125801"
2019,242,44,"166716","412","SEBASTES DIPLOPROA","SPLITNOSE ROCKFISH","GUEULE-DE-LOUP","urn:lsid:marinespecies.org:taxname:274787","3376101.2606553701","721794.21335019404","6577780.6101447698","0.46237383400422799"
2019,242,77,"166717","414","SEBASTES ELONGATUS","GREENSTRIPED ROCKFISH","SÉBASTE À RAYURES VERTES","urn:lsid:marinespecies.org:taxname:274788","268690.26739650499","176017.510807482","381977.19008043897","0.18852540643287499"
2019,242,29,"166719","417","SEBASTES ENTOMELAS","WIDOW ROCKFISH","VEUVE","urn:lsid:marinespecies.org:taxname:274791","91426.906069302902","33491.703912041099","179730.474139336","0.42869208390737001"
2019,242,67,"166720","418","SEBASTES FLAVIDUS","YELLOWTAIL ROCKFISH","SÉBASTE À QUEUE JAUNE","urn:lsid:marinespecies.org:taxname:274795","2406848.39086045","832572.36690030596","4384528.1717858696","0.38059879925893603"
2019,242,41,"166723","421","SEBASTES HELVOMACULATUS","ROSETHORN ROCKFISH","SÉBASTE ROSACÉ","urn:lsid:marinespecies.org:taxname:274799","61193.051241335197","35950.271526001197","87354.348820467101","0.21955544305460301"
2019,242,24,"166726","424","SEBASTES MALIGER","QUILLBACK ROCKFISH","SÉBASTE À DOS ÉPINEUX","urn:lsid:marinespecies.org:taxname:274815","145461.029427025","61622.387435896599","246393.72173401801","0.33009854003550199"
2019,242,107,"166733","435","SEBASTES PAUCISPINIS","BOCACCIO","BOCACCIO","urn:lsid:marinespecies.org:taxname:274833","1670568.6098341399","630051.05573441403","3200618.76051922","0.39865181512203601"
2019,242,52,"166734","437","SEBASTES PINNIGER","CANARY ROCKFISH","SÉBASTE CANARI","urn:lsid:marinespecies.org:taxname:274836","2923783.8273166302","628773.325544992","6467333.9424852701","0.52622016125725801"
2019,242,68,"166736","439","SEBASTES PRORIGER","REDSTRIPE ROCKFISH","SÉBASTE À RAIE ROUGE","urn:lsid:marinespecies.org:taxname:274838","3482474.9329269198","2030988.6736540201","5209055.2962857001","0.23480820367475899"
2019,242,62,"166737","440","SEBASTES REEDI","YELLOWMOUTH ROCKFISH","SÉBASTE À BOUCHE JAUNE","urn:lsid:marinespecies.org:taxname:274840","5400832.2676253999","705694.231876479","13757274.846535699","0.68992365086763596"
2019,242,34,"166740","442","SEBASTES RUBERRIMUS","YELLOWEYE ROCKFISH","SÉBASTE AUX YEUX JAUNES","urn:lsid:marinespecies.org:taxname:274844","170178.789144009","99645.562317507996","270308.10869982699","0.25449860311952499"
2019,242,19,"166743","448","SEBASTES WILSONI","PYGMY ROCKFISH","SÉBASTE PYGMÉE","urn:lsid:marinespecies.org:taxname:274868","14638.6759164287","3382.5307332014299","33260.820503561903","0.54181191858161504"
2019,242,75,"166744","450","SEBASTES ZACENTRUS","SHARPCHIN ROCKFISH","SÉBASTE À MENTON POINTU","urn:lsid:marinespecies.org:taxname:274869","891864.19538432395","304882.15520974802","1687374.8367426901","0.41464870876273202"
2019,242,75,"166783","451","SEBASTOLOBUS ALASCANUS","SHORTSPINE THORNYHEAD","SÉBASTOLOBE À COURTES ÉPINES","urn:lsid:marinespecies.org:taxname:282740","1249613.6069002301","977039.39386571303","1570839.67059022","0.118845459817675"
2019,242,178,"167123","455","ANOPLOPOMA FIMBRIA","SABLEFISH","MORUE CHARBONNIÈRE","urn:lsid:marinespecies.org:taxname:159463","15233194.0412609","7768468.66901947","24757602.6820875","0.27861126290916099"
2019,242,126,"167116","467","OPHIODON ELONGATUS","LINGCOD","MORUE-LINGUE","urn:lsid:marinespecies.org:taxname:240745","1127703.7605886599","820148.70131103497","1470163.1327196399","0.14713973992644799"
2019,242,8,"167287","505","HEMITRIPTERUS BOLINI","BIGMOUTH SCULPIN","HÉMITRIPTÈRE À GRANDE BOUCHE","urn:lsid:marinespecies.org:taxname:254541","29145.4010639681","10153.982268596999","50747.528463799703","0.36526329920935602"
2019,242,38,"167293","510","ICELINUS FILAMENTOSUS","THREADFIN SCULPIN","ICÉLINE FILAMENTEUSE","urn:lsid:marinespecies.org:taxname:281136","13526.8294897993","6634.4010644723003","21698.922652967402","0.27773790624019901"
2019,242,55,"172716","596","CITHARICHTHYS SORDIDUS","PACIFIC SANDDAB","LIMANDE SORDIDE","urn:lsid:marinespecies.org:taxname:275694","1074796.87541965","493551.10145512503","1861433.4026868399","0.32800439648345298"
2019,242,215,"172862","602","ATHERESTHES STOMIAS","ARROWTOOTH FLOUNDER","PLIE À GRANDE BOUCHE","urn:lsid:marinespecies.org:taxname:279792","12167138.023179799","9186048.8106234502","16135972.2271784","0.14850885000427899"
2019,242,134,"172868","607","EOPSETTA JORDANI","PETRALE SOLE","PLIE DE CALIFORNIE","urn:lsid:marinespecies.org:taxname:280690","1081528.86142439","806628.85062726901","1411970.69484474","0.144864784462963"
2019,242,219,"172978","610","GLYPTOCEPHALUS ZACHIRUS","REX SOLE","PLIE ROYALE","urn:lsid:marinespecies.org:taxname:274287","3493986.0377805601","2847785.2523368699","4225353.1555214198","0.102160074125743"
2019,242,136,"172875","612","HIPPOGLOSSOIDES ELASSODON","FLATHEAD SOLE","PLIE À TÊTE PLATE","urn:lsid:marinespecies.org:taxname:274289","1737336.08453805","1231556.7916206601","2319706.2141864202","0.156818895422667"
2019,242,83,"172932","614","HIPPOGLOSSUS STENOLEPIS","PACIFIC HALIBUT","FLÉTAN DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:274290","977815.81257110299","682477.51453724399","1291513.16432402","0.16326288319705101"
2019,242,51,"172917","621","LEPIDOPSETTA BILINEATA","SOUTHERN ROCK SOLE","FAUSSE LIMANDE DU PACIFIQUE","urn:lsid:marinespecies.org:taxname:281305","462444.78934330901","293890.388006553","684128.35362559999","0.21593705757337001"
2019,242,162,"172871","625","LYOPSETTA EXILIS","SLENDER SOLE","PLIE MINCE","urn:lsid:marinespecies.org:taxname:281452","290568.487797943","226473.72104701301","358593.822291455","0.11514662775487999"
2019,242,201,"172887","626","MICROSTOMUS PACIFICUS","DOVER SOLE","LIMANDE-SOLE","urn:lsid:marinespecies.org:taxname:274294","2188260.3034285898","1725722.3603181201","2766769.8393466701","0.116101941234952"
2019,242,117,"172921","628","PAROPHRYS VETULUS","ENGLISH SOLE","CARLOTTIN ANGLAIS","urn:lsid:marinespecies.org:taxname:254393","2306385.4096073299","1464146.0676245899","3295491.7745154798","0.19860662011437399"
2019,242,34,"172924","635","PLEURONICHTHYS DECURRENS","CURLFIN SOLE","PLIE À NAGEOIRES FRISÉES","urn:lsid:marinespecies.org:taxname:282292","86108.167568320903","50064.3377518259","130159.46142782801","0.24196787479481499"
