MISSION,SETNO,SPEC,TOTWGT,TOTNO
NED2001004,90,10,3.73,19
NED2002003,90,10,0.025,1
TEL2006615,90,10,0.135,2
NED1987078,91,10,1,2
NED1991149,91,10,1,1
NED2001004,91,10,3.93,3
NED2003003,91,10,6.7,14
NED1991149,92,10,1,2
NED1997255,92,10,0.18,1
NED1994201,93,10,3,1
NED1999872,93,10,0.18,1
NED2000966,93,10,0.025,1
NED2001004,93,10,10.2,7
NED2002003,93,10,0.025,1
NED1991149,94,10,4,4
NED1994201,94,10,1,1
NED1997255,94,10,1446.23,3218
NED2000966,94,10,2.24,10
NED2002003,94,10,0.19,2
NED1991149,95,10,38,26
NED1995217,95,10,0,2
NED2000966,95,10,0.21,1
NED2002003,95,10,0.015,1
NED2006002,95,10,1.78,2
NED1991149,96,10,36,46
NED1994201,96,10,1,1
NED1999872,96,10,0.29,1
NED2002003,96,10,0.001,2
NED1995217,97,10,0,1
NED2002003,97,10,0.001,1
NED1991149,98,10,2,5
NED1995217,98,10,0,3
NED1997255,98,10,0.07,1
NED2002003,98,10,0.75,3
NED2003003,98,10,0.225,1
NED1991149,99,10,0,4
NED1994201,99,10,1,1
NED1995217,99,10,0,4
NED2002003,99,10,0.56,5
NED2003003,99,10,2.36,7
NED2006002,99,10,9,7
NED1991149,100,10,1,4
NED1994201,100,10,5,7
NED1995217,100,10,0,1
NED2002003,100,10,4.88,11
NED1994201,101,10,1,3
NED1997255,101,10,0.07,1
NED2000966,101,10,57.85,204
NED2003003,101,10,0.605,1
NED2006002,101,10,0.604,4
NED1994201,102,10,1,1
NED1995217,102,10,0,1
NED2002003,102,10,0.025,1
NED1994201,103,10,2,1
NED1995217,103,10,0,1
NED1997255,103,10,3.23,6
NED2000966,103,10,0.015,1
NED2002003,103,10,0.94,4
NED2003003,103,10,1.32,3
NED1997255,104,10,6.74,15
NED2002003,104,10,1.36,4
NED2006002,104,10,2.8,4
NED1997255,105,10,2.24,8
NED2000966,105,10,0.025,2
NED1995217,106,10,0,1
NED1995217,107,10,0,2
NED1997255,107,10,0.07,1
NED2000966,107,10,2.63,7
NED2002003,107,10,0.005,2
NED2003003,107,10,0.5,1
NED1995217,108,10,156,386
NED2000966,108,10,23.09,20
NED2006002,108,10,0.112,1
NED1995217,109,10,7,3
NED1995217,110,10,2,8
NED1997255,110,10,0.1,1
NED2000966,110,10,7.86,7
NED1995217,111,10,82,182
NED1997255,111,10,0.28,2
NED1999872,111,10,1.29,2
NED2000966,111,10,25.88,32
NED1997255,112,10,0.53,1
NED1999872,112,10,0.51,3
NED2002003,112,10,0.38,1
NED1995217,113,10,0,1
NED1997255,113,10,3.91,11
NED1999872,113,10,0.74,2
NED1997255,114,10,0.27,2
NED1999872,114,10,2.78,3
NED1997255,115,10,0.32,1
NED1999872,115,10,9.76,15
NED2002003,115,10,0.36,1
NED1999872,116,10,0.25,2
NED1997255,117,10,0.5,2
NED1999872,117,10,34.2,90
NED2000966,117,10,0.83,4
NED2002003,117,10,0.56,3
NED1995217,119,10,1,1
NED1997255,119,10,2.86,1
NED1999872,119,10,0.035,1
NED2000966,119,10,0.115,1
NED2002003,119,10,2.46,2
NED1999872,120,10,508.79,869
NED2002003,120,10,0.18,1
NED1995217,121,10,0,1
NED1997255,121,10,1.5,4
NED1999872,121,10,0.58,3
NED2000966,121,10,0.065,3
NED1995217,122,10,28,66
NED2000966,122,10,0.06,3
NED2002003,122,10,1.44,2
NED1997255,123,10,1.28,2
NED1999872,124,10,10.61,23
NED1995217,125,10,2,1
NED1997255,125,10,0.16,2
NED1999872,125,10,24.48,53
NED1997255,126,10,5.38,5
NED2002003,126,10,1.98,8
NED1995217,127,10,1,3
NED1997255,127,10,0.8,3
NED2002003,127,10,0.1,1
NED1995217,128,10,2,1
NED2002003,128,10,0.66,3
NED1987078,1,11,9,17
NED1988098,1,11,48,49
NED1989117,1,11,0,5
NED1990134,1,11,0,1
NED1995217,1,11,0,1
NED1996238,1,11,0.46,1
NED2002003,1,11,0.034,1
NED2003003,1,11,80.09,167
NED2005002,1,11,2.19,3
TEL2006615,1,11,0.27,1
TEM2007686,1,11,1.38,19
NED1986060,2,11,24,29
NED1987078,2,11,1,1
NED1988098,2,11,12,8
NED1989117,2,11,0,1
NED2000966,2,11,0.15,2
NED2001004,2,11,4.25,17
NED2003003,2,11,3.22,7
NED2009002,2,11,13.8,24
NED1986060,3,11,23,55
NED1987078,3,11,7,6
NED1988098,3,11,1,1
NED1993182,3,11,4,3
NED1997255,3,11,0.81,3
NED2000966,3,11,0.93,1
NED2001004,3,11,3.77,10
NED2002003,3,11,0.44,6
NED2003003,3,11,6.96,18
NED2009002,3,11,5.44,9
TEM2007686,3,11,2,33
NED1986060,4,11,2,4
NED1987078,4,11,145,222
NED1997255,4,11,0.89,2
NED2000966,4,11,11.16,83
NED2003003,4,11,590.32,1921
NED2009002,4,11,6.18,15
TEL2008805,4,11,0.47,1
NED1986060,5,11,18,40
NED1987078,5,11,336,433
NED1997255,5,11,0.03,1
NED2000966,5,11,0.17,7
NED2003003,5,11,0.065,1
NED2009002,5,11,8.93,16
TEL2008805,5,11,1.2,3
TEM2007686,5,11,0.054,1
NED1986060,6,11,135,211
NED1987078,6,11,204,300
NED2000966,6,11,0.01,7
NED2009002,6,11,11.94,30
NED1986060,7,11,255,376
NED1987078,7,11,61,135
NED1988098,7,11,32,81
NED2009002,7,11,61.06,96
TEM2007686,7,11,0.27,6
NED1986060,8,11,10,16
NED1987078,8,11,476,645
NED1988098,8,11,6,7
NED1986060,9,11,440,565
NED1988098,9,11,5,4
NED1992166,9,11,5,2
NED2001004,9,11,0.03,1
NED2009002,9,11,59.89,129
NED1986060,10,11,6,5
NED1987078,10,11,70,90
NED1988098,10,11,4,4
NED1989117,10,11,1,29
NED2009002,10,11,146.82,264
TEL2008805,10,11,0.046,1
NED1986060,11,11,2045,2673
NED1987078,11,11,92,146
NED1988098,11,11,3,3
NED1989117,11,11,0,3
NED1990134,11,11,0,1
NED2002003,11,11,0.105,1
NED2009002,11,11,12.91,25
NED1987078,12,11,63,151
NED1988098,12,11,130,159
NED1989117,12,11,3,3
NED2009002,12,11,3.43,5
NED1986060,13,11,4,4
NED1987078,13,11,20,42
NED1988098,13,11,13,10
NED1989117,13,11,4,3
NED2000966,13,11,0.06,2
NED2009002,13,11,187.76,336
NED1989117,14,11,5,64
NED2009002,14,11,2.79,2
TEL2008805,14,11,1.4,1
TEM2007686,14,11,2.2,22
NED1988098,15,11,180,362
NED2009002,15,11,344.03,608
TEL2008805,15,11,15.8,31
TEM2007686,15,11,0.87,2
NED1987078,16,11,58,91
NED1988098,16,11,267,426
NED1989117,16,11,0,1
NED1990134,16,11,1,3
NED2005002,16,11,163.28,197
NED2009002,16,11,22.56,22
TEL2006615,16,11,0.95,2
NED1987078,17,11,580,933
NED1988098,17,11,277,683
NED1990134,17,11,0,1
TEL2006615,17,11,2.95,5
NED1986060,18,11,219,314
NED1988098,18,11,72,202
NED1989117,18,11,0,4
NED1990134,18,11,27,90
NED2005002,18,11,48.05,43
NED2006002,18,11,1.9,4
NED2009002,18,11,342.98,600
TEM2007686,18,11,6.65,40
NED1988098,19,11,62,82
NED1990134,19,11,6,33
TEL2006615,19,11,1.75,5
TEM2007686,19,11,2.45,10
NED1986060,20,11,34,43
NED1988098,20,11,31,38
NED2005002,20,11,0.31,1
NED2006002,20,11,21.81,40
TEM2007686,20,11,2.95,6
NED1986060,21,11,43,52
NED1988098,21,11,1,1
NED1990134,21,11,0,1
NED2005002,21,11,45.29,81
NED2006002,21,11,31.21,51
TEM2007686,21,11,1.15,2
NED1986060,22,11,180,263
NED1990134,22,11,0,1
NED1994201,22,11,0,3
NED2006002,22,11,4.08,10
NED1993182,23,11,4,4
NED1994201,23,11,2,29
NED2006002,23,11,18.57,58
TEM2007686,23,11,78.4,70
NED1989117,24,11,2,1
NED2000966,24,11,0.08,2
NED2006002,24,11,4.12,11
NED1994201,25,11,47,40
NED1996238,25,11,5.15,8
NED2005002,25,11,0.845,1
NED2006002,25,11,0.27,7
NED1986060,26,11,3,3
NED1987078,26,11,3,4
NED1988098,26,11,56,79
NED1992166,26,11,2,1
NED1996238,26,11,9.34,7
NED2006002,26,11,231.58,441
NED2009002,26,11,2.16,4
NED1986060,27,11,434,547
NED1996238,27,11,60.58,45
NED2005002,27,11,0.195,1
NED1986060,28,11,188,274
NED1990134,28,11,0,1
NED1992166,28,11,20,26
NED2006002,28,11,71.93,134
NED2009002,28,11,65.13,142
NED1986060,29,11,123,157
NED1987078,29,11,2,2
NED1988098,29,11,7,8
NED1989117,29,11,5,5
NED2006002,29,11,16.46,33
NED1986060,30,11,10,13
NED1989117,30,11,5,22
NED1990134,30,11,0,2
NED1991149,30,11,239,172
NED1992166,30,11,3,8
NED2006002,30,11,0.63,1
NED2009002,30,11,6.13,7
NED1986060,31,11,7,5
NED2009002,31,11,3.1,6
TEM2007686,31,11,4.25,2
NED1986060,32,11,204,267
NED1988098,32,11,1,1
NED1990134,32,11,0,2
NED1992166,32,11,4,4
NED2005002,32,11,0.45,2
NED1989117,33,11,4,21
NED2005002,33,11,65.25,157
NED1986060,34,11,5,6
NED1988098,34,11,7,7
NED1994201,34,11,3,6
NED2003003,34,11,13.14,40
NED2005002,34,11,0.86,1
TEL2006615,34,11,49.3,193
NED1988098,35,11,0,5
NED1994201,35,11,9,19
NED1996238,35,11,0.34,1
NED2001004,35,11,0.035,1
NED2005002,35,11,131.54,1730
TEL2006615,35,11,2,5
NED1986060,36,11,0,1
NED1987078,36,11,1,2
NED1989117,36,11,9,15
NED1994201,36,11,1,14
NED1996238,36,11,0.04,1
NED2005002,36,11,13.3,35
NED2009002,36,11,0.545,1
TEL2006615,36,11,39.95,91
NED1989117,37,11,1,1
NED1991149,37,11,0,1
TEL2005546,37,11,35.8,134
NED1993182,38,11,54,38
NED1994201,38,11,0,9
NED1995217,38,11,1,1
NED1999872,38,11,0.045,1
NED2000966,38,11,4.15,3
NED2003003,38,11,0.865,15
NED2005002,38,11,21.75,86
TEL2006615,38,11,189.4,418
NED1994201,39,11,1,20
NED1995217,39,11,1,1
NED1996238,39,11,10.24,17
NED1997255,39,11,2.1,2
NED2005002,39,11,1.68,4
TEL2006615,39,11,93.5,219
TEL2008805,39,11,0.7,1
NED1986060,40,11,74,83
NED1988098,40,11,29,20
NED1994201,40,11,2,36
NED1996238,40,11,63.36,237
TEL2006615,40,11,2.2,2
NED1986060,41,11,94,109
NED1988098,41,11,7,6
NED1994201,41,11,0,4
NED1996238,41,11,25,0
NED1997255,41,11,0.6,1
TEL2006615,41,11,8.65,68
NED1986060,42,11,15,19
NED1988098,42,11,71,81
NED1996238,42,11,8.03,19
NED2001004,42,11,13.8,36
NED2003003,42,11,19.55,19
NED2005002,42,11,1498.01,4295
TEL2006615,42,11,1.95,5
NED1987078,43,11,76,84
NED1988098,43,11,152,139
NED2003003,43,11,9.4,22
NED2005002,43,11,73.92,161
TEL2006615,43,11,4.8,12
NED1987078,44,11,105,113
NED2003003,44,11,7.85,32
NED2005002,44,11,16.19,30
TEL2006615,44,11,5.3,13
TEL2008805,44,11,3.4,4
NED1986060,45,11,325,400
NED1987078,45,11,518,550
NED1988098,45,11,3,3
NED2005002,45,11,52.46,119
TEL2006615,45,11,33.3,105
NED1986060,46,11,45,39
NED1987078,46,11,2914,3290
NED1988098,46,11,1,1
NED1997255,46,11,15.1,16
NED1999872,46,11,36,37
NED2005002,46,11,1.27,4
NED1987078,47,11,6,5
NED1988098,47,11,2,1
NED1996238,47,11,11.04,23
NED1999872,47,11,0.73,5
NED2000966,47,11,56.79,70
NED2006002,47,11,0.34,1
TEL2008805,47,11,3.5,7
NED1987078,48,11,5,22
NED1996238,48,11,16,29
NED1999872,48,11,1.83,2
NED2000966,48,11,168.94,176
NED2006002,48,11,393.21,899
NED2010002,48,11,0.39,1
TEL2008805,48,11,14.6,25
NED1987078,49,11,10,11
NED1989117,49,11,1,1
NED1994201,49,11,0,4
NED1996238,49,11,3.83,12
NED2000966,49,11,1.45,1
NED2006002,49,11,0.38,1
TEL2008805,49,11,3.9,10
NED1987078,50,11,1,1
NED1996238,50,11,8.6,34
NED1999872,50,11,16.29,20
NED2000966,50,11,4.28,4
NED2006002,50,11,0.288,1
NED1991149,51,11,2,8
NED1992166,51,11,4,9
NED1996238,51,11,461.53,891
NED1999872,51,11,7.69,13
NED2005002,51,11,0.15,4
TEM2007686,51,11,0.075,2
NED1992166,52,11,0,1
NED1994201,52,11,0,1
NED1996238,52,11,5.2,131
NED1999872,52,11,4.1,5
TEM2007686,52,11,1,24
NED1990134,53,11,0,3
NED1991149,53,11,7,23
NED1992166,53,11,1,1
NED1993182,53,11,1,2
NED1995217,53,11,2,1
NED1999872,53,11,30.6,32
NED2001004,53,11,6.11,43
NED2002003,53,11,14.46,22
NED2003003,53,11,0.44,1
NED2005002,53,11,0.6,1
NED1990134,54,11,7,8
NED1991149,54,11,111,262
NED1994201,54,11,2,3
NED2001004,54,11,8.55,29
NED2010002,54,11,77.51,64
NED1987078,55,11,4,3
NED1988098,55,11,2,2
NED1990134,55,11,7,9
NED1991149,55,11,141,302
NED1993182,55,11,2,1
NED1994201,55,11,8,33
NED2001004,55,11,8.26,16
NED2003003,55,11,0.05,1
NED2010002,55,11,126.82,139
NED1988098,56,11,0,1
NED1990134,56,11,4,3
NED1991149,56,11,3,8
NED1993182,56,11,16,16
NED1994201,56,11,4,8
NED2001004,56,11,0.13,2
NED2002003,56,11,5.81,4
NED1989117,57,11,1,4
NED1990134,57,11,66,291
NED1993182,57,11,0,1
NED1995217,57,11,2,7
NED2001004,57,11,39.83,168
NED2010002,57,11,0.39,1
NED1989117,58,11,1,1
NED1990134,58,11,61,75
NED1995217,58,11,47,79
NED1997255,58,11,1.17,2
NED2001004,58,11,166.93,869
NED2006002,58,11,60.07,151
TEL2008805,58,11,4.25,8
NED1990134,59,11,105,556
NED1993182,59,11,15,22
NED1994201,59,11,1,2
NED2001004,59,11,22.67,69
NED2005002,59,11,9.02,16
NED2010002,59,11,160.94,453
TEL2008805,59,11,26.2,57
TEM2007686,59,11,0.13,3
NED1989117,60,11,1,3
NED1990134,60,11,21,42
NED1993182,60,11,16,22
NED1995217,60,11,7,45
NED1997255,60,11,3.66,3
NED2001004,60,11,45.87,82
NED2003003,60,11,0.385,1
NED2005002,60,11,3.1,7
NED2006002,60,11,165.01,308
NED2010002,60,11,4.3,4
TEL2008805,60,11,227.3,544
NED1988098,61,11,19,26
NED1989117,61,11,1,4
NED1990134,61,11,169,199
NED1994201,61,11,2,3
NED1997255,61,11,28.5,63
NED2000966,61,11,0.025,1
NED2001004,61,11,74.25,218
NED2003003,61,11,3.67,10
NED2005002,61,11,0.68,1
NED2006002,61,11,17.01,33
TEL2008805,61,11,1.3,2
TEM2007686,61,11,0.056,1
NED1989117,62,11,3,3
NED1999872,62,11,0.95,1
NED2000966,62,11,0.98,34
NED2001004,62,11,90.59,142
NED2003003,62,11,52.68,212
NED2005002,62,11,8.65,15
TEL2008805,62,11,642.8,1209
NED1988098,63,11,5,5
NED1989117,63,11,2,2
NED1992166,63,11,16,14
NED1993182,63,11,6,7
NED1997255,63,11,12.25,19
NED1999872,63,11,1.16,1
NED2000966,63,11,0.73,23
NED2005002,63,11,38.72,75
TEL2008805,63,11,0.482,1
NED1989117,64,11,3,3
NED1990134,64,11,208,197
NED1992166,64,11,6,5
NED1993182,64,11,2,3
NED1995217,64,11,0,5
NED1997255,64,11,21.54,28
NED2000966,64,11,2.88,6
NED2001004,64,11,10.42,99
NED2005002,64,11,15.89,40
TEL2008805,64,11,54.15,94
NED1987078,65,11,1,1
NED1988098,65,11,5,1
NED1989117,65,11,3,4
NED1990134,65,11,39,70
NED1992166,65,11,7,7
NED1993182,65,11,3,3
NED1995217,65,11,0,1
NED2000966,65,11,0.07,2
NED2001004,65,11,7.52,47
NED2005002,65,11,29.7,64
TEL2008805,65,11,906.55,1599
NED1990134,66,11,0,1
NED1991149,66,11,19,35
NED1992166,66,11,1,1
NED1994201,66,11,2,3
NED1995217,66,11,0,1
NED2000966,66,11,7.75,68
NED2001004,66,11,33.15,55
NED2005002,66,11,164.7,258
NED2006002,66,11,32.02,76
TEL2008805,66,11,198.75,367
NED1986060,67,11,1,1
NED1992166,67,11,5,6
NED1993182,67,11,11,22
NED1994201,67,11,0,1
NED2000966,67,11,75.78,107
NED2005002,67,11,330.12,620
NED2010002,67,11,7.12,9
TEL2008805,67,11,64.6,139
NED1988098,68,11,863,917
NED1990134,68,11,69,94
NED1994201,68,11,0,1
NED2001004,68,11,1.42,2
NED2005002,68,11,11.4,63
NED2006002,68,11,11.27,16
NED2010002,68,11,61.02,99
NED1986060,69,11,1,3
NED1988098,69,11,162,216
NED1989117,69,11,1,1
NED1992166,69,11,2,3
NED1994201,69,11,1,2
NED2000966,69,11,280.82,377
NED2005002,69,11,3.2,31
NED2006002,69,11,1.44,2
NED2010002,69,11,109.35,159
NED1986060,70,11,366,367
NED1987078,70,11,409,358
NED1990134,70,11,40,66
NED1993182,70,11,1,1
NED2000966,70,11,49.15,212
NED2005002,70,11,4.3,93
NED2010002,70,11,10.8,14
TEM2007686,70,11,149.25,400
NED1986060,71,11,11,10
NED1987078,71,11,175,149
NED1990134,71,11,1170,1506
NED1993182,71,11,4,4
NED1994201,71,11,1,2
NED2002003,71,11,0.18,1
NED2006002,71,11,2.52,3
NED2010002,71,11,2.49,3
TEM2007686,71,11,6.2,11
NED1987078,72,11,11,9
NED1989117,72,11,4,4
NED1990134,72,11,6,7
NED1992166,72,11,3,24
NED1993182,72,11,1145,2145
NED1995217,72,11,1,1
NED2000966,72,11,44.41,327
NED2002003,72,11,3.06,10
NED2003003,72,11,1.19,3
NED2005002,72,11,29.5,54
TEM2007686,72,11,38.65,116
NED1986060,73,11,1,1
NED1989117,73,11,5,13
NED1990134,73,11,1,1
NED1992166,73,11,11,23
NED1993182,73,11,16,25
NED2000966,73,11,330.36,610
NED2003003,73,11,16.95,41
NED2010002,73,11,5.97,31
TEM2007686,73,11,9.8,21
NED1986060,74,11,3,13
NED1989117,74,11,22,53
NED1990134,74,11,147,219
NED1992166,74,11,24,49
NED1999872,74,11,2.2,1
NED2000966,74,11,25.17,55
NED2001004,74,11,18.78,41
NED2003003,74,11,18.08,42
NED2005002,74,11,12.34,21
NED2010002,74,11,7.83,24
TEM2007686,74,11,9.4,18
NED1989117,75,11,652,748
NED1990134,75,11,2,3
NED1991149,75,11,3,2
NED1992166,75,11,6,11
NED1999872,75,11,0.56,14
NED2000966,75,11,22.32,470
NED2003003,75,11,37.26,242
NED2010002,75,11,540,1100
NED1989117,76,11,8,6
NED1991149,76,11,1,1
NED1999872,76,11,541.2,568
NED2000966,76,11,5.8,51
NED2010002,76,11,9.62,14
TEM2007686,76,11,1.85,4
NED1989117,77,11,807,1667
NED1990134,77,11,2,1
NED1991149,77,11,2,4
NED1992166,77,11,113,132
NED1999872,77,11,0.91,1
NED2000966,77,11,2.03,4
NED2002003,77,11,4.12,8
NED2010002,77,11,16.69,30
NED1989117,78,11,226,597
NED1992166,78,11,93,145
NED1993182,78,11,1,1
NED2000966,78,11,256.14,2979
NED2002003,78,11,8.48,15
NED2010002,78,11,716.53,1678
TEM2007686,78,11,9.7,18
NED1991149,79,11,1,4
NED1993182,79,11,3,2
NED1997255,79,11,0.04,1
NED2000966,79,11,4.12,28
NED2010002,79,11,58.05,461
TEM2007686,79,11,1.44,2
NED1989117,80,11,252,249
NED1993182,80,11,2,52
NED1994201,80,11,1,1
NED1997255,80,11,0.91,1
NED2000966,80,11,0.22,5
NED2001004,80,11,0.15,1
NED2002003,80,11,109.34,174
NED2010002,80,11,75.18,475
NED1986060,81,11,8,11
NED1989117,81,11,30,84
NED1990134,81,11,517,416
NED1994201,81,11,3,4
NED1999872,81,11,0.78,1
NED2000966,81,11,4.58,47
NED2001004,81,11,0.165,1
NED2002003,81,11,7.64,12
NED2010002,81,11,426.16,867
TEM2007686,81,11,152.2,315
NED1989117,82,11,94,443
NED1990134,82,11,3,2
NED1994201,82,11,20,47
NED1997255,82,11,0.3,1
NED2000966,82,11,0.56,10
NED2002003,82,11,13.46,55
NED2010002,82,11,137.76,291
TEM2007686,82,11,416.25,769
NED1989117,83,11,27,282
NED1994201,83,11,9,25
NED1999872,83,11,5.6,8
NED2000966,83,11,0.06,1
NED2002003,83,11,12.33,9
NED2003003,83,11,29.47,79
NED2010002,83,11,615.36,1491
NED1989117,84,11,5,2
NED1994201,84,11,7,20
NED1999872,84,11,5.52,9
NED2002003,84,11,19.42,23
NED2003003,84,11,2.06,4
NED2010002,84,11,6.57,17
TEM2007686,84,11,5.3,16
NED1991149,85,11,5,14
NED1999872,85,11,0.6,1
TEM2007686,85,11,38.7,91
NED1991149,86,11,134,354
NED1994201,86,11,9,14
NED1997255,86,11,1.04,1
NED2010002,86,11,57.7,97
TEM2007686,86,11,71.9,169
NED1991149,87,11,9,5
NED1997255,87,11,64.34,89
NED1999872,87,11,460.52,860
NED2002003,87,11,3.21,4
TEM2007686,87,11,30,98
NED1999872,88,11,79.33,214
NED2000966,88,11,1.57,8
NED1991149,89,11,3,2
NED1994201,89,11,1042,1899
NED1997255,89,11,16.1,40
NED2000966,89,11,3.01,8
NED2003003,89,11,94.93,229
NED1991149,90,11,23,60
NED1994201,90,11,215,424
NED1999872,90,11,7.69,82
NED2000966,90,11,3.84,9
NED2001004,90,11,13.79,27
NED2003003,90,11,4.64,9
NED1987078,91,11,121,128
NED1991149,91,11,72,147
NED1997255,91,11,3.01,8
NED1999872,91,11,9.02,59
NED2000966,91,11,2.466,4
NED2001004,91,11,38.52,48
NED2003003,91,11,446.3,1976
NED2010002,91,11,27.47,44
NED1987078,92,11,24,22
NED1991149,92,11,7,26
NED1999872,92,11,3.96,3
NED2002003,92,11,7.67,28
NED2003003,92,11,5.31,7
NED2010002,92,11,13.63,20
NED1987078,93,11,4,4
NED1991149,93,11,10,29
NED1994201,93,11,38,68
NED1999872,93,11,6.45,26
NED2000966,93,11,145.55,1268
NED2001004,93,11,96.68,104
NED2003003,93,11,23.74,60
NED2010002,93,11,30.46,78
NED1987078,94,11,27,37
NED1991149,94,11,80,202
NED1994201,94,11,92,138
NED1997255,94,11,440.48,1143
NED1999872,94,11,7.24,62
NED2000966,94,11,1.18,1
NED2003003,94,11,7.93,22
NED1991149,95,11,114,134
NED1994201,95,11,12,71
NED1999872,95,11,3.54,30
NED2003003,95,11,3.23,6
NED1991149,96,11,27,24
NED1994201,96,11,33,47
NED1999872,96,11,25.56,64
NED2003003,96,11,8.54,62
NED1994201,97,11,4,10
NED2003003,97,11,4.65,17
NED1991149,98,11,199,260
NED1994201,98,11,84,116
NED2003003,98,11,182.14,744
NED2006002,98,11,3.66,2
NED1991149,99,11,5,16
NED1994201,99,11,14,22
NED2002003,99,11,2.84,3
NED2003003,99,11,482.7,1344
NED2006002,99,11,10.03,10
NED1991149,100,11,2,3
NED1994201,100,11,145,226
NED2002003,100,11,6.1,20
NED2003003,100,11,78.2,316
NED1994201,101,11,31,127
NED2000966,101,11,33.18,217
NED2003003,101,11,109.34,417
NED2006002,101,11,1.08,1
NED1994201,102,11,14,88
NED1997255,102,11,20.05,31
NED2000966,102,11,6.06,11
NED2002003,102,11,0.17,1
NED2003003,102,11,69.02,278
NED1994201,103,11,1,5
NED1997255,103,11,9.21,39
NED2003003,103,11,211.36,684
NED1994201,104,11,2,2
NED1995217,104,11,38,233
NED1997255,104,11,13.25,37
NED2003003,104,11,56.81,114
NED2006002,104,11,5,4
NED1997255,105,11,45.76,89
NED2003003,105,11,69.13,172
NED2006002,105,11,1.65,3
NED2000966,106,11,4.64,6
NED2003003,106,11,28.04,60
NED2000966,107,11,7.02,53
NED2003003,107,11,69.72,161
NED1995217,108,11,9,18
NED2000966,108,11,75.67,169
NED2003003,108,11,31.61,83
NED1995217,109,11,12,18
NED1999872,109,11,163.59,336
NED2000966,109,11,0.5,1
NED2003003,109,11,29.82,99
NED2006002,109,11,0.88,1
NED1995217,110,11,4,9
NED1999872,110,11,44.04,191
NED2000966,110,11,127.72,160
NED2003003,110,11,42.93,78
NED1995217,111,11,1,1
NED1999872,111,11,59.54,294
NED2000966,111,11,63.44,64
NED1999872,112,11,93.51,529
NED1997255,113,11,9.35,16
NED1999872,113,11,0.47,4
NED2002003,113,11,0.185,5
NED1997255,114,11,2.8,4
NED1999872,114,11,0.08,2
NED2002003,114,11,140.87,494
NED1997255,115,11,141.65,580
NED1999872,115,11,203.03,523
NED2000966,115,11,0.06,1
NED2002003,115,11,32.9,173
NED1999872,116,11,18.69,97
NED2002003,116,11,25.46,111
NED1997255,117,11,6.6,25
NED1999872,117,11,70.17,177
NED2000966,117,11,0.14,2
NED2002003,117,11,17.45,73
NED1995217,118,11,7,15
NED1997255,118,11,1.89,1
NED2002003,118,11,172.31,471
NED1995217,119,11,6,14
NED1997255,119,11,61.09,192
NED2002003,119,11,26.56,56
NED1995217,120,11,7,25
NED1997255,120,11,35.44,109
NED1999872,120,11,0.36,1
NED2002003,120,11,233.1,317
NED1995217,121,11,10,262
NED1997255,121,11,125.07,175
NED2002003,121,11,125.57,239
NED1997255,122,11,28.11,68
NED2000966,122,11,0.1,3
NED2002003,122,11,221.66,775
NED1995217,123,11,48,180
NED1997255,123,11,65.02,139
NED2002003,123,11,21.3,80
NED1995217,124,11,30,92
NED1999872,124,11,2056.37,4818
NED2002003,124,11,21.28,25
NED1997255,125,11,4.22,6
NED1999872,125,11,38.4,51
NED1995217,126,11,12,19
NED1997255,126,11,39.49,160
NED2002003,126,11,26.86,423
NED1995217,127,11,104,410
NED1997255,127,11,27.56,118
NED2002003,127,11,24.45,367
NED1995217,128,11,15,60
NED1997255,128,11,4.59,7
NED2002003,128,11,1.08,23
NED1997255,129,11,0.76,1
NED1988098,1,12,1,7
NED1991149,1,12,0,1
NED1993182,1,12,0,3
NED1994201,1,12,1,4
NED1997255,1,12,0.45,2
NED2002003,1,12,0.21,2
NED2003003,1,12,3.33,15
TEL2006615,1,12,0.95,7
TEM2007686,1,12,0.25,1
NED1988098,2,12,3,7
NED1993182,2,12,0,1
NED1996238,2,12,0.93,3
NED1997255,2,12,1.33,8
NED2000966,2,12,0.35,2
NED2001004,2,12,0.495,9
NED2002003,2,12,0.31,2
NED2009002,2,12,0.063,1
TEL2006615,2,12,0.25,2
NED1987078,3,12,1,1
NED1988098,3,12,0,2
NED1993182,3,12,3,9
NED1996238,3,12,0.44,3
NED1997255,3,12,0.08,1
NED1999872,3,12,0.06,2
NED2000966,3,12,0.5,6
NED2003003,3,12,0.125,1
NED1988098,4,12,0,2
NED1996238,4,12,0.22,1
NED2000966,4,12,0.19,1
TEL2008805,4,12,0.105,1
NED2002003,5,12,0.001,1
NED2010002,5,12,0.125,1
TEL2006615,5,12,0.165,1
TEL2008805,5,12,0.14,2
NED1999872,6,12,0.01,1
NED2010002,6,12,0.89,3
NED1986060,8,12,2,8
NED1993182,8,12,0,2
NED2009002,8,12,2,11
NED1988098,9,12,1,2
NED1992166,9,12,0,2
TEL2006615,9,12,0.115,1
TEM2007686,9,12,1.25,9
NED1988098,10,12,2,3
NED1992166,10,12,1,4
TEM2007686,10,12,0.21,1
NED1997255,11,12,0.05,1
NED2002003,11,12,0.045,1
NED1986060,12,12,38,82
NED1995217,12,12,16,23
NED1999872,12,12,0.04,1
NED2001004,12,12,0.42,2
TEL2008805,12,12,0.108,1
NED1989117,13,12,3,6
NED1995217,13,12,4,8
NED2001004,13,12,0.145,1
NED2005002,13,12,21.41,55
TEL2008805,13,12,1.8,9
NED1987078,14,12,26,32
NED1988098,14,12,16,13
NED1995217,14,12,1,5
