Date,Station,Longitude,Latitude,Profondeur.Depth,AMSPP,ARRIS,ARSIL,BOSAI,CLHAR,CYLUM,GAACU,MAVIL,MEATL,MEBIL,OSMOR,POVIR,SCSCO
2009-09-08,2,-63.3125,46.06516667,18,0,0,0,0,75,0,5,0,0,0,1971,0,1
2009-09-09,3,-63.45466667,45.94316667,19,0,0,0,0,136.9,0,2899.9,0,0,0,2154.6,0,0
2009-09-09,4,-63.284,45.9845,22,0,0,0,0,347.9,0,48.4,0,0,0,876,0,0
2009-09-09,5,-63.2045,45.93916667,28,0,0,0,0,90.6,0,99.9,0,0,0,196.6,0,1
2009-09-09,6,-63.00666667,45.94533333,25,0,0,0,0,1705.7,0,6.2,0,0,0,234.7,0,6.2
2009-09-09,7,-62.637,45.857,21,0,0,0,0,107,0,0,0,0,0,205,0,2
2009-09-09,8,-62.4905,45.75716667,23,0,0,0,0,9.3,0,0,0,0,0,4.1,0,10.3
2009-09-09,9,-62.03833333,45.901,40,0,0,0,0,0.9,0,0,0,0,0,0,0,0
2009-09-10,10,-61.80666667,45.92083333,40,0,0,0,0,39,0,1,0,0,0,0,0,0
2009-09-10,11,-61.833,45.8475,32,0,0,0,0,591,0,0,0,0,0,7,0,0
2009-09-10,12,-61.77433333,45.78266667,25,0,0,0,0,21.6,0,1,0,0,0,2.1,0,3.1
2009-09-10,13,-61.685,45.72916667,25,0,0,0,0,837,0,0,0,0,0,2,0,25
2009-09-10,14,-61.62466667,45.85783333,26,0,0,0,0,156,0,0,0,0,0,0,0,2
2009-09-10,15,-62.00516667,46.135,41,0,0,0,0,6307.2,0,0,0,0,0,0,0,0
2009-09-10,16,-62.285,46.19166667,22,0,0,0,0,169,0,0,0,0,0,234,0,2
2009-09-10,17,-61.48633333,46.3925,63,0,0,0,0,9.3,1,0,0,0,0,3.1,0,0
2009-09-10,18,-61.31083333,46.43716667,57,0,0,0,0,2307,0,0,37,0,0,0,0,0
2009-09-11,19,-62.02133333,46.64316667,55,0,0,0,0,1,0,0,0,0,0,0,0,0
2009-09-11,20,-61.81,46.68133333,75,0,0,0,0,0,0,0,1,0,0,0,0,0
2009-09-11,23,-61.86233333,46.95433333,48,0,0,0,0,1.5,0,0,0,0,0,0,0,0
2009-09-11,24,-61.4135,47.02216667,44,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-11,26,-61.2,46.97266667,62,0,0,0,0,2.1,0,0,0,0,0,371.6,0,0
2009-09-12,27,-60.94283333,46.826,122,0,0,0,0,0,0,0,295,0,1,0,0,0
2009-09-12,28,-60.822,46.93583333,134,0,0,0,0,0,0,0,156.5,0,1,0,0,0
2009-09-12,29,-60.93466667,47.2375,65,0,0,0,0,0,0,0,14,0,0,0,0,0
2009-09-12,30,-61.271,47.447,28,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-12,31,-60.359,47.36533333,77,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-12,32,-60.35016667,47.37633333,82,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-12,33,-60.14566667,47.32433333,326,0,25,0,0,0,0,1,2,0,0,0,0,1
2009-09-12,34,-60.42366667,47.50216667,261,0,2,0,0,0,0,0,0,0,0,0,0,0
2009-09-13,35,-61.212,47.76916667,30,0,1.1,0,0,0,0,0,0,0,0,0,0,0
2009-09-13,36,-60.91316667,47.85833333,76,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-13,37,-60.8925,47.90633333,96,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-13,38,-61.07333333,48.073,308,0,9.3,0,0,0,0,0,2.1,0,0,0,0,0
2009-09-13,39,-61.3915,48.1145,166,0,0,0,0,1,0,0,0,0,0,0,0,0
2009-09-13,40,-61.4785,48.22466667,350,0,54.6,0,0,0,0,0,0,3.1,0,0,0,0
2009-09-13,41,-62.3685,47.92733333,86,0,90.7,0,0,0,0,0,0,0,0,0,0,3.2
2009-09-14,42,-62.12366667,47.9385,58,0,4,0,0,0,0,0,0,2,0,0,0,0
2009-09-14,43,-61.90716667,47.9765,59,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,44,-61.57833333,47.92766667,54,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,45,-62.07216667,47.69133333,43,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,46,-61.87666667,47.569,32,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,47,-62.157,47.55833333,46,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-14,48,-62.09783333,47.4675,34,0,0,0,0,0,1,0,0,0,0,0,0,0
2009-09-14,49,-62.66183333,47.34,66,0,0,0,0,0,0,0,3.1,0,0,0,0,0
2009-09-15,51,-62.90383333,47.25266667,58,0,0,0,0,0,0,0,306,0,0,0,0,0
2009-09-15,52,-62.68083333,47.13283333,65,0,0,0,0,0,0,0,11.7,0,0,0,0,0
2009-09-15,53,-62.671,47.06266667,62,0,0,0,0,0,0,0,72.9,0,0,0,0,0
2009-09-15,54,-62.97316667,47.06233333,58,0,0,0,0,0,0,1.4,24.9,0,0,0,0,0
2009-09-15,55,-62.9535,46.5795,43,0,0,0,0,0,0,0,1,0,0,0,0,0
2009-09-15,57,-63.76516667,46.70433333,25,0,0,0,0,4.1,0,0,0,0,0,77.2,0,52.5
2009-09-15,58,-63.72883333,46.75533333,31,0,0,0,0,1,0,0,0,0,0,2.1,0,0
2009-09-16,59,-63.86733333,46.81683333,25,0,0,0,0,4.4,0,3.3,0,0,0,20.8,0,6.6
2009-09-16,60,-64.16316667,47.317,43,0,0,0,0,0,0,0,3.2,0,0,0,0,0
2009-09-16,61,-64.177,47.05966667,37,0,0,0,0,15,0,0,0,0,0,7,0,0
2009-09-16,62,-64.387,46.97166667,34,0,0,0,0,6.8,0,0,0,0,0,19.4,0,0
2009-09-16,63,-64.596,47.10733333,28,0,0,0,0,0,0,0,0,0,0,2.1,0,9.3
2009-09-16,64,-64.61983333,47.45066667,29,0,0,0,0,2.1,0,0,0,0,0,122.5,0,1
2009-09-16,65,-64.2515,47.76666667,44,0,0,0,0,3,0,0,0,0,0,0,1,0
2009-09-17,66,-64.08016667,48.05,39,0,0,0,0,1.4,0,0,0,0,0,0,0,0
2009-09-17,67,-64.05766667,47.92566667,75,0,0,0,0,0,0,1,0,0,0,0,0,0
2009-09-17,68,-63.6845,47.75116667,69,0,0,0,0,0,0,0,1,0,0,0,0,0
2009-09-17,69,-63.05516667,47.75466667,73,0,0,0,0,0,0,0,8,0,0,0,0,0
2009-09-17,70,-62.69,48.25416667,91,0,0,0,0,0,0,0,2.1,0,0,0,0,0
2009-09-17,71,-63.2815,48.17616667,62,0,0,0,0,0,0,0,87.6,0,0,0,0,0
2009-09-18,72,-65.89483333,47.96566667,31,0,0,0,0,2.1,0,0,0,0,0,1481.3,0,0
2009-09-19,73,-65.6475,47.80833333,28,0,0,0,0,370.4,0,0,0,0,1,309.2,0,0
2009-09-19,74,-65.41183333,47.84433333,60,0,0,0,0,0,0,1,13.6,0,0,1,0,0
2009-09-19,75,-65.17816667,47.891,74,0,0,0,0,0,0,2,14,0,0,0,0,0
2009-09-19,76,-65.047,47.998,83,0,0,0,2.1,0,1,0,195.6,0,0,0,0,0
2009-09-19,77,-64.8025,47.9215,25,0,0,0,0,0,0,0,8.2,0,0,2.1,0,124.6
2009-09-19,78,-64.69516667,48.17416667,91,0,0,0,0,0,0,0,20.6,0,0,0,0,0
2009-09-19,79,-64.46466667,48.226,97,0,0,0,0,0,0,0,9,0,0,0,0,0
2009-09-20,80,-64.41066667,48.14683333,55,0,0,0,0,0,0,1,31,0,0,0,0,0
2009-09-20,81,-64.29866667,48.15183333,37,0,0,0,0,3.1,0,0,0,0,0,0,0,0
2009-09-20,82,-64.24383333,48.28683333,108,0,0,0,0,0,0,0,46,0,0,0,0,0
2009-09-20,83,-64.20066667,48.435,71,0,0,0,0,1,0,0,273.8,0,0,0,0,0
2009-09-20,84,-63.54433333,48.3885,108,0,0,0,0,0,1,0,37.1,0,0,0,0,0
2009-09-20,85,-63.29216667,48.393,85,0,0,0,0,0,0,0,698.6,0,0,0,0,0
2009-09-20,86,-63.33066667,48.47633333,111,0,0,0,0,0,1,0,90,0,0,0,0,0
2009-09-20,87,-63.39383333,48.61716667,148,0,0,0,0,0,0,0,53,0,0,0,0,0
2009-09-20,88,-63.265,48.67766667,220,0,1,0,0,1,0,0,45.3,0,0,0,0,0
2009-09-21,89,-63.172,48.84516667,366,0,6.2,0,0,0,0,0,8.2,30.9,0,0,0,0
2009-09-21,90,-63.52016667,48.68983333,160,0,0,0,0,0,0,5.1,20.6,5.1,0,0,0,0
2009-09-21,91,-63.7195,48.85216667,241,0,5.1,0,0,1,0,0,11.3,11.3,0,0,0,0
2009-09-21,92,-63.8425,48.9675,320,0,0,0,0,0,0,0,78,47,0,0,0,0
2009-09-21,93,-64.06983333,49.15,356,0,3.1,0,0,0,1,0,5.1,81.3,0,0,0,0
2009-09-21,94,-64.03966667,48.94183333,270,0,0,0,0,0,0,0,44.3,10.3,0,0,0,0
2009-09-21,96,-63.73433333,48.6345,136,0,0,0,0,0,0,0,49,5,0,0,0,0
2009-09-22,97,-63.73233333,48.59816667,141,0,0,0,0,0,0,0,27.8,0,0,0,0,0
2009-09-22,98,-64.04183333,48.52283333,116,0,0,0,0,0,0,0,53,0,0,0,0,0
2009-09-23,99,-64.21166667,48.03,27,0,0,0,0,3.1,0,6.2,0,0,0,0,0,1
2009-09-23,100,-64.334,47.96016667,26,0,0,0,0,0,0,1.1,0,0,0,36.1,0,0
2009-09-23,101,-64.38,47.76666667,33,0,0,0,0,5.3,0,0,0,0,1.1,0,0,0
2009-09-23,102,-64.2415,47.5945,63,0,0,0,0,0,0,0,225,0,0,0,0,0
2009-09-23,103,-64.31,47.34933333,53,0,0,0,0,0,1,0,15.4,0,0,0,0,0
2009-09-23,104,-64.72183333,47.27666667,26,0,0,0,0,0,0,0,2.4,0,0,269.8,0,0
2009-09-23,105,-64.51816667,46.93133333,31,0,0,0,0,0,0,1,0,0,0,71,0,148
2009-09-23,106,-64.29083333,47.23133333,47,0,0,0,0,0,0,3,1,0,0,0,0,3
2009-09-23,107,-64.09633333,47.4405,43,0,0,0,0,2,0,0,0,0,0,0,0,1
2009-09-24,108,-63.736,47.31783333,61,0,0,0,0,0,0,5.1,4.1,0,0,0,0,0
2009-09-24,109,-63.6915,47.03816667,52,0,0,0,0,1,0,0,0,0,0,0,0,0
2009-09-24,110,-63.54616667,46.91766667,46,0,0,0,0,49.4,0,0,0,0,0,0,0,0
2009-09-24,111,-63.42166667,47.13433333,53,0,0,0,0,683,0,0,3,0,0,0,0,0
2009-09-24,112,-63.323,47.32783333,62,0,0,0,0,1,0,0,6.8,0,0,0,0,0
2009-09-24,113,-63.7455,47.58483333,61,0,0,0,0,0,0,0,29,0,0,0,0,1
2009-09-24,114,-63.96366667,47.84216667,70,0,0,0,0,0,0,0,3.1,0,0,0,0,0
2009-09-24,115,-63.69083333,47.96683333,77,0,0,0,0,0,0,0,10,0,0,0,0,0
2009-09-24,116,-63.81266667,48.1965,94,0,0,0,0,0,0,0,10.3,0,0,0,0,0
2009-09-25,117,-62.98433333,48.6065,332,0,38.1,0,0,1,0,0,13.4,8.2,0,0,0,0
2009-09-25,118,-62.956,48.43966667,105,0,2,0,0,0,0,0,3,2,0,0,0,0
2009-09-25,119,-63.029,48.30583333,68,0,1,0,0,0,0,0,5155.3,0,0,0,0,0
2009-09-25,120,-63.24333333,48.01783333,67,0,0,0,0,0,0,0,14770,0,0,0,0,0
2009-09-25,121,-63.26766667,47.756,78,0,0,0,0,0,0,0,784.4,0,0,0,0,0
2009-09-25,122,-62.9325,47.50066667,48,0,0,0,0,0,0,0,4.1,0,0,0,0,0
2009-09-25,123,-62.58516667,47.48583333,66,0,0,0,0,0,0,0,18,0,0,0,0,0
2009-09-25,124,-62.3785,47.54266667,61,0,0,0,0,0,0,0,54.1,0,0,0,0,0
2009-09-26,125,-61.972,47.63833333,37,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-26,126,-62.2895,47.72033333,57,0,0,0,0,0,0,0,8,0,0,0,0,0
2009-09-26,127,-62.599,47.826,60,0,0,0,0,0,0,0,4.1,0,0,0,0,0
2009-09-26,129,-62.81216667,47.88483333,78,0,0,0,0,0,0,0,7.2,0,0,0,0,0
2009-09-26,130,-62.951,48.03316667,64,0,0,0,0,0,0,0,1065,0,0,0,0,0
2009-09-26,131,-62.82283333,48.02466667,82,0,0,0,0,0,0,0,43.2,0,0,0,0,0
2009-09-26,132,-62.52133333,48.17066667,69,0,0,0,0,0,1,0,0,0,0,0,0,0
2009-09-26,133,-62.15516667,48.35266667,235,0,1.2,0,0,0,0,0,4.7,0,1.2,0,0,0
2009-09-26,134,-62.08433333,48.14866667,84,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-27,135,-61.37066667,48.0355,76,0,0,0,0,0,0,0,1,0,0,0,0,0
2009-09-27,136,-60.90766667,47.98666667,296,0,14.8,0,0,0,0,0,0,0,0,0,0,0
2009-09-27,137,-60.576,47.63616667,88,0,5.1,0,0,0,0,0,0,0,0,0,0,0
2009-09-27,138,-60.61133333,47.54733333,65,0,0,0,0,0,1,0,0,0,0,0,0,0
2009-09-27,139,-60.5615,47.37383333,66,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-27,140,-60.19483333,47.2405,199,0,0,0,0,0,0,0,0,0,1.4,0,0,0
2009-09-27,141,-60.449,47.0735,132,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-27,142,-60.59433333,47.20016667,159,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-28,143,-60.8945,47.1195,104,0,0,0,0,1.1,0,0,0,0,0,0,0,0
2009-09-28,144,-60.98566667,47.334,57,0,0,0,0,1,0,0,0,0,0,0,0,0
2009-09-28,145,-61.023,47.50166667,41,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-28,146,-61.3995,47.20416667,37,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-28,147,-61.59,47.029,35,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-28,148,-62.55833333,47.29766667,65,0,0,0,0,0,0,0,1663.1,0,0,0,0,0
2009-09-28,149,-62.53483333,46.9595,62,0,0,0,0,0,0,0,239.7,0,0,0,0,0
2009-09-28,150,-62.94666667,46.93433333,62,0,0,0,0,0,0,0,21.6,0,0,0,0,0
2009-09-29,151,-63.07633333,46.83766667,52,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-29,152,-63.45083333,46.61566667,32,0,0,0,0,1,0,0,0,0,0,0,0,0
2009-09-29,153,-63.11116667,46.648,47,0,0,0,0,0,0,0,0,0,0,0,0,0
2009-09-29,154,-62.79116667,46.648,50,0,0,0,0,333.5,0,0,0,0,0,0,0,0
2009-09-29,155,-62.7385,46.55933333,44,0,0,0,0,140,0,0,0,0,0,0,0,0
2009-09-29,156,-62.64516667,46.49833333,22,0,0,0,0,1.5,0,0,0,0,0,0,0,0
2009-09-29,157,-62.26466667,46.67466667,55,0,0,0,0,0,0,0,3,0,0,0,0,0
2009-09-29,158,-62.18566667,46.80483333,68,0,0,0,0,0,0,0,36.1,0,0,0,0,0
2009-09-29,159,-61.70916667,46.69083333,61,0,0,0,0,0,0,0,3,0,0,0,0,0
2009-09-30,161,-61.5075,46.71216667,63,0,0,0,0,0,0,0,533.2,0,0,0,0,0
2009-09-30,162,-61.21666667,46.5085,54,0,0,0,0,1874.4,0,0,14.6,0,0,0,0,0
2009-09-30,163,-61.58783333,46.35066667,61,0,0,0,0,0,2,0,200,0,0,0,0,0
2009-09-30,164,-61.81616667,46.3235,47,0,0,0,0,1,0,0,10,0,0,0,0,0
2009-09-30,165,-61.63,46.1195,50,0,0,0,0,4534,0,0,0,0,0,0,0,0
2009-09-30,166,-61.8625,46.00683333,47,0,0,0,0,576,0,0,0,0,0,0,0,0
2009-09-30,167,-62.24916667,45.9845,38,0,0,0,0,2.1,0,0,2.1,0,0,0,0,0
2010-09-07,2,-63.3755,46.06783333,21,0,0,0,0,808.5,0,1989,0,0,0,2628,0,1.5
2010-09-08,3,-63.6005,45.94283333,15,0,0,0,0,1642.8,0,2120.4,0,0,0,4209.6,0,3.6
2010-09-08,4,-63.326,45.89116667,18,0,0,0,0,5087,0,1219,0,0,0,1079,0,0
2010-09-08,5,-63.084,45.95033333,27,0,0,0,0,9290,0,20,0,0,0,37,0,0
2010-09-08,6,-62.69766667,45.89866667,27,0,0,0,0,8548,0,7,0,0,0,129,0,1
2010-09-08,7,-62.44516667,45.804,21,0,0,0,0,24705.3,0,0,0,0,0,30.8,0,122.1
2010-09-08,8,-62.461,45.91,30,0,0,0,0,8770.6,0,3.1,0,0,0,1,0,0
2010-09-08,9,-62.1945,46.15966667,33,0,0,0,0,2.6,0,74.6,0,0,0,2.6,0,0
2010-09-09,10,-62.01933333,46.106,39,0,0,0,0,45,0,4,0,0,0,5,0,0
2010-09-09,11,-61.88783333,45.98783333,48,0,0,0,0,290.5,0,0,0,0,0,0,0,0
2010-09-09,12,-61.8565,45.85883333,27,0,0,0,0,6991.3,0,0,0,0,0,6.8,0,0
2010-09-09,13,-61.768,45.73083333,24,0,0,0,0,691.1,0,0,0,0,0,51.1,0,1.1
2010-09-09,14,-61.5835,45.73583333,29,0,0,0,0,147.8,0,0,0,0,0,207.3,0,0
2010-09-09,16,-61.63533333,45.966,38,0,0,0,0,30121.4,0,0,0,0,0,0,0,0
2010-09-09,17,-61.62316667,46.068,47,0,0,0,0,136,0,0,0,0,0,0,0,0
2010-09-09,18,-61.55416667,46.48533333,61,0,0,0,0,2,0,0,316,0,0,0,0,0
2010-09-10,19,-61.2495,46.65316667,85,0,0,0,0,112.8,0,0,38.9,0,0,0,0,0
2010-09-10,20,-61.7135,46.56833333,56,0,0,0,0,1,0,0,133,0,0,0,0,0
2010-09-10,21,-61.78433333,46.77983333,78,0,0,0,0,2,0,0,9448,0,0,0,0,0
2010-09-10,22,-62.49266667,46.62216667,53,0,0,0,0,37,0,0,335,0,0,0,0,0
2010-09-10,23,-62.88766667,46.6155,49,0,0,0,0,2,0,0,0,0,0,0,0,0
2010-09-10,24,-63.38833333,46.5675,30,0,0,0,0,2.7,0,0,0,0,0,0,0,0
2010-09-10,25,-63.44733333,46.61866667,32,0,0,0,0,8.3,0,0,0,0,0,0,0,2.8
2010-09-11,26,-63.12316667,46.64216667,47,0,0,0,0,1,0,0,0,0,0,0,0,0
2010-09-11,27,-63.05883333,47.1015,61,0,0,0,0,0,0,0,1757.4,0,0,0,0,0
2010-09-11,29,-62.80016667,47.32066667,48,0,0,0,0,0,0,0,1318.1,0,0,0,0,0
2010-09-11,30,-62.781,47.04316667,62,0,0,0,0,0,0,0,130.2,0,0,0,0,0
2010-09-11,31,-62.668,47.0105,64,0,0,0,0,0,0,0,15.4,0,0,0,0,0
2010-09-12,33,-62.526,46.858,60,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-12,34,-62.21533333,46.7815,64,0,0,0,0,1,0,0,0,0,0,0,0,0
2010-09-12,36,-61.78533333,46.9255,51,0,0,0,0,0,0,0,12.4,0,0,0,0,0
2010-09-12,37,-61.553,46.90583333,54,0,0,0,0,0,0,0,1290,0,0,0,0,0
2010-09-12,38,-61.43166667,46.99416667,46,0,0,0,0,0,0,0,1134,0,0,0,0,0
2010-09-12,39,-61.54566667,47.20733333,25,0,0,0,0,210.2,0,0,0,0,0,0,0,2841.2
2010-09-12,40,-61.41333333,47.36783333,34,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-12,41,-60.82066667,46.93616667,134,0,0,0,0,5.3,0,0,33.1,0,1.3,0,0,1.3
2010-09-13,42,-60.35516667,47.12,165,0,0,0,0,0,0,0,53,0,0.9,0,0,0
2010-09-13,43,-60.2395,47.3105,248,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-13,44,-60.3755,47.39183333,78,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-13,45,-60.73183333,47.31983333,62,0,0,0,0,0,0,0,0,0,0,0,0,1.3
2010-09-13,46,-60.67916667,47.55116667,58,0,0,0,0,0,0,0,6,0,0,0,0,0
2010-09-13,47,-60.6,47.6875,109,0,0,0,0,0,0,0,2.9,0,0,0,0,0
2010-09-13,48,-60.54516667,47.758,287,0,1,0,0,0,0,0,0,0,0,0,0,0
2010-09-13,49,-60.80633333,47.64116667,55,0,2.9,0,0,0,0,0,0,0,0,0,0,0
2010-09-14,50,-60.90883333,47.78233333,61,0,0,0,0,1,0,0,0,0,0,0,0,0
2010-09-14,51,-61.38616667,47.91683333,57,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-14,52,-61.47966667,48.12533333,147,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-14,53,-61.27833333,48.17483333,343,0,2.7,0,0,0,0,0,18.6,10.6,0,0,0,0
2010-09-14,54,-61.75483333,48.05866667,83,0,1,0,0,0,0,0,116.7,4.9,0,0,0,0
2010-09-14,55,-61.8665,47.99083333,67,0,0,0,0,0,0,0,177,0,0,0,0,0
2010-09-14,56,-61.88216667,47.786,48,0,0,0,0,0,0,0,15,0,0,0,0,0
2010-09-14,57,-61.92566667,47.56283333,32,0,0,0,0,1,0,0,0,0,0,0,0,0
2010-09-15,58,-62.09533333,47.46883333,35,0,0,0,0,0,0,0,0,0,0,0,0,0
2010-09-15,59,-62.45616667,47.48,63,0,0,0,0,0,0,0,1615.7,0,0,0,0,0
2010-09-15,60,-62.326,47.645,56,0,0,0,0,0,0,0,106,0,0,0,0,0
2010-09-15,61,-62.18333333,47.8875,55,0,0,0,0,0,0,0,3661.9,0,0,0,0,0
2010-09-15,62,-62.5645,48.1245,72,0,0,0,0,0,0,0,17039,0,0,0,0,0
2010-09-15,63,-62.66666667,47.96466667,86,0,0,0,0,0,0,0,16237,0,0,0,0,0
2010-09-15,64,-62.451,47.8025,71,0,0,0,0,0,0,0,2139.9,0,0,0,0,0
2010-09-15,65,-62.76633333,47.90883333,75,0,0,0,0,0,0,0,222,0,0,0,0,0
2010-09-15,66,-63.0865,47.938,65,0,0,0,0,0,0,0,351,0,0,0,0,0
2010-09-16,67,-63.0535,47.74766667,73,0,0,0,0,0,0,0,188,0,0,0,0,0
2010-09-16,68,-63.49933333,47.8525,65,0,0,0,0,0,0,0,28.6,0,0,0,0,0
2010-09-16,69,-63.7695,47.65166667,64,0,0,0,0,0,0,0,48,0,0,0,0,0
2010-09-16,70,-63.77266667,47.4265,66,0,0,0,0,0,0,0,805,0,0,0,0,0
2010-09-16,71,-63.4555,47.49283333,69,0,0,0,0,0,0,0,2020.7,0,0,0,0,0
2010-09-16,72,-63.57233333,47.047,50,0,0,0,0,14.2,0,0,46.8,0,0,0,0,0
2010-09-16,73,-63.87,46.86816667,28,0,0,0,0,2.1,0,0,3.1,0,0,16.5,0,38.1
2010-09-16,74,-63.76083333,47.09583333,51,0,0,0,0,78.5,0,0,0,0,0,0,0,0
2010-09-17,75,-64.08716667,47.22783333,39,0,0,0,0,7,0,0,44,0,0,2,0,0
2010-09-17,76,-64.33916667,47.15433333,43,0,0,0,0,0,0,0,4.1,0,0,7.2,0,0
2010-09-17,77,-64.59516667,47.19316667,30,0,0,0,0,24.7,0,0,0,0,0,19.1,0,0
2010-09-17,78,-64.42066667,47.0645,39,0,0,0,0,2190,0,0,0,0,0,233,0,1
2010-09-17,79,-64.4095,46.89616667,30,0,0,0,0,310.2,0,0,0,0,0,3968,0,274.4
2010-09-17,80,-64.24816667,47.05683333,40,0,0,0,0,4908.8,0,0,0,0,0,11.7,0,6.8
2010-09-17,81,-64.217,47.14566667,42,0,0,0,0,15337.8,0,0,0,0,0,26.3,0,0
2010-09-17,82,-64.07333333,47.62416667,77,0,0,0,0,0,0,0,2201.9,0,0,0,0,0
2010-09-17,83,-64.38983333,47.75933333,34,0,0,0,0,6,0,0,123,0,0,2,0,5
2010-09-18,84,-64.26466667,47.929,29,0,0,0,0,2,0,0,0,0,0,0,0,3
2010-09-18,86,-63.94516667,47.99633333,91,0,0,0,0,27,0,0,108,0,0,0,0,0
2010-09-18,87,-63.77416667,48.02733333,99,0,0,0,0,0,0,0,1872.4,0,0,0,0,0
2010-09-18,88,-63.486,48.19833333,94,0,0,0,0,0,0,0,2884,0,0,0,0,0
2010-09-18,89,-63.30766667,48.4225,98,0,0,0,0,0,0,0,1826.1,0,0,0,0,0
2010-09-18,90,-63.269,48.328,63,0,0,0,0,0,0,0,14841.3,0,0,0,0,0
2010-09-18,91,-62.941,48.2925,77,0,0,0,0,0,0,0,462,0,0,0,0,0
2010-09-18,92,-62.82266667,48.3945,122,0,0,0,0,1,0,0,281,0,0,0,0,0
2010-09-19,93,-62.81333333,48.47783333,317,0,54,0,0,1,0,0,5,5,0,0,0,0
2010-09-19,94,-63.185,48.71183333,284,0,53.5,0,0,0,0,0,5.1,6.2,0,0,0,0
2010-09-19,95,-63.56433333,48.61566667,155,0,0,0,0,5.6,0,0,0,0,0,0,0,0
2010-09-19,96,-63.67033333,48.81616667,216,0,2.9,0,0,2.9,0,0,11.7,0,0,0,0,0
2010-09-19,97,-63.80433333,48.88083333,245,0,0,0,0,2,0,0,3,0,0,0,0,0
2010-09-19,98,-63.731,48.553,150,0,0,0,0,0,0,0,8,0,0,0,0,0
2010-09-19,99,-64.0915,48.36,86,0,0,0,0,0,0,0,4981.3,0,0,0,0,0
2010-09-20,100,-64.23666667,48.159,43,0,0,0,0,11.1,0,1.4,120.8,0,0,0,0,0
2010-09-20,101,-64.86066667,47.97233333,65,0,0,0,0,0,0,0,17,0,0,0,0,0
2010-09-20,102,-65.15233333,47.97533333,75,0,0,0,0,0,2,0,19,0,0,0,0,0
2010-09-20,103,-65.12866667,47.85783333,42,0,0,0,0,35,0,1,3.1,0,0,0,0,0
2010-09-20,104,-65.48733333,47.71933333,26,0,0,0,0,2881,0,0,0,0,0,0,0,0
2010-09-20,105,-65.52866667,47.893,52,0,0,0,0,2288,0,0,70,0,0,0,0,0
2010-09-22,106,-64.61166667,48.12,85,0,0,0,0,0,0,0,4.1,0,0,0,0,0
2010-09-22,107,-64.35066667,48.30733333,118,0,0,0,0,1,0,0,982.5,0,0,0,0,0
2010-09-22,109,-63.916,48.33383333,109,0,0,0,0,0,0,0,295.6,0,0,0,0,0
2010-09-22,110,-63.875,48.65116667,133,0,0,0,0,5.1,0,0,7.2,0,0,0,0,0
2010-09-22,111,-63.9885,48.951,269,0,6,0,0,2,0,0,333,9,0,0,0,0
2010-09-23,112,-63.40333333,48.84833333,299,0,2,0,0,5,0,0,49,18,0,0,0,0
2010-09-23,113,-63.66583333,48.71283333,139,0,0,0,0,0,0,0,138,3,0,0,0,0
2010-09-23,114,-63.70466667,48.29816667,82,0,0,0,0,0,0,0,3048.6,1.4,0,0,0,0
2010-09-23,115,-63.1455,48.18416667,71,0,0,0,0,0,0,0,16107,0,0,0,0,0
2010-09-23,116,-63.3415,47.96766667,74,0,0,0,0,1,0,0,16150,0,0,0,0,0
2010-09-23,117,-63.8365,47.95633333,90,0,0,0,0,0,0,0,117.6,0,0,0,0,0
2010-09-24,119,-63.746,47.87666667,81,0,0,0,0,0,0,0.9,288.5,0,0,0,0,0
2010-09-24,120,-64.30716667,47.63533333,53,0,0,0,0,18,0,0,15,0,0,0,0,0
2010-09-24,121,-64.653,47.47483333,26,0,0,0,0,0,0,0,2,0,0,0,0,206
2010-09-24,122,-64.41283333,47.41183333,47,0,0,0,0,0,0,0,495,0,0,0,0,1
2010-09-24,123,-64.4785,47.2615,41,0,0,0,0,35,0,0,28.2,0,0,1,0,0
