MISSION,SETNO,SDATE,TIME,STRAT,SLAT,SLONG,ELAT,ELONG,DUR,DIST,SPEED,DEPTH,SURF_TEMP,BOTT_TEMP,BOTT_SAL,GEARDESC
NED2001003,15,2001-02-16,757,5Z3,42.099333,-67.107833,42.1035,-67.146,31,1.76,3.41,52.12,5.63,5.68,32.963,Western IIA trawl
NED2001003,16,2001-02-16,1030,5Z2,41.855333,-66.856667,41.830333,-66.837,30,1.74,3.48,64.92,5.56,5.54,33.005,Western IIA trawl
NED2001003,17,2001-02-16,1202,5Z3,41.731,-66.819667,41.702,-66.8185,30,1.73,3.46,63.09,5.35,5.3,32.9,Western IIA trawl
NED2001003,18,2001-02-16,1353,5Z2,41.7955,-66.759167,41.819,-66.737833,30,1.71,3.42,57.61,NA,NA,NA,Western IIA trawl
NED2001003,19,2001-02-16,1524,5Z2,41.882333,-66.599,41.8995,-66.567,30,1.75,3.5,70.41,5.35,5.35,32.776,Western IIA trawl
NED2001003,20,2001-02-16,1719,5Z2,41.816167,-66.517667,41.787333,-66.517,30,1.73,3.46,72.24,NA,NA,NA,Western IIA trawl
NED2001003,21,2001-02-16,1817,5Z2,41.808833,-66.503667,41.809667,-66.465167,30,1.73,3.46,74.07,5.46,5.59,32.945,Western IIA trawl
NED2000965,77,2000-02-22,1304,5Z3,41.3885,-67.707,41.401167,-67.685333,21,1.23,3.51,38.4,4.93,4.91,33.302,Western IIA trawl
NED2000965,78,2000-02-22,1626,5Z3,41.459333,-68.143667,41.441833,-68.124167,23,1.38,3.6,39.32,4.88,4.83,33.238,Western IIA trawl
NED2000965,79,2000-02-22,1904,5Z6,41.673333,-68.337833,41.697333,-68.360667,30,1.79,3.58,54.86,5.49,5.25,33.278,Western IIA trawl
NED2000965,80,2000-02-23,2313,5Z6,41.240667,-68.744,41.220667,-68.770333,30,1.7,3.4,71.32,5.19,5.22,33.116,Western IIA trawl
NED2000965,82,2000-02-23,356,5Z6,41.015167,-69.1165,41.028833,-69.096167,21,1.2,3.43,74.07,NA,NA,NA,Western IIA trawl
HAM1979013,1,1979-03-05,1555,460,44.183333,-63.183333,NA,NA,30,1.8,3.6,173.74,-0.3,9.25,34.914,Western IIA trawl
HAM1979013,7,1979-03-06,1135,471,43.45,-64.3,NA,NA,30,1.8,3.6,184.71,0.1,5.81,34.441,Western IIA trawl
HAM1979013,12,1979-03-07,1745,491,44.216667,-66.783333,NA,NA,30,2.3,4.6,188.37,2.9,3.67,32.669,Western IIA trawl
HAM1979013,17,1979-03-08,625,495,44.95,-65.65,NA,NA,30,1.5,3,95.1,2.8,2.39,32.559,Western IIA trawl
HAM1979013,22,1979-03-08,1635,491,44.9,-66.016667,NA,NA,28,1.3,2.8,98.76,2.8,2.59,32.397,Western IIA trawl
HAM1979013,27,1979-03-09,815,484,43.483333,-67.15,NA,NA,30,1.6,3.2,228.6,1.7,8.44,34.586,Western IIA trawl
HAM1979013,33,1979-03-10,125,483,42.55,-67.016667,NA,NA,30,2.1,4.2,325.53,3.3,7.8,35.033,Western IIA trawl
HAM1979014,39,1979-03-25,1815,457,44.366667,-60.8,NA,NA,30,1.8,3.6,126.19,0.6,1.31,32.386,Western IIA trawl
HAM1979014,44,1979-03-26,545,455,43.85,-60.383333,NA,NA,30,2,4,43.89,1.3,0.85,32.011,Western IIA trawl
HAM1979014,49,1979-03-27,2125,455,43.533333,-60.8,NA,NA,30,2.2,4.4,65.84,1.5,1.38,32.396,Western IIA trawl
HAM1979014,54,1979-03-27,915,464,43.733333,-61.566667,NA,NA,30,1.7,3.4,60.35,2.6,2.02,32.319,Western IIA trawl
HAM1979014,60,1979-03-28,305,461,44.366667,-62.133333,NA,NA,30,1.8,3.6,221.28,0.2,9.23,34.818,Western IIA trawl
HAM1979014,65,1979-03-28,1405,464,43.25,-61.433333,NA,NA,30,1.7,3.4,84.12,2.2,3.2,33.4,Western IIA trawl
HAM1979014,70,1979-03-29,55,465,43.183333,-62.35,NA,NA,30,2.1,4.2,98.76,2,7.29,34.075,Western IIA trawl
HAM1980033,16,1980-03-08,655,447,44.516667,-58.25,NA,NA,30,2.2,4.4,64.01,0.6,0.19,31.926,Western IIA trawl
HAM1980033,21,1980-03-08,2045,448,44.516667,-59.233333,NA,NA,30,2.7,5.4,60.35,1.2,0.45,31.965,Western IIA trawl
HAM1980033,26,1980-03-09,835,451,43.966667,-58.383333,NA,NA,30,2.2,4.4,223.11,1,6.8,34.7,Western IIA trawl
HAM1980033,31,1980-03-10,2315,455,43.75,-59.983333,NA,NA,30,1.9,3.8,58.52,0.8,0.48,31.976,Western IIA trawl
HAM1980033,36,1980-03-10,1135,455,43.716667,-60.566667,NA,NA,30,2.2,4.4,54.86,0.6,0.17,31.443,Western IIA trawl
HAM1980033,41,1980-03-11,2145,456,44.066667,-60.866667,NA,NA,30,1.8,3.6,31.09,1,0.42,31.588,Western IIA trawl
HAM1980033,47,1980-03-13,2045,461,44.016667,-63.066667,NA,NA,30,2.5,5,210.31,-0.3,8.6,34.9,Western IIA trawl
HAM1980034,51,1980-03-26,15,483,42.35,-66.616667,NA,NA,30,2,4,305.41,4.1,7.67,34.974,Western IIA trawl
HAM1980034,56,1980-03-26,1535,484,43.3,-67,NA,NA,30,2,4,197.51,4.9,7.24,34.196,Western IIA trawl
HAM1980034,61,1980-03-27,605,491,44.833333,-66,NA,NA,30,2.6,5.2,204.83,3.5,4.4,33.1,Western IIA trawl
HAM1980034,66,1980-03-27,1415,492,44.866667,-66.483333,NA,NA,30,2.1,4.2,109.73,2,2.9,32.673,Western IIA trawl
HAM1981048,42,1981-03-02,155,452,44.233333,-59.333333,NA,NA,30,1.7,3.4,245.06,1.4,5.89,34.713,Western IIA trawl
HAM1981048,47,1981-03-02,1325,445,44.783333,-59.466667,NA,NA,30,1.5,3,265.18,1,3.44,33.153,Western IIA trawl
HAM1981048,52,1981-03-03,235,456,44.05,-59.9,NA,NA,30,1.8,3.6,53.04,1.3,1.73,31.877,Western IIA trawl
HAM1981048,57,1981-03-03,1335,455,43.683333,-59.75,NA,NA,30,2,4,85.95,2.1,4.81,33.151,Western IIA trawl
HAM1981048,62,1981-03-04,45,455,43.833333,-60.816667,NA,NA,30,2,4,42.06,1.7,2.09,31.895,Western IIA trawl
HAM1981048,67,1981-03-04,1245,456,44.033333,-61.166667,NA,NA,30,1.5,3,64.01,2.4,2.71,32.154,Western IIA trawl
HAM1981048,72,1981-03-05,1525,464,43.883333,-61.583333,NA,NA,30,1.6,3.2,53.04,2.8,2.84,32.213,Western IIA trawl
NED1986059,3,1986-03-04,1305,553,41.95,-66.216667,NA,NA,30,1.8,3.6,80.47,5.3,NA,NA,Western IIA trawl
NED1986059,8,1986-03-05,2315,552,41.2,-66.333333,NA,NA,30,1.8,3.6,106.07,4.7,6.87,33.682,Western IIA trawl
NED1986059,13,1986-03-05,1045,554,41.183333,-67.733333,NA,NA,30,1.9,3.8,42.06,4.8,4.22,32.994,Western IIA trawl
NED1986059,19,1986-03-06,105,554,40.666667,-67.416667,NA,NA,30,1.7,3.4,91.44,7.2,10.09,34.524,Western IIA trawl
NED1986059,24,1986-03-06,1335,551,40.366667,-67.85,NA,NA,30,1.7,3.4,254.2,5.5,13.64,35.786,Western IIA trawl
NED1986059,76,1986-03-12,1025,552,42.1,-66.216667,NA,NA,30,1.7,3.4,98.76,3.9,6.13,33.484,Western IIA trawl
NED1989116,20,1989-02-25,1205,5Z1,41.916667,-66,NA,NA,30,1.7,3.4,91.44,3.9,8.73,34.015,Western IIA trawl
NED1989116,25,1989-02-25,1935,5Z1,41.633333,-65.883333,NA,NA,30,1.8,3.6,170.08,4.4,NA,NA,Western IIA trawl
NED1989116,30,1989-02-26,455,5Z2,41.716667,-66.166667,NA,NA,30,1.8,3.6,87.78,4.29,4.31,32.654,Western IIA trawl
NED1989116,36,1989-02-26,1525,5Z2,41.516667,-66.25,NA,NA,30,1.8,3.6,89.61,4.1,6.57,33.475,Western IIA trawl
NED1989116,41,1989-02-28,2345,5Z1,41.316667,-66.316667,NA,NA,30,1.9,3.8,96.93,4.29,5.28,33.036,Western IIA trawl
NED1989116,46,1989-02-28,855,5Z3,41.633333,-67.1,NA,NA,30,1.8,3.6,54.86,4.5,4.08,32.84,Western IIA trawl
NED1989116,98,1989-03-04,1305,5Z5,41.516667,-69.3,NA,NA,30,1.7,3.4,96.93,4.1,4.24,33.249,Western IIA trawl
NED1989116,103,1989-03-04,2035,5Z5,41.666667,-68.883333,NA,NA,30,1.7,3.4,159.11,5.4,5.74,33.441,Western IIA trawl
NED1989116,108,1989-03-05,715,5Z5,41.966667,-68.5,NA,NA,30,1.7,3.4,170.08,5.4,6.74,33.573,Western IIA trawl
NED1984024,44,1984-03-07,1225,455,43.733333,-59.7,NA,NA,30,1.7,3.4,74.98,2.8,3.85,32.744,Western IIA trawl
NED1984024,49,1984-03-08,55,450,44.083333,-58.833333,NA,NA,30,1.7,3.4,100.58,1.8,5.53,33.451,Western IIA trawl
NED1984024,54,1984-03-08,1305,448,44.5,-59.333333,NA,NA,30,1.7,3.4,54.86,1.6,1.58,31.911,Western IIA trawl
NED1984024,60,1984-03-09,645,445,44.816667,-58.583333,NA,NA,30,1.7,3.4,235.92,0.2,3.5,33.094,Western IIA trawl
NED1984024,65,1984-03-09,1745,449,44.283333,-58.083333,NA,NA,30,1.6,3.2,100.58,1.4,1.99,32.432,Western IIA trawl
NED1984024,70,1984-03-11,1245,447,44.833333,-57.883333,NA,NA,30,1.7,3.4,60.35,1.5,0.42,31.852,Western IIA trawl
NED1984024,75,1984-03-12,45,446,45.95,-58.316667,NA,NA,30,1.8,3.6,296.27,-0.29,5.67,34.714,Western IIA trawl
NED1984024,80,1984-03-13,655,459,44.833333,-61.6,NA,NA,30,1.7,3.4,133.5,-1,3,32.555,Western IIA trawl
NED1984025,65,1984-03-24,2125,483,42.583333,-67.05,NA,NA,30,1.7,3.4,301.75,5.1,7.77,34.98,Western IIA trawl
NED1984025,70,1984-03-24,945,485,43.25,-66.833333,NA,NA,30,1.4,2.8,162.76,2.7,3.82,31.836,Western IIA trawl
NED1984025,75,1984-03-25,2345,492,44.366667,-66.783333,NA,NA,30,1.6,3.2,102.41,2.8,7.31,32.479,Western IIA trawl
NED1984025,80,1984-03-25,1055,494,45.133333,-65.716667,NA,NA,30,1.7,3.4,69.49,0.7,1.09,32.808,Western IIA trawl
HAM1982072,41,1982-03-20,2005,482,42.533333,-67.416667,NA,NA,30,2,4,298.09,3.8,6.34,34.828,Western IIA trawl
HAM1982072,46,1982-03-21,845,480,42.75,-66.016667,NA,NA,30,1.8,3.6,74.98,3,2.75,32.102,Western IIA trawl
HAM1982072,57,1982-03-22,1155,475,42.833333,-65,NA,NA,30,1.6,3.2,91.44,1.5,3.11,32.354,Western IIA trawl
HAM1982072,62,1982-03-23,2245,478,42.616667,-64.433333,NA,NA,30,1.5,3,208.48,0.1,7.89,34.481,Western IIA trawl
HAM1982072,67,1982-03-23,1425,473,43.033333,-64.15,NA,NA,30,2.2,4.4,87.78,0.3,1.62,32.053,Western IIA trawl
HAM1982072,73,1982-03-24,315,472,43.383333,-63.416667,NA,NA,30,1.9,3.8,162.76,0,7.98,34.463,Western IIA trawl
HAM1983094,51,1983-03-28,125,445,44.7,-59.95,NA,NA,30,1.9,3.8,234.09,2.1,3.36,33.206,Western IIA trawl
HAM1983094,56,1983-03-28,1715,447,44.616667,-58.116667,NA,NA,30,1.9,3.8,62.18,1.7,1.54,32.051,Western IIA trawl
HAM1983094,61,1983-03-29,535,447,44.416667,-57.583333,NA,NA,30,1.9,3.8,82.3,1.7,1.45,32.462,Western IIA trawl
HAM1983094,66,1983-03-29,1855,446,45.6,-57.9,NA,NA,30,1.6,3.2,347.47,1.2,4.27,34.247,Western IIA trawl
HAM1983095,1,1983-04-05,1745,471,44.05,-63.366667,NA,NA,30,1.8,3.6,186.54,2.1,8.7,34.6,Western IIA trawl
HAM1983095,12,1983-04-06,1845,465,43.133333,-63.133333,NA,NA,30,1.8,3.6,140.82,5.2,10.8,35.1,Western IIA trawl
HAM1983095,63,1983-04-12,105,494,45.083333,-65.816667,NA,NA,30,1.8,3.6,84.12,3.2,1.6,31.875,Western IIA trawl
HAM1983095,68,1983-04-13,2225,492,44.366667,-67.2,NA,NA,30,1.8,3.6,170.08,4.5,4.52,32.818,Western IIA trawl
HAM1983095,73,1983-04-14,2355,474,43.316667,-64.766667,NA,NA,30,1.4,2.8,85.95,3.4,3.58,32.526,Western IIA trawl
HAM1983095,79,1983-04-14,1735,470,44.15,-63.733333,NA,NA,30,1.6,3.2,144.48,2.1,1.65,32.02,Western IIA trawl
NED1985041,6,1985-03-01,1125,474,43.466667,-64.516667,NA,NA,29,1.8,3.7,85.95,1.3,3.91,32.267,Western IIA trawl
NED1985041,11,1985-03-02,705,490,44.016667,-66.516667,NA,NA,34,1.8,3.2,89.61,5.2,5.2,32.764,Western IIA trawl
NED1987077,4,1987-03-11,605,5Z2,41.55,-66.533333,NA,NA,30,1.8,3.6,82.3,3.3,4.2,32.773,Western IIA trawl
NED1987077,9,1987-03-11,1535,5Z3,41.55,-66.983333,NA,NA,30,1.7,3.4,58.52,3.4,3.84,32.705,Western IIA trawl
NED1987077,14,1987-03-12,2325,5Z3,41.366667,-67.766667,NA,NA,30,1.8,3.6,38.4,3.6,3.88,33.144,Western IIA trawl
NED1987077,19,1987-03-12,755,5Z4,41.066667,-67.016667,NA,NA,30,1.7,3.4,67.67,3.8,4.15,32.729,Western IIA trawl
NED1987077,25,1987-03-12,2045,5Z4,41.05,-68.083333,NA,NA,30,1.7,3.4,43.89,3.8,3.9,32.838,Western IIA trawl
NED1988097,5,1988-03-01,1655,5Z1,42.05,-66.083333,NA,NA,30,1.7,3.4,95.1,2.5,6.21,33.497,Western IIA trawl
NED1988097,11,1988-03-03,515,5Z1,41.9,-65.883333,NA,NA,30,1.6,3.2,115.21,3.3,4.82,32.858,Western IIA trawl
NED1988097,16,1988-03-03,1245,5Z1,41.683333,-65.966667,NA,NA,30,1.7,3.4,102.41,3.4,8.26,34.299,Western IIA trawl
NED1988097,21,1988-03-04,2325,5Z1,41.533333,-66.066667,NA,NA,30,1.7,3.4,104.24,3.1,7.67,34.012,Western IIA trawl
NED1988097,26,1988-03-04,815,5Z1,41.366667,-66.133333,NA,NA,30,1.6,3.2,159.11,4.6,10.27,35.235,Western IIA trawl
NED1988097,82,1988-03-08,1855,5Z6,41.916667,-69.833333,NA,NA,21,1.2,3.4,69.49,3.6,3.28,32.64,Western IIA trawl
NED1988097,87,1988-03-09,915,5Z5,41.866667,-68.95,NA,NA,30,1.8,3.6,159.11,5.3,5.98,33.301,Western IIA trawl
NED1988097,92,1988-03-09,1755,5Z6,41.166667,-68.85,NA,NA,30,1.9,3.8,85.95,6.1,4.4,32.805,Western IIA trawl
NED1988097,97,1988-03-10,215,5Z6,41.35,-68.566667,NA,NA,30,1.6,3.2,76.81,5,4.49,32.729,Western IIA trawl
NED1988097,103,1988-03-10,1135,5Z3,41.783333,-68.15,NA,NA,30,1.6,3.2,62.18,4.7,4.57,32.736,Western IIA trawl
NED1988097,108,1988-03-10,1815,5Z3,41.883333,-67.933333,NA,NA,30,1.7,3.4,65.84,4.8,4.37,32.687,Western IIA trawl
NED1997254,82,1997-03-04,1244,5Z6,41.179167,-69.355667,41.1505,-69.3475,30,1.75,3.5,46.63,NA,NA,NA,Western IIA trawl
NED1998773,44,1998-02-21,2142,5Z1,41.405833,-66.067667,41.384167,-66.093833,30,1.77,3.54,149.96,2.29,4.5,33.378,Western IIA trawl
NED1998773,83,1998-02-24,1403,5Z5,41.6725,-68.6065,41.660167,-68.641167,30,1.72,3.44,164.59,NA,NA,NA,Western IIA trawl
NED1998773,89,1998-02-25,614,5Z3,41.934833,-67.281167,41.9165,-67.261667,26,1.4,3.23,50.29,NA,NA,NA,Western IIA trawl
NED1990133,30,1990-02-23,1855,5Z4,41.098,-66.495833,41.096333,-66.533167,30,1.7,3.4,89.61,5.1,5.18,33.232,Western IIA trawl
NED1990133,36,1990-02-24,615,5Z2,41.713333,-66.602333,41.7405,-66.597833,30,1.7,3.4,65.84,5.3,4.65,33.26,Western IIA trawl
NED1990133,42,1990-02-25,455,5Z2,41.843,-66.803333,41.848833,-66.7685,30,1.6,3.2,58.52,5.2,NA,33.255,Western IIA trawl
NED1990133,48,1990-02-25,2025,5Z4,41.401,-66.959167,41.3775,-66.944667,30,1.5,3,64.01,4.29,4.38,33.154,Western IIA trawl
NED1990133,103,1990-03-03,2235,5Z6,41.9355,-69.840333,41.963,-69.851833,30,1.7,3.4,67.67,3.6,3.88,33.226,Western IIA trawl
NED1990133,109,1990-03-03,945,5Z5,41.256833,-68.933667,41.273167,-68.902667,30,1.7,3.4,111.56,5.6,4.8,33.273,Western IIA trawl
NED1990133,114,1990-03-03,2055,5Z5,42.170333,-68.5715,42.1475,-68.548833,30,1.7,3.4,177.39,5.4,6.03,33.791,Western IIA trawl
NED1990133,120,1990-03-04,1355,5Z3,41.930833,-67.5535,41.954667,-67.555333,23,1.4,3.65,40.23,4.69,4.7,33.326,Western IIA trawl
NED1990133,126,1990-03-06,735,5Z2,42.063,-66.799333,42.056333,-66.7615,30,1.7,3.4,67.67,4.63,4.66,33.396,Western IIA trawl
NED2003002,96,2003-02-27,43,5Z3,42.011833,-67.852167,42.028833,-67.817333,30,1.85,3.7,176.48,NA,NA,NA,Western IIA trawl
NED2003002,97,2003-02-27,519,5Z2,42.1125,-66.869667,42.133833,-66.840667,30,1.82,3.64,68.58,NA,NA,NA,Western IIA trawl
NED2003002,98,2003-02-27,700,5Z1,42.168167,-66.836833,42.164,-66.797,30,1.8,3.6,138.07,2.56,8.03,34.652,Western IIA trawl
NED2003002,99,2003-02-27,932,5Z2,42.0265,-66.3005,42.017667,-66.259833,30,1.85,3.7,79.55,NA,NA,NA,Western IIA trawl
NED2003002,95,2003-02-27,2254,5Z3,41.8055,-68.000833,41.813167,-67.962667,31,1.77,3.43,43.89,4.31,4.3,33.124,Western IIA trawl
NED2003002,79,2003-02-25,1024,5Z7,40.904832999999996,-68.726833,40.877833,-68.747167,30,1.86,3.72,62.18,NA,NA,NA,Western IIA trawl
NED2003002,80,2003-02-25,1305,5Z7,40.5235,-68.988,40.493667,-68.995667,30,1.82,3.64,74.07,4.49,4.51,33.327,Western IIA trawl
NED2003002,81,2003-02-25,1553,5Z7,40.3185,-69.2495,40.297833,-69.274833,30,1.7,3.4,83.21,NA,NA,NA,Western IIA trawl
NED2003002,82,2003-02-25,1852,5Z7,40.6545,-69.432167,40.684,-69.439333,30,1.81,3.62,48.46,3.64,3.69,33.346,Western IIA trawl
NED2003002,83,2003-02-26,108,5Z5,41.425333,-69.2485,41.4555,-69.2535,30,1.82,3.64,136.25,NA,NA,NA,Western IIA trawl
NED2003002,84,2003-02-26,330,5Z5,41.445667,-69.044833,41.418,-69.060167,30,1.8,3.6,149.05,5.32,5.34,33.479,Western IIA trawl
NED2003002,85,2003-02-26,554,5Z5,41.281833,-69.0645,41.252333,-69.061333,30,1.78,3.56,153.62,5.13,5.16,33.479,Western IIA trawl
NED2003002,86,2003-02-26,750,5Z5,41.245,-69.121667,41.218167,-69.103667,30,1.79,3.58,116.13,NA,NA,NA,Western IIA trawl
NED2003002,87,2003-02-26,929,5Z6,41.1215,-68.904333,41.094667,-68.882667,30,1.88,3.76,79.55,NA,NA,NA,Western IIA trawl
NED2003002,88,2003-02-26,1111,5Z6,41.211167,-68.795333,41.235167,-68.774667,30,1.71,3.42,72.24,NA,NA,NA,Western IIA trawl
NED2003002,89,2003-02-26,1323,5Z6,41.342332999999996,-68.482667,41.362667,-68.454667,30,1.75,3.5,68.58,4.98,4.94,33.425,Western IIA trawl
NED2003002,90,2003-02-26,1512,5Z6,41.48,-68.415167,41.5095,-68.407333,30,1.79,3.58,60.35,NA,NA,NA,Western IIA trawl
NED2003002,91,2003-02-26,1657,5Z6,41.648667,-68.332333,41.668333,-68.301833,30,1.8,3.6,47.55,3.89,4.16,33.284,Western IIA trawl
NED2003002,92,2003-02-26,1846,5Z6,41.7515,-68.270833,41.766667,-68.236333,30,1.79,3.58,72.24,NA,NA,NA,Western IIA trawl
NED2003002,78,2003-02-25,844,5Z6,41.048167,-68.5905,41.018667,-68.579,30,1.84,3.68,52.12,NA,NA,NA,Western IIA trawl
NED2003002,93,2003-02-26,1954,5Z6,41.735167,-68.193833,41.725167,-68.230167,30,1.74,3.48,42.98,NA,NA,NA,Western IIA trawl
NED2003002,94,2003-02-27,2110,5Z3,41.7185,-68.095167,41.7325,-68.0595,30,1.8,3.6,35.66,NA,NA,NA,Western IIA trawl
NED2003002,63,2003-02-23,2228,5Z4,41.3245,-66.638,41.308167,-66.604333,30,1.8,3.6,83.21,3.79,4.05,32.669,Western IIA trawl
NED2003002,64,2003-02-23,45,5Z4,41.113333,-66.647667,41.083833,-66.651667,30,1.77,3.54,81.38,NA,NA,NA,Western IIA trawl
NED2003002,65,2003-02-23,228,5Z4,41.075667,-66.612333,41.045,-66.605833,30,1.84,3.68,86.87,3.89,5.14,33.107,Western IIA trawl
NED2003002,66,2003-02-23,650,5Z8,40.702167,-66.951167,40.686167,-66.982167,30,1.7,3.4,160.02,4.5,9.74,35.053,Western IIA trawl
NED2003002,67,2003-02-23,925,5Z4,40.923667,-67.081,40.948167,-67.097667,30,1.73,3.46,80.47,4.17,4.15,32.854,Western IIA trawl
NED2003002,68,2003-02-23,1224,5Z4,40.964833,-67.578333,40.936667,-67.583833,30,1.7,3.4,66.75,NA,NA,NA,Western IIA trawl
NED2003002,69,2003-02-23,1347,5Z4,40.9085,-67.517167,40.8815,-67.516667,30,1.64,3.28,74.07,NA,NA,NA,Western IIA trawl
NED2003002,70,2003-02-23,1520,5Z4,40.8215,-67.581333,40.7915,-67.577333,30,1.8,3.6,75.9,NA,NA,NA,Western IIA trawl
NED2003002,71,2003-02-23,1702,5Z4,40.780333,-67.4795,40.754333,-67.465667,30,1.67,3.34,85.04,NA,NA,NA,Western IIA trawl
NED2003002,72,2003-02-23,2004,5Z8,40.587,-67.584667,40.5675,-67.613833,31,1.79,3.46,102.41,4.87,5.99,33.4,Western IIA trawl
NED2003002,73,2003-02-24,2027,5Z8,40.559333,-67.658,40.570333,-67.6945,30,1.79,3.58,105.16,NA,NA,NA,Western IIA trawl
NED2003002,74,2003-02-25,2330,5Z4,40.750667,-68.141333,40.78,-68.139167,30,1.77,3.54,64.01,NA,NA,NA,Western IIA trawl
NED2003002,75,2003-02-25,159,5Z6,41.094667,-68.244167,41.125333,-68.254167,30,1.91,3.82,39.32,3.62,3.62,33.268,Western IIA trawl
NED2003002,76,2003-02-25,414,5Z6,41.116167,-68.312667,41.139333,-68.311667,23,1.4,3.65,41.15,NA,NA,NA,Western IIA trawl
NED2003002,62,2003-02-22,1820,5Z4,41.396833,-66.531167,41.394167,-66.5705,30,1.79,3.58,88.7,NA,NA,NA,Western IIA trawl
NED2003002,77,2003-02-25,536,5Z6,41.263167,-68.324333,41.292,-68.308833,30,1.87,3.74,49.38,NA,NA,NA,Western IIA trawl
NED2003002,47,2003-02-21,1616,5Z2,41.855667,-66.370333,41.8345,-66.396,30,1.71,3.42,81.38,NA,NA,NA,Western IIA trawl
NED2003002,48,2003-02-21,1754,5Z2,41.809667,-66.192667,41.807667,-66.233167,30,1.8,3.6,81.38,NA,NA,NA,Western IIA trawl
NED2003002,49,2003-02-21,1853,5Z2,41.778667,-66.240667,41.7535,-66.262833,30,1.8,3.6,84.12,NA,NA,NA,Western IIA trawl
NED2003002,50,2003-02-21,2005,5Z2,41.696167,-66.1615,41.6775,-66.140667,28,1.5,3.21,91.44,NA,NA,NA,Western IIA trawl
NED2003002,51,2003-02-22,2201,5Z2,41.690833,-66.187167,41.706,-66.222,30,1.82,3.64,85.95,4.51,5.33,33.109,Western IIA trawl
NED2003002,52,2003-02-22,2336,5Z2,41.669333,-66.181667,41.663333,-66.220833,30,1.8,3.6,90.53,NA,NA,NA,Western IIA trawl
NED2003002,53,2003-02-22,212,5Z2,41.649833,-66.269167,41.6265,-66.2915,30,1.72,3.44,85.04,NA,NA,NA,Western IIA trawl
NED2003002,54,2003-02-22,434,5Z2,41.563333,-66.347,41.533,-66.354167,30,1.83,3.66,86.87,NA,NA,NA,Western IIA trawl
NED2003002,55,2003-02-22,643,5Z2,41.515167,-66.3195,41.533833,-66.290333,30,1.72,3.44,87.78,3.85,5.37,33.133,Western IIA trawl
NED2003002,56,2003-02-22,825,5Z1,41.520333,-66.1405,41.514833,-66.1005,30,1.82,3.64,102.41,2.98,7.24,33.979,Western IIA trawl
NED2003002,57,2003-02-22,1027,5Z1,41.3955,-66.097,41.399833,-66.135167,30,1.75,3.5,137.16,NA,NA,NA,Western IIA trawl
NED2003002,58,2003-02-22,1208,5Z1,41.252333,-66.297667,41.227167,-66.314667,30,1.7,3.4,114.3,NA,NA,NA,Western IIA trawl
NED2003002,59,2003-02-22,1415,5Z1,41.304667,-66.359167,41.3305,-66.3405,30,1.77,3.54,90.53,NA,NA,NA,Western IIA trawl
NED2003002,46,2003-02-21,1444,5Z2,41.869333,-66.431333,41.843333,-66.447,30,1.7,3.4,79.55,3.71,3.88,32.56,Western IIA trawl
NED2003002,60,2003-02-22,1525,5Z1,41.355333,-66.328,41.381667,-66.31,30,1.77,3.54,94.18,3.24,6.71,33.779,Western IIA trawl
NED2003002,61,2003-02-22,1654,5Z1,41.401333,-66.341833,41.399,-66.38,30,1.72,3.44,94.18,NA,NA,NA,Western IIA trawl
NED2003002,31,2003-02-20,1654,5Z3,41.594333,-66.856833,41.619167,-66.838833,30,1.7,3.4,66.75,2.89,2.88,32.298,Western IIA trawl
NED2003002,32,2003-02-20,1920,5Z2,41.539667,-66.594333,41.566667,-66.607,30,1.73,3.46,79.55,NA,NA,NA,Western IIA trawl
NED2003002,33,2003-02-21,2127,5Z2,41.679167,-66.660667,41.708333,-66.648667,30,1.82,3.64,64.92,NA,NA,NA,Western IIA trawl
NED2003002,34,2003-02-21,2245,5Z2,41.766167,-66.791333,41.793667,-66.8135,30,1.94,3.88,62.18,NA,NA,NA,Western IIA trawl
NED2003002,35,2003-02-21,2344,5Z2,41.812167,-66.826,41.834667,-66.798,30,1.82,3.64,64.92,NA,NA,NA,Western IIA trawl
NED2003002,36,2003-02-21,56,5Z2,41.865833,-66.810833,41.842332999999996,-66.8325,30,1.72,3.44,64.92,2.85,2.85,32.261,Western IIA trawl
NED2003002,37,2003-02-21,324,5Z2,41.821,-66.700667,41.7925,-66.7015,30,1.71,3.42,66.75,NA,NA,NA,Western IIA trawl
NED2003002,38,2003-02-21,431,5Z2,41.773333,-66.624833,41.757833,-66.5795,30,2.21,4.42,70.41,NA,NA,NA,Western IIA trawl
NED2003002,39,2003-02-21,540,5Z2,41.76,-66.565333,41.773667,-66.5985,30,1.71,3.42,71.32,NA,NA,NA,Western IIA trawl
NED2003002,40,2003-02-21,649,5Z2,41.736167,-66.501667,41.715667,-66.470833,30,1.85,3.7,74.98,3.02,3.03,32.243,Western IIA trawl
NED2003002,41,2003-02-21,808,5Z2,41.6915,-66.434667,41.673833,-66.401333,31,1.82,3.52,78.64,NA,NA,NA,Western IIA trawl
NED2003002,42,2003-02-21,902,5Z2,41.654,-66.389333,41.626667,-66.373667,30,1.77,3.54,84.12,3.41,3.5,32.426,Western IIA trawl
NED2003002,43,2003-02-21,1053,5Z2,41.674,-66.338167,41.699,-66.315833,30,1.81,3.62,83.21,NA,NA,NA,Western IIA trawl
NED2003002,30,2003-02-20,1533,5Z3,41.506333,-66.9435,41.534333,-66.95,30,1.71,3.42,63.09,NA,NA,NA,Western IIA trawl
