Survey.Year,Trip.identifier,Tow.number,Sample.identifier,Specimen.identifer,ITIS.TSN,Species.code,Scientific.name,English.common.name,French.common.name,LSID,Fork.length..mm.,Total.length..mm.,Standard.length..mm.,Second.dorsal.length..mm.,Sex,Weight..g.,Age.sample,Age,Genetics..DNA..sample
2015,76890,36,431557,13297720,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,240,NA,NA,NA,1,NA,NO,NA,NO
2015,76890,36,431557,13297721,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,280,NA,NA,NA,1,NA,NO,NA,NO
2015,76890,36,431557,13297722,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,310,NA,NA,NA,1,NA,NO,NA,NO
2015,76890,36,431557,13297723,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,150,NA,NA,NA,1,NA,NO,NA,NO
2015,76890,36,431557,13297724,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,190,NA,NA,NA,1,NA,NO,NA,NO
2015,76890,36,431557,13297725,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,130,NA,NA,NA,1,NA,NO,NA,NO
2015,76890,36,431557,13297726,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,270,NA,NA,NA,2,NA,NO,NA,NO
2015,76890,36,431557,13297727,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,310,NA,NA,NA,2,NA,NO,NA,NO
2015,76890,36,431557,13297728,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,300,NA,NA,NA,2,NA,NO,NA,NO
2015,76890,36,431557,13297729,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,280,NA,NA,NA,2,NA,NO,NA,NO
2015,76890,36,431557,13297730,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,300,NA,NA,NA,2,NA,NO,NA,NO
2015,76890,36,431557,13297731,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,250,NA,NA,NA,2,NA,NO,NA,NO
2015,76890,36,431557,13297732,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,250,NA,NA,NA,2,NA,NO,NA,NO
2015,76890,36,431557,13297733,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,270,NA,NA,NA,2,NA,NO,NA,NO
2015,76890,36,431557,13297734,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,300,NA,NA,NA,2,NA,NO,NA,NO
2015,76890,36,431557,13297735,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,260,NA,NA,NA,2,NA,NO,NA,NO
2015,76890,36,431557,13297736,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,300,NA,NA,NA,2,NA,NO,NA,NO
2015,76890,36,431557,13297737,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,280,NA,NA,NA,2,NA,NO,NA,NO
2015,76890,36,431557,13297738,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,250,NA,NA,NA,2,NA,NO,NA,NO
2015,76890,36,431557,13297739,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,250,NA,NA,NA,2,NA,NO,NA,NO
2015,76890,36,431557,13297740,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,230,NA,NA,NA,2,NA,NO,NA,NO
2015,76890,36,431557,13297741,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,140,NA,NA,NA,2,NA,NO,NA,NO
2015,76890,36,431557,13297742,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,160,NA,NA,NA,2,NA,NO,NA,NO
2015,76890,36,431557,13297743,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,160,NA,NA,NA,2,NA,NO,NA,NO
2015,76890,36,431551,13297635,166716,412,SEBASTES DIPLOPROA,SPLITNOSE ROCKFISH,GUEULE-DE-LOUP,urn:lsid:marinespecies.org:taxname:274787,240,NA,NA,NA,1,NA,NO,NA,NO
2015,76890,36,431553,13297643,166783,451,SEBASTOLOBUS ALASCANUS,SHORTSPINE THORNYHEAD,S<c9>BASTOLOBE <c0> COURTES <c9>PINES,urn:lsid:marinespecies.org:taxname:282740,NA,295,NA,NA,2,368,NO,NA,NO
2015,76890,36,431553,13297644,166783,451,SEBASTOLOBUS ALASCANUS,SHORTSPINE THORNYHEAD,S<c9>BASTOLOBE <c0> COURTES <c9>PINES,urn:lsid:marinespecies.org:taxname:282740,NA,220,NA,NA,1,150,NO,NA,NO
2015,76890,36,431555,13297659,172871,625,LYOPSETTA EXILIS,SLENDER SOLE,PLIE MINCE,urn:lsid:marinespecies.org:taxname:281452,NA,200,NA,NA,1,NA,NO,NA,NO
2015,76890,36,431555,13297660,172871,625,LYOPSETTA EXILIS,SLENDER SOLE,PLIE MINCE,urn:lsid:marinespecies.org:taxname:281452,NA,200,NA,NA,1,NA,NO,NA,NO
2015,76890,36,431555,13297661,172871,625,LYOPSETTA EXILIS,SLENDER SOLE,PLIE MINCE,urn:lsid:marinespecies.org:taxname:281452,NA,180,NA,NA,1,NA,NO,NA,NO
2015,76890,36,431555,13297662,172871,625,LYOPSETTA EXILIS,SLENDER SOLE,PLIE MINCE,urn:lsid:marinespecies.org:taxname:281452,NA,220,NA,NA,1,NA,NO,NA,NO
2015,76890,36,431555,13297663,172871,625,LYOPSETTA EXILIS,SLENDER SOLE,PLIE MINCE,urn:lsid:marinespecies.org:taxname:281452,NA,180,NA,NA,1,NA,NO,NA,NO
2015,76890,36,431555,13297664,172871,625,LYOPSETTA EXILIS,SLENDER SOLE,PLIE MINCE,urn:lsid:marinespecies.org:taxname:281452,NA,230,NA,NA,1,NA,NO,NA,NO
2015,76890,36,431555,13297665,172871,625,LYOPSETTA EXILIS,SLENDER SOLE,PLIE MINCE,urn:lsid:marinespecies.org:taxname:281452,NA,200,NA,NA,1,NA,NO,NA,NO
2015,76890,36,431555,13297666,172871,625,LYOPSETTA EXILIS,SLENDER SOLE,PLIE MINCE,urn:lsid:marinespecies.org:taxname:281452,NA,200,NA,NA,1,NA,NO,NA,NO
2015,76890,36,431555,13297667,172871,625,LYOPSETTA EXILIS,SLENDER SOLE,PLIE MINCE,urn:lsid:marinespecies.org:taxname:281452,NA,170,NA,NA,1,NA,NO,NA,NO
2015,76890,36,431555,13297668,172871,625,LYOPSETTA EXILIS,SLENDER SOLE,PLIE MINCE,urn:lsid:marinespecies.org:taxname:281452,NA,190,NA,NA,1,NA,NO,NA,NO
2015,76890,36,431555,13297669,172871,625,LYOPSETTA EXILIS,SLENDER SOLE,PLIE MINCE,urn:lsid:marinespecies.org:taxname:281452,NA,210,NA,NA,1,NA,NO,NA,NO
2015,76890,36,431555,13297670,172871,625,LYOPSETTA EXILIS,SLENDER SOLE,PLIE MINCE,urn:lsid:marinespecies.org:taxname:281452,NA,190,NA,NA,1,NA,NO,NA,NO
2015,76890,36,431555,13297671,172871,625,LYOPSETTA EXILIS,SLENDER SOLE,PLIE MINCE,urn:lsid:marinespecies.org:taxname:281452,NA,190,NA,NA,1,NA,NO,NA,NO
2015,76890,36,431555,13297672,172871,625,LYOPSETTA EXILIS,SLENDER SOLE,PLIE MINCE,urn:lsid:marinespecies.org:taxname:281452,NA,190,NA,NA,1,NA,NO,NA,NO
2015,76890,36,431555,13297673,172871,625,LYOPSETTA EXILIS,SLENDER SOLE,PLIE MINCE,urn:lsid:marinespecies.org:taxname:281452,NA,190,NA,NA,1,NA,NO,NA,NO
2015,76890,36,431555,13297674,172871,625,LYOPSETTA EXILIS,SLENDER SOLE,PLIE MINCE,urn:lsid:marinespecies.org:taxname:281452,NA,160,NA,NA,1,NA,NO,NA,NO
2015,76890,36,431555,13297675,172871,625,LYOPSETTA EXILIS,SLENDER SOLE,PLIE MINCE,urn:lsid:marinespecies.org:taxname:281452,NA,210,NA,NA,1,NA,NO,NA,NO
2015,76890,36,431555,13297676,172871,625,LYOPSETTA EXILIS,SLENDER SOLE,PLIE MINCE,urn:lsid:marinespecies.org:taxname:281452,NA,190,NA,NA,1,NA,NO,NA,NO
2015,76890,36,431555,13297677,172871,625,LYOPSETTA EXILIS,SLENDER SOLE,PLIE MINCE,urn:lsid:marinespecies.org:taxname:281452,NA,180,NA,NA,1,NA,NO,NA,NO
2015,76890,36,431555,13297678,172871,625,LYOPSETTA EXILIS,SLENDER SOLE,PLIE MINCE,urn:lsid:marinespecies.org:taxname:281452,NA,190,NA,NA,1,NA,NO,NA,NO
2015,76890,36,431555,13297679,172871,625,LYOPSETTA EXILIS,SLENDER SOLE,PLIE MINCE,urn:lsid:marinespecies.org:taxname:281452,NA,250,NA,NA,2,NA,NO,NA,NO
2015,76890,36,431555,13297680,172871,625,LYOPSETTA EXILIS,SLENDER SOLE,PLIE MINCE,urn:lsid:marinespecies.org:taxname:281452,NA,230,NA,NA,2,NA,NO,NA,NO
2015,76890,36,431555,13297681,172871,625,LYOPSETTA EXILIS,SLENDER SOLE,PLIE MINCE,urn:lsid:marinespecies.org:taxname:281452,NA,240,NA,NA,2,NA,NO,NA,NO
2015,76890,36,431555,13297682,172871,625,LYOPSETTA EXILIS,SLENDER SOLE,PLIE MINCE,urn:lsid:marinespecies.org:taxname:281452,NA,260,NA,NA,2,NA,NO,NA,NO
2015,76890,36,431555,13297683,172871,625,LYOPSETTA EXILIS,SLENDER SOLE,PLIE MINCE,urn:lsid:marinespecies.org:taxname:281452,NA,240,NA,NA,2,NA,NO,NA,NO
2015,76890,36,431555,13297684,172871,625,LYOPSETTA EXILIS,SLENDER SOLE,PLIE MINCE,urn:lsid:marinespecies.org:taxname:281452,NA,230,NA,NA,2,NA,NO,NA,NO
2015,76890,36,431555,13297685,172871,625,LYOPSETTA EXILIS,SLENDER SOLE,PLIE MINCE,urn:lsid:marinespecies.org:taxname:281452,NA,210,NA,NA,2,NA,NO,NA,NO
2015,76890,36,431555,13297686,172871,625,LYOPSETTA EXILIS,SLENDER SOLE,PLIE MINCE,urn:lsid:marinespecies.org:taxname:281452,NA,240,NA,NA,2,NA,NO,NA,NO
2015,76890,36,431555,13297687,172871,625,LYOPSETTA EXILIS,SLENDER SOLE,PLIE MINCE,urn:lsid:marinespecies.org:taxname:281452,NA,230,NA,NA,2,NA,NO,NA,NO
2015,76890,36,431555,13297688,172871,625,LYOPSETTA EXILIS,SLENDER SOLE,PLIE MINCE,urn:lsid:marinespecies.org:taxname:281452,NA,250,NA,NA,2,NA,NO,NA,NO
2015,76890,36,431555,13297689,172871,625,LYOPSETTA EXILIS,SLENDER SOLE,PLIE MINCE,urn:lsid:marinespecies.org:taxname:281452,NA,270,NA,NA,2,NA,NO,NA,NO
2015,76890,36,431552,13297642,172887,626,MICROSTOMUS PACIFICUS,DOVER SOLE,LIMANDE-SOLE,urn:lsid:marinespecies.org:taxname:274294,NA,340,NA,NA,2,384,NO,NA,NO
2015,76890,37,431558,13297744,159988,38,APRISTURUS BRUNNEUS,BROWN CAT SHARK,HOLBICHE BRUNE,urn:lsid:marinespecies.org:taxname:158512,NA,230,NA,NA,1,46,NO,NA,NO
2015,76890,37,431566,13297850,160617,44,SQUALUS SUCKLEYI,NORTH PACIFIC SPINY DOGFISH,AIGUILLAT DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:299224,NA,800,NA,NA,1,NA,NO,NA,NO
2015,76890,37,431566,13297851,160617,44,SQUALUS SUCKLEYI,NORTH PACIFIC SPINY DOGFISH,AIGUILLAT DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:299224,NA,790,NA,NA,1,NA,NO,NA,NO
2015,76890,37,431566,13297852,160617,44,SQUALUS SUCKLEYI,NORTH PACIFIC SPINY DOGFISH,AIGUILLAT DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:299224,NA,750,NA,NA,1,NA,NO,NA,NO
2015,76890,37,431566,13297853,160617,44,SQUALUS SUCKLEYI,NORTH PACIFIC SPINY DOGFISH,AIGUILLAT DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:299224,NA,750,NA,NA,1,NA,NO,NA,NO
2015,76890,37,431566,13297854,160617,44,SQUALUS SUCKLEYI,NORTH PACIFIC SPINY DOGFISH,AIGUILLAT DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:299224,NA,650,NA,NA,1,NA,NO,NA,NO
2015,76890,37,431566,13297855,160617,44,SQUALUS SUCKLEYI,NORTH PACIFIC SPINY DOGFISH,AIGUILLAT DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:299224,NA,610,NA,NA,1,NA,NO,NA,NO
2015,76890,37,431566,13297856,160617,44,SQUALUS SUCKLEYI,NORTH PACIFIC SPINY DOGFISH,AIGUILLAT DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:299224,NA,800,NA,NA,1,NA,NO,NA,NO
2015,76890,37,431566,13297857,160617,44,SQUALUS SUCKLEYI,NORTH PACIFIC SPINY DOGFISH,AIGUILLAT DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:299224,NA,730,NA,NA,1,NA,NO,NA,NO
2015,76890,37,431566,13297858,160617,44,SQUALUS SUCKLEYI,NORTH PACIFIC SPINY DOGFISH,AIGUILLAT DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:299224,NA,480,NA,NA,1,NA,NO,NA,NO
2015,76890,37,431566,13297859,160617,44,SQUALUS SUCKLEYI,NORTH PACIFIC SPINY DOGFISH,AIGUILLAT DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:299224,NA,730,NA,NA,1,NA,NO,NA,NO
2015,76890,37,431566,13297860,160617,44,SQUALUS SUCKLEYI,NORTH PACIFIC SPINY DOGFISH,AIGUILLAT DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:299224,NA,660,NA,NA,2,NA,NO,NA,NO
2015,76890,37,431566,13297861,160617,44,SQUALUS SUCKLEYI,NORTH PACIFIC SPINY DOGFISH,AIGUILLAT DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:299224,NA,520,NA,NA,2,NA,NO,NA,NO
2015,76890,37,431566,13297862,160617,44,SQUALUS SUCKLEYI,NORTH PACIFIC SPINY DOGFISH,AIGUILLAT DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:299224,NA,640,NA,NA,2,NA,NO,NA,NO
2015,76890,37,431559,13297745,160851,59,RAJA RHINA,LONGNOSE SKATE,POCHETEAU LONG-NEZ,urn:lsid:marinespecies.org:taxname:271581,NA,390,NA,NA,1,340,NO,NA,NO
2015,76890,37,431559,13297746,160851,59,RAJA RHINA,LONGNOSE SKATE,POCHETEAU LONG-NEZ,urn:lsid:marinespecies.org:taxname:271581,NA,635,NA,NA,1,1684,NO,NA,NO
2015,76890,37,431559,13297747,160851,59,RAJA RHINA,LONGNOSE SKATE,POCHETEAU LONG-NEZ,urn:lsid:marinespecies.org:taxname:271581,NA,325,NA,NA,2,202,NO,NA,NO
2015,76890,37,431559,13297748,160851,59,RAJA RHINA,LONGNOSE SKATE,POCHETEAU LONG-NEZ,urn:lsid:marinespecies.org:taxname:271581,NA,400,NA,NA,2,352,NO,NA,NO
2015,76890,37,431559,13297749,160851,59,RAJA RHINA,LONGNOSE SKATE,POCHETEAU LONG-NEZ,urn:lsid:marinespecies.org:taxname:271581,NA,410,NA,NA,2,396,NO,NA,NO
2015,76890,37,431564,13297826,161015,66,HYDROLAGUS COLLIEI,SPOTTED RATFISH,CHIM<c8>RE D<92>AM<c9>RIQUE,urn:lsid:marinespecies.org:taxname:271406,NA,NA,NA,360,1,NA,NO,NA,NO
2015,76890,37,431564,13297827,161015,66,HYDROLAGUS COLLIEI,SPOTTED RATFISH,CHIM<c8>RE D<92>AM<c9>RIQUE,urn:lsid:marinespecies.org:taxname:271406,NA,NA,NA,310,1,NA,NO,NA,NO
2015,76890,37,431564,13297828,161015,66,HYDROLAGUS COLLIEI,SPOTTED RATFISH,CHIM<c8>RE D<92>AM<c9>RIQUE,urn:lsid:marinespecies.org:taxname:271406,NA,NA,NA,360,1,NA,NO,NA,NO
2015,76890,37,431564,13297829,161015,66,HYDROLAGUS COLLIEI,SPOTTED RATFISH,CHIM<c8>RE D<92>AM<c9>RIQUE,urn:lsid:marinespecies.org:taxname:271406,NA,NA,NA,320,1,NA,NO,NA,NO
2015,76890,37,431564,13297830,161015,66,HYDROLAGUS COLLIEI,SPOTTED RATFISH,CHIM<c8>RE D<92>AM<c9>RIQUE,urn:lsid:marinespecies.org:taxname:271406,NA,NA,NA,300,1,NA,NO,NA,NO
2015,76890,37,431564,13297831,161015,66,HYDROLAGUS COLLIEI,SPOTTED RATFISH,CHIM<c8>RE D<92>AM<c9>RIQUE,urn:lsid:marinespecies.org:taxname:271406,NA,NA,NA,320,1,NA,NO,NA,NO
2015,76890,37,431564,13297832,161015,66,HYDROLAGUS COLLIEI,SPOTTED RATFISH,CHIM<c8>RE D<92>AM<c9>RIQUE,urn:lsid:marinespecies.org:taxname:271406,NA,NA,NA,240,1,NA,NO,NA,NO
2015,76890,37,431564,13297833,161015,66,HYDROLAGUS COLLIEI,SPOTTED RATFISH,CHIM<c8>RE D<92>AM<c9>RIQUE,urn:lsid:marinespecies.org:taxname:271406,NA,NA,NA,300,1,NA,NO,NA,NO
2015,76890,37,431564,13297834,161015,66,HYDROLAGUS COLLIEI,SPOTTED RATFISH,CHIM<c8>RE D<92>AM<c9>RIQUE,urn:lsid:marinespecies.org:taxname:271406,NA,NA,NA,350,1,NA,NO,NA,NO
2015,76890,37,431564,13297835,161015,66,HYDROLAGUS COLLIEI,SPOTTED RATFISH,CHIM<c8>RE D<92>AM<c9>RIQUE,urn:lsid:marinespecies.org:taxname:271406,NA,NA,NA,330,1,NA,NO,NA,NO
2015,76890,37,431564,13297836,161015,66,HYDROLAGUS COLLIEI,SPOTTED RATFISH,CHIM<c8>RE D<92>AM<c9>RIQUE,urn:lsid:marinespecies.org:taxname:271406,NA,NA,NA,320,1,NA,NO,NA,NO
2015,76890,37,431564,13297837,161015,66,HYDROLAGUS COLLIEI,SPOTTED RATFISH,CHIM<c8>RE D<92>AM<c9>RIQUE,urn:lsid:marinespecies.org:taxname:271406,NA,NA,NA,370,1,NA,NO,NA,NO
2015,76890,37,431564,13297838,161015,66,HYDROLAGUS COLLIEI,SPOTTED RATFISH,CHIM<c8>RE D<92>AM<c9>RIQUE,urn:lsid:marinespecies.org:taxname:271406,NA,NA,NA,250,1,NA,NO,NA,NO
2015,76890,37,431564,13297839,161015,66,HYDROLAGUS COLLIEI,SPOTTED RATFISH,CHIM<c8>RE D<92>AM<c9>RIQUE,urn:lsid:marinespecies.org:taxname:271406,NA,NA,NA,340,1,NA,NO,NA,NO
2015,76890,37,431564,13297840,161015,66,HYDROLAGUS COLLIEI,SPOTTED RATFISH,CHIM<c8>RE D<92>AM<c9>RIQUE,urn:lsid:marinespecies.org:taxname:271406,NA,NA,NA,320,2,NA,NO,NA,NO
2015,76890,37,431564,13297841,161015,66,HYDROLAGUS COLLIEI,SPOTTED RATFISH,CHIM<c8>RE D<92>AM<c9>RIQUE,urn:lsid:marinespecies.org:taxname:271406,NA,NA,NA,360,2,NA,NO,NA,NO
2015,76890,37,431564,13297842,161015,66,HYDROLAGUS COLLIEI,SPOTTED RATFISH,CHIM<c8>RE D<92>AM<c9>RIQUE,urn:lsid:marinespecies.org:taxname:271406,NA,NA,NA,400,2,NA,NO,NA,NO
2015,76890,37,431564,13297843,161015,66,HYDROLAGUS COLLIEI,SPOTTED RATFISH,CHIM<c8>RE D<92>AM<c9>RIQUE,urn:lsid:marinespecies.org:taxname:271406,NA,NA,NA,400,2,NA,NO,NA,NO
2015,76890,37,431564,13297844,161015,66,HYDROLAGUS COLLIEI,SPOTTED RATFISH,CHIM<c8>RE D<92>AM<c9>RIQUE,urn:lsid:marinespecies.org:taxname:271406,NA,NA,NA,280,2,NA,NO,NA,NO
2015,76890,37,431564,13297845,161015,66,HYDROLAGUS COLLIEI,SPOTTED RATFISH,CHIM<c8>RE D<92>AM<c9>RIQUE,urn:lsid:marinespecies.org:taxname:271406,NA,NA,NA,330,2,NA,NO,NA,NO
2015,76890,37,431564,13297846,161015,66,HYDROLAGUS COLLIEI,SPOTTED RATFISH,CHIM<c8>RE D<92>AM<c9>RIQUE,urn:lsid:marinespecies.org:taxname:271406,NA,NA,NA,80,2,NA,NO,NA,NO
2015,76890,37,431561,13297750,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,240,NA,NA,NA,1,NA,NO,NA,NO
2015,76890,37,431561,13297751,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,250,NA,NA,NA,1,NA,NO,NA,NO
2015,76890,37,431561,13297752,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,270,NA,NA,NA,1,NA,NO,NA,NO
2015,76890,37,431561,13297753,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,220,NA,NA,NA,1,NA,NO,NA,NO
2015,76890,37,431561,13297754,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,250,NA,NA,NA,1,NA,NO,NA,NO
2015,76890,37,431561,13297755,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,250,NA,NA,NA,1,NA,NO,NA,NO
2015,76890,37,431561,13297756,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,250,NA,NA,NA,1,NA,NO,NA,NO
2015,76890,37,431561,13297757,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,240,NA,NA,NA,1,NA,NO,NA,NO
2015,76890,37,431561,13297758,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,270,NA,NA,NA,1,NA,NO,NA,NO
2015,76890,37,431561,13297759,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,250,NA,NA,NA,1,NA,NO,NA,NO
2015,76890,37,431561,13297760,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,150,NA,NA,NA,1,NA,NO,NA,NO
2015,76890,37,431561,13297761,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,180,NA,NA,NA,1,NA,NO,NA,NO
2015,76890,37,431561,13297762,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,220,NA,NA,NA,1,NA,NO,NA,NO
2015,76890,37,431561,13297763,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,260,NA,NA,NA,1,NA,NO,NA,NO
2015,76890,37,431561,13297764,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,200,NA,NA,NA,1,NA,NO,NA,NO
2015,76890,37,431561,13297765,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,170,NA,NA,NA,1,NA,NO,NA,NO
2015,76890,37,431561,13297766,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,660,NA,NA,NA,2,NA,NO,NA,NO
2015,76890,37,431561,13297767,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,280,NA,NA,NA,2,NA,NO,NA,NO
2015,76890,37,431561,13297768,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,170,NA,NA,NA,2,NA,NO,NA,NO
2015,76890,37,431561,13297769,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,200,NA,NA,NA,2,NA,NO,NA,NO
2015,76890,37,431561,13297770,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,290,NA,NA,NA,2,NA,NO,NA,NO
2015,76890,37,431561,13297771,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,180,NA,NA,NA,2,NA,NO,NA,NO
2015,76890,37,431561,13297772,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,170,NA,NA,NA,2,NA,NO,NA,NO
2015,76890,37,431561,13297773,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,290,NA,NA,NA,2,NA,NO,NA,NO
2015,76890,37,431561,13297774,164792,225,MERLUCCIUS PRODUCTUS,PACIFIC HAKE,MERLU DU PACIFIQUE,urn:lsid:marinespecies.org:taxname:272458,230,NA,NA,NA,2,NA,NO,NA,NO
