MISSION,SETNO,SPEC,TOTWGT,TOTNO
NED2014101,36,6100,0.001,1
TEM2008775,36,6100,0.032,1
NED2010001,37,6100,0.018,8
NED2010001,38,6100,0.001,1
TEL2016003,38,6100,0.006,1
NED2006001,40,6100,0.166,4
NED2010001,41,6100,0.327,0
NED2010001,42,6100,0.409,0
NED2014101,42,6100,0.034,2
NED2009841,43,6100,0.064,23
TEM2007685,43,6100,0.014,4
NED2009841,44,6100,0.09,0
NED2014101,44,6100,0.008,1
NED2010001,45,6100,0.001,2
NED2009841,47,6100,0.446,0
NED2013002,47,6100,0.002,1
TEM2007685,47,6100,0.046,3
NED2006001,49,6100,0.044,0
NED2009841,49,6100,0.264,5
NED2010001,49,6100,0.48,51
TEM2007685,49,6100,0.024,5
NED2015002,51,6100,1.388,0
NED2014002,52,6100,0.001,1
NED2009841,53,6100,0.324,0
NED2010001,53,6100,0.465,45
NED2015002,53,6100,0.193,42
TEM2007685,53,6100,0.076,15
NED2006001,54,6100,4,6
NED2006001,55,6100,3.12,18
NED2009841,55,6100,0.198,1
TEL2005545,55,6100,0.2,0
TEM2007685,55,6100,0.12,6
VEN2018002,55,6100,0.09,19
NED2009841,56,6100,0.936,10
TEL2005545,56,6100,0.2,61
NED2009841,57,6100,0.708,0
TEL2005545,57,6100,0.052,60
TEM2008775,57,6100,0.21,0
TEM2008775,58,6100,0.075,22
NED2010001,59,6100,0.008,5
NED2009841,60,6100,0.297,10
NED2010001,60,6100,0.006,1
TEL2005545,60,6100,0.05,0
TEM2007685,60,6100,0.04,1
TEM2008775,60,6100,0.039,14
TEL2005545,61,6100,0.061,0
TEM2007685,61,6100,0.146,58
NED2009841,62,6100,0.026,4
TEL2005545,62,6100,0.163,89
TEM2007685,62,6100,0.174,13
TEM2008775,62,6100,0.002,1
TEL2005545,63,6100,0.017,10
TEM2007685,63,6100,0.744,52
TEL2005545,64,6100,0.143,50
TEM2008775,64,6100,0.039,10
NED2006001,65,6100,0.124,2
NED2009841,65,6100,0.054,8
NED2010001,65,6100,0.003,1
NED2009841,66,6100,0.046,13
TEL2005545,66,6100,0.9,0
TEM2007685,66,6100,0.016,1
NED2010001,67,6100,0.017,10
TEL2005545,67,6100,47.35,1300
TEM2007685,67,6100,0.068,2
NED2009841,68,6100,0.324,4
NED2009841,69,6100,0.092,2
NED2006001,70,6100,0.002,0
NED2009841,70,6100,0.017,11
NED2006001,71,6100,0.012,1
NED2013002,71,6100,0.002,1
NED2019002,72,6100,0.025,5
TEM2008775,72,6100,0.36,6
NED2019002,73,6100,0.008,4
TEL2005545,73,6100,1.5,60
TEM2007685,73,6100,0.04,1
TEM2008775,73,6100,0.205,6
NED2019002,74,6100,0.017,3
TEL2005545,74,6100,1.8,0
TEM2007685,74,6100,3.95,45
NED2006001,75,6100,0.012,0
TEL2005545,75,6100,0.65,0
NED2011002,76,6100,0.014,2
TEL2005545,76,6100,3,0
NED2011002,77,6100,0.026,2
TEL2005545,77,6100,0.315,7
TEL2005545,78,6100,0.051,3
NED2006001,79,6100,0.06,1
TEM2007685,79,6100,0.02,8
TEM2008775,79,6100,0.054,25
NED2006001,80,6100,0.186,0
TEM2007685,80,6100,0.194,74
TEL2005545,81,6100,1,0
NED2011002,82,6100,0.07,3
TEL2005545,82,6100,0.278,0
TEM2007685,82,6100,0.7,231
TEL2005545,83,6100,1.25,150
TEM2007685,83,6100,0.966,297
TEM2008775,83,6100,0.47,46
TEL2005545,84,6100,0.85,75
NED2019002,85,6100,0.001,1
TEL2005545,85,6100,0.224,7
TEM2007685,85,6100,0.186,51
TEM2008775,85,6100,2.18,20
TEL2005545,86,6100,0.07,0
TEM2008775,86,6100,0.68,5
TEL2005545,87,6100,0.55,0
TEL2005545,88,6100,0.113,3
NED2013002,89,6100,0.008,1
TEL2005545,89,6100,1.25,0
TEM2007685,89,6100,0.494,7
TEL2005545,90,6100,1.3,0
TEM2007685,90,6100,0.02,2
TEL2005545,91,6100,0.22,0
TEM2007685,91,6100,0.002,1
TEL2005545,92,6100,1.45,0
NED2013002,93,6100,0.005,6
TEL2005545,93,6100,1.55,0
TEM2007685,93,6100,0.0444,16
TEL2005545,94,6100,0.55,12
NED2019002,95,6100,0.002,3
TEL2005545,97,6100,0.45,21
TEL2005545,98,6100,0.174,14
TEM2008775,98,6100,0.015,2
TEL2005545,103,6100,0.1,0
TEL2005545,104,6100,0.1,0
NED2012002,114,6100,0.017,12
NED2012002,124,6100,0.009,5
NED2012002,129,6100,0.005,4
NED2012002,132,6100,0.017,6
NED2012002,133,6100,0.004,1
NED2012002,136,6100,0.001,1
NED2017002,1,6101,0.047,1
TEL2017002,1,6101,0.029,1
NED2013002,2,6101,0.022,2
NED2017102,2,6101,0.146,4
NED2019002,2,6101,0.006,0
TEL2016003,2,6101,0.037,1
NED2017002,3,6101,0.04,2
TEL2016003,3,6101,0.038,3
TEL2020102,3,6101,0.102,1
NED2017002,4,6101,0.032,1
NED2019002,4,6101,0.029,1
NED2014101,5,6101,0.075,5
NED2017002,5,6101,0.212,7
NED2019002,5,6101,0.028,1
TEL2020102,5,6101,0.223,6
NED2012002,6,6101,0.021,1
NED2017002,6,6101,0.065,2
TEL2020002,6,6101,0.014,1
TEL2020102,6,6101,0.084,4
NED2011002,7,6101,0.02,4
NED2019102,7,6101,0.002,1
TEL2020102,7,6101,0.1355,5
TEL2020102,8,6101,0.076,2
NED2014101,10,6101,0.125,0
NED2014101,12,6101,0.014,1
TEL2016003,13,6101,0.072,2
TEL2016003,17,6101,0.056,2
TEL2016003,21,6101,0.111,5
TEL2016003,22,6101,0.055,1
NED2014002,23,6101,0.064,3
TEL2016003,23,6101,0.111,3
NED2015002,24,6101,0.02,1
NED2019102,24,6101,0.044,2
NED2019102,28,6101,0.048,1
TEL2020102,29,6101,0.037,1
NED2014002,39,6101,0.104,1
NED2011002,44,6101,0.104,2
TEL2016003,45,6101,0.021,1
TEL2017002,45,6101,0.007,1
TEL2020102,45,6101,0.114,2
NED2014101,47,6101,0.086,0
TEL2016002,48,6101,0.048,2
NED2012002,49,6101,0.064,2
NED2014101,49,6101,0.104,0
NED2014101,50,6101,0.019,1
VEN2018002,50,6101,0.04,2
NED2014101,51,6101,0.108,3
NED2014101,52,6101,0.042,1
NED2015002,54,6101,0.019,1
NED2014002,60,6101,0.049,1
NED2014002,61,6101,0.073,1
TEL2016002,64,6101,0.047,1
VEN2018002,65,6101,0.048,1
NED2019002,66,6101,0.019,1
NED2019102,76,6101,0.028,1
NED2019102,77,6101,0.096,7
NED2019102,78,6101,0.038,2
NED2013002,93,6101,0.197,7
NED2012002,96,6101,0.005,1
NED2011002,106,6101,0.025,1
NED2012002,133,6101,0.002,1
NED2012002,134,6101,0.055,2
TEL2017002,1,6102,0.815,9
NED2013002,2,6102,0.024,3
NED2014002,2,6102,0.059,1
TEL2020002,2,6102,0.1385,2
NED2012002,3,6102,0.162,4
NED2014002,3,6102,0.175,2
VEN2018002,3,6102,0.004,1
NED2012002,4,6102,0.182,3
NED2013002,4,6102,3.175,41
NED2019002,4,6102,0.018,1
NED2013002,5,6102,1.506,16
NED2014002,5,6102,0.506,2
TEL2020002,5,6102,0.037,1
NED2013002,6,6102,0.183,2
NED2011002,7,6102,0.19,4
TEL2016002,7,6102,0.38,6
NED2011002,8,6102,1.076,9
TEL2016002,8,6102,0.483,9
NED2011002,9,6102,0.184,2
TEL2016002,9,6102,0.048,1
NED2014101,10,6102,0.249,0
NED2014101,11,6102,0.49,6
NED2013002,13,6102,0.231,2
NED2014101,13,6102,0.086,2
TEL2020002,13,6102,0.2255,2
TEL2020102,13,6102,0.0165,2
TEL2016003,14,6102,0.078,1
TEL2016003,15,6102,0.106,3
NED2019102,16,6102,0.006,1
TEL2016003,16,6102,0.031,1
TEL2020102,16,6102,0.1195,1
TEL2020102,17,6102,0.0465,1
TEL2020102,19,6102,0.2145,8
NED2014101,20,6102,0.092,2
NED2019002,22,6102,0.067,7
NED2015002,23,6102,0.385,3
NED2015002,24,6102,0.814,9
NED2015002,25,6102,0.965,9
TEL2020102,25,6102,0.1545,1
NED2015002,26,6102,0.609,6
NED2015002,27,6102,0.081,1
NED2019002,27,6102,0.21,3
NED2019002,28,6102,0.204,3
TEL2020102,28,6102,0.958,10
NED2019002,29,6102,0.022,1
TEL2020002,30,6102,0.3495,2
TEL2020102,31,6102,0.0465,2
NED2014101,35,6102,0.245,5
TEL2016003,37,6102,0.148,1
NED2014101,38,6102,0.419,0
NED2014002,39,6102,0.986,20
NED2019102,39,6102,0.067,1
NED2014002,40,6102,0.31,4
NED2014101,40,6102,0.027,1
NED2019102,40,6102,0.025,3
NED2014101,41,6102,0.03,2
TEL2016003,42,6102,0.076,1
NED2014002,43,6102,0.057,1
NED2011002,44,6102,0.985,20
NED2019102,44,6102,0.12,2
NED2013002,45,6102,0.327,0
NED2019102,45,6102,0.346,3
TEL2020002,45,6102,0.046,1
NED2012002,46,6102,0.284,1
NED2013002,46,6102,0.02,8
NED2013002,47,6102,0.129,2
NED2019102,47,6102,0.083,1
TEL2016003,48,6102,0.286,2
NED2012002,49,6102,1.313,8
TEL2016002,49,6102,0.279,2
TEL2016003,49,6102,0.148,3
NED2012002,50,6102,0.339,3
VEN2018002,50,6102,0.072,1
NED2019102,51,6102,0.18,2
VEN2018002,53,6102,1.15,13
TEL2016003,54,6102,0.101,1
NED2014002,61,6102,0.391,1
NED2015002,64,6102,2.434,21
VEN2018002,65,6102,0.874,10
NED2011002,67,6102,0.316,2
NED2019102,72,6102,0.37,1
NED2012002,73,6102,0.924,12
NED2012002,74,6102,0.176,3
NED2012002,85,6102,0.292,12
NED2012002,101,6102,0.032,0
NED2012002,112,6102,0.091,2
NED2012002,124,6102,0.094,3
NED2012002,125,6102,0.094,3
NED2012002,126,6102,0.007,1
NED2012002,131,6102,0.007,1
NED2012002,132,6102,0.099,1
NED2012002,134,6102,0.108,1
TEL2020002,6,6106,0.0355,10
NED2019102,11,6106,0.009,3
NED2019102,14,6106,0.006,1
NED2019102,15,6106,0.003,1
NED2019102,16,6106,0.017,3
TEL2020002,18,6106,0.015,6
TEL2020002,19,6106,0.147,11
NED2019002,27,6106,0.059,28
NED2019002,28,6106,0.019,11
NED2019002,29,6106,0.01,3
NED2019002,31,6106,0.009,3
NED2019102,40,6106,0.004,1
TEL2020102,43,6106,0.0365,7
TEL2020102,44,6106,0.0185,3
NED2019002,79,6106,0.022,4
NED2019102,82,6106,6,1
NED2019102,83,6106,0.007,1
NED2019102,85,6106,0.02,5
NED2019102,86,6106,0.002,1
NED2012002,4,6109,0.002,1
NED2013002,4,6109,0.005,1
TEL2016002,4,6109,0.027,10
NED2012002,5,6109,0.003,1
NED2013002,5,6109,0.014,5
NED2014002,5,6109,0.012,6
TEL2016002,5,6109,0.086,46
NED2014101,6,6109,0.047,23
NED2017002,6,6109,0.222,9
NED2014002,7,6109,0.034,9
NED2017002,7,6109,0.556,40
NED2014101,8,6109,0.029,0
TEL2016002,8,6109,0.009,5
NED2017002,9,6109,0.062,12
TEL2016003,9,6109,0.001,1
NED2014101,10,6109,0.001,0
TEL2017002,10,6109,0.01,1
TEL2017002,11,6109,0.02,3
NED2014002,12,6109,0.008,4
TEL2017002,12,6109,0.04,5
NED2013002,13,6109,0.041,3
NED2014002,13,6109,0.011,6
NED2014002,14,6109,0.001,2
TEL2017002,15,6109,0.041,14
NED2013002,17,6109,0.011,3
NED2015002,17,6109,0.005,2
TEL2016002,17,6109,0.017,13
NED2013002,18,6109,0.01,3
TEL2016002,18,6109,0.014,6
TEL2016002,19,6109,0.006,4
NED2013002,20,6109,0.009,1
TEL2016002,20,6109,0.001,1
NED2015002,21,6109,2.58,108
TEL2016002,21,6109,0.045,5
NED2011002,23,6109,1.724,11
TEL2016002,23,6109,0.381,6
TEL2017002,24,6109,0.013,3
NED2014002,25,6109,0.093,44
NED2014101,25,6109,0.025,0
NED2014002,26,6109,0.011,5
NED2013002,30,6109,0.061,41
NED2013002,31,6109,0.001,1
TEL2016003,31,6109,0.143,8
NED2015002,33,6109,0.001,0
TEL2016003,34,6109,0.024,1
NED2015002,35,6109,0.013,13
NED2019102,35,6109,0.021,3
NED2014002,36,6109,0.006,2
NED2019002,41,6109,0.579,40
NED2014002,42,6109,0.012,6
NED2019002,42,6109,2.018,154
NED2014002,43,6109,0.008,9
NED2019002,43,6109,0.602,44
NED2019002,45,6109,0.011,3
TEL2016002,45,6109,0.033,17
NED2019002,46,6109,0.013,5
TEL2016002,47,6109,0.068,31
TEL2016002,49,6109,0.033,16
TEL2020002,49,6109,0.0825,6
NED2014002,50,6109,0.011,13
TEL2016002,50,6109,0.044,14
TEL2017002,50,6109,0.839,49
NED2014002,51,6109,0.028,44
NED2019002,54,6109,0.001,2
TEL2020002,54,6109,0.0575,4
NED2015002,58,6109,0.008,1
NED2012002,59,6109,0.344,8
NED2014002,59,6109,0.003,8
NED2014002,60,6109,0.007,2
TEL2016002,60,6109,0.042,64
NED2012002,61,6109,0.164,4
NED2013002,61,6109,0.002,1
NED2014002,61,6109,0.007,1
TEL2016002,61,6109,0.006,7
TEL2020002,61,6109,0.004,1
NED2014002,62,6109,0.022,7
NED2015002,63,6109,0.002,1
TEL2016002,63,6109,0.038,13
TEL2016002,64,6109,0.009,4
TEL2020002,64,6109,0.0145,4
TEL2016002,66,6109,0.124,108
TEL2020002,66,6109,0.0095,6
TEL2016002,67,6109,0.041,24
TEL2016002,68,6109,0.004,4
NED2013002,70,6109,0.001,3
NED2011002,71,6109,0.016,1
NED2014002,71,6109,0.004,5
NED2013002,72,6109,0.003,1
NED2019002,72,6109,0.068,2
NED2012002,73,6109,0.001,1
NED2014002,73,6109,0.001,1
TEL2016002,77,6109,0.012,30
NED2019002,78,6109,0.108,1
NED2011002,79,6109,0.067,7
TEL2016002,79,6109,0.001,1
NED2019102,81,6109,0.003,4
TEL2016002,81,6109,0.002,0
TEL2016002,82,6109,0.063,46
TEL2016002,83,6109,0.019,41
TEL2016002,84,6109,0.002,3
NED2011002,87,6109,0.02,32
TEM2007685,2,6110,1.45,0
TEL2020102,3,6110,0.014,5
TEM2007685,3,6110,0.77,0
NED2010001,5,6110,2.4,13
NED2010001,6,6110,1.531,10
NED2011002,6,6110,0.002,1
NED2009841,8,6110,1.036,8
NED2011002,8,6110,0.046,26
TEM2007685,8,6110,3.3,0
NED2010001,9,6110,6.4,43
NED2010001,10,6110,2.64,45
TEL2016002,10,6110,0.001,1
NED2010001,11,6110,1.57,24
NED2011002,11,6110,2.6,16
NED2009841,12,6110,0.4,9
NED2011002,12,6110,0.022,4
NED2009841,13,6110,0.368,10
TEM2007685,13,6110,0.43,23
NED2009841,14,6110,0.256,8
NED2010001,14,6110,5.39,0
NED2011002,14,6110,0.005,1
TEL2020002,14,6110,0.04,4
NED2010001,15,6110,7.04,0
TEM2007685,15,6110,0.492,13
NED2010001,16,6110,3.12,0
NED2011002,16,6110,0.012,1
NED2011002,17,6110,0.001,1
NED2009841,18,6110,0.16,8
TEL2017002,18,6110,0.007,8
NED2009841,19,6110,0.12,4
NED2011002,20,6110,1.724,0
TEL2020102,20,6110,0.003,3
TEM2007685,20,6110,0.87,72
NED2011002,21,6110,0.234,6
TEM2007685,21,6110,0.334,4
TEM2007685,22,6110,0.136,1
NED2011002,23,6110,0.002,1
NED2011002,24,6110,3.14,0
NED2009841,25,6110,0.244,2
NED2011002,25,6110,0.097,4
NED2015002,25,6110,0.027,10
NED2010001,26,6110,0.006,2
NED2011002,26,6110,0.034,1
NED2015002,26,6110,0.291,0
TEL2020102,26,6110,0.007,4
NED2011002,27,6110,0.045,1
TEM2007685,27,6110,0.922,15
NED2010001,28,6110,0.036,10
TEL2020102,28,6110,1e-4,2
NED2010001,29,6110,0.008,6
TEM2007685,29,6110,0.334,3
TEM2007685,30,6110,0.21,5
TEM2007685,31,6110,0.01,1
TEM2007685,32,6110,0.28,5
NED2010001,33,6110,0.11,20
NED2010001,34,6110,0.012,2
TEL2020102,34,6110,0.066,2
NED2010001,35,6110,0.031,5
TEM2008775,35,6110,0.15,8
TEM2007685,36,6110,0.02,1
TEM2007685,37,6110,0.06,1
NED2010001,39,6110,0.649,0
NED2011002,39,6110,0.005,1
NED2010001,40,6110,0.869,0
TEM2008775,41,6110,0.27,0
TEM2008775,42,6110,0.41,4
NED2010001,43,6110,0.06,1
TEM2007685,44,6110,0.008,2
TEM2008775,44,6110,0.12,0
NED2011002,45,6110,0.015,9
TEM2008775,45,6110,0.004,0
NED2010001,46,6110,0.014,10
TEL2017002,46,6110,0.026,17
TEL2020002,46,6110,0.001,1
TEM2007685,46,6110,0.012,2
NED2010001,47,6110,0.127,4
TEL2017002,47,6110,0.002,1
TEL2020002,47,6110,5e-4,1
NED2010001,48,6110,0.495,23
TEL2020002,49,6110,0.002,1
TEM2008775,49,6110,0.12,3
NED2010001,50,6110,0.546,11
TEM2007685,50,6110,0.102,2
TEM2008775,50,6110,0.375,3
NED2010001,51,6110,0.167,2
NED2011002,52,6110,0.06,2
TEM2007685,52,6110,0.218,2
NED2010001,54,6110,0.426,19
NED2011002,54,6110,0.022,4
TEL2017002,54,6110,0.002,1
TEM2008775,54,6110,0.09,20
NED2011002,55,6110,0.134,5
NED2010001,56,6110,0.01,0
TEM2007685,56,6110,0.08,2
TEM2008775,56,6110,0.045,27
TEM2007685,57,6110,0.05,10
TEM2007685,58,6110,1.626,15
TEL2020002,59,6110,0.0095,1
TEM2007685,59,6110,0.922,16
TEM2008775,59,6110,0.1,24
TEM2008775,61,6110,0.031,6
NED2011002,62,6110,0.2,7
NED2011002,63,6110,0.068,3
TEM2007685,64,6110,0.168,16
TEM2007685,65,6110,0.128,9
TEM2008775,65,6110,0.175,0
NED2011002,66,6110,0.93,15
NED2009841,67,6110,1.7,0
NED2011002,67,6110,0.01,5
NED2009841,68,6110,0.104,5
NED2009841,69,6110,0.156,2
TEM2008775,69,6110,0.73,0
TEM2007685,70,6110,0.112,12
TEM2008775,70,6110,0.39,7
NED2009841,71,6110,0.067,5
TEM2007685,71,6110,0.036,7
NED2009841,72,6110,0.002,1
TEM2007685,72,6110,0.07,27
NED2011002,73,6110,0.011,1
TEM2008775,74,6110,0.019,8
NED2009841,75,6110,0.01,4
TEM2007685,75,6110,2.4,27
TEM2008775,75,6110,0.006,3
NED2009841,76,6110,0.008,1
TEM2007685,76,6110,1.304,32
NED2011002,77,6110,0.003,1
TEM2007685,77,6110,0.17,3
TEM2007685,78,6110,0.01,1
TEM2008775,78,6110,0.515,0
TEM2008775,80,6110,3.7,0
TEM2007685,81,6110,0.23,29
TEM2008775,81,6110,0.535,0
NED2011002,82,6110,0.05,45
TEM2008775,82,6110,0.91,0
NED2011002,83,6110,0.022,22
TEM2007685,84,6110,2.5,0
TEM2008775,84,6110,1.895,0
TEM2007685,86,6110,0.245,27
TEM2007685,87,6110,1.97,25
TEM2008775,88,6110,0.033,7
TEM2008775,89,6110,0.1,1
TEM2008775,90,6110,0.008,2
TEM2007685,92,6110,0.21,14
TEM2008775,96,6110,0.555,5
TEM2008775,97,6110,0.245,3
NED2011002,99,6110,0.028,1
TEM2008775,99,6110,0.28,10
TEM2008775,100,6110,0.375,0
NED2011002,101,6110,0.154,14
NED2011002,102,6110,0.578,8
NED2012002,123,6110,0.005,1
NED2014101,3,6111,0.006,2
NED2017002,3,6111,0.02,5
NED2017102,3,6111,0.005,3
TEL2016002,3,6111,0.06,6
TEL2020002,3,6111,14.15,0
VEN2018002,3,6111,0.004,8
NED2009841,4,6111,0.116,3
NED2013002,4,6111,0.006,0
TEL2016002,4,6111,0.623,24
TEL2016003,4,6111,0.011,1
TEL2017002,4,6111,0.046,5
TEL2020002,4,6111,0.524,11
NED2009841,5,6111,0.152,0
NED2014101,5,6111,0.027,4
NED2017002,5,6111,0.038,2
TEL2016002,5,6111,0.248,15
TEL2020002,5,6111,0.01,6
VEN2018002,5,6111,0.002,0
NED2011002,6,6111,0.042,1
NED2013002,6,6111,0.045,1
NED2017002,6,6111,0.002,3
TEL2016003,6,6111,0.001,1
TEL2020002,6,6111,0.033,7
TEL2020102,6,6111,0.003,1
NED2009841,7,6111,13.5,0
NED2013002,7,6111,0.126,5
NED2014002,7,6111,0.102,3
NED2014101,7,6111,0.03,20
NED2019002,7,6111,0.118,25
TEL2016002,7,6111,0.006,1
TEL2017002,7,6111,0.019,4
NED2011002,8,6111,0.016,5
NED2013002,8,6111,0.021,1
TEL2020102,8,6111,0.6,0
VEN2018002,8,6111,0.09,9
NED2013002,9,6111,0.107,0
NED2017002,9,6111,0.001,1
NED2019002,9,6111,0.646,142
TEL2016002,9,6111,0.27,3
TEL2020002,9,6111,0.002,2
TEL2020102,9,6111,0.054,5
NED2011002,10,6111,0.324,2
NED2012002,10,6111,0.188,8
NED2013002,10,6111,0.374,58
NED2014002,10,6111,0.148,4
NED2017002,10,6111,0.008,8
NED2019002,10,6111,1.232,19
VEN2018002,10,6111,0.092,27
NED2011002,11,6111,0.198,1
NED2012002,11,6111,2.62,32
NED2013002,11,6111,0.222,31
NED2014002,11,6111,0.07,2
NED2014101,11,6111,0.005,2
NED2017002,11,6111,0.001,1
NED2019002,11,6111,0.168,16
VEN2018002,11,6111,0.562,188
NED2011002,12,6111,13.9,44
NED2012002,12,6111,0.99,134
NED2013002,12,6111,0.089,17
NED2014002,12,6111,0.064,13
NED2017002,12,6111,0.014,1
NED2019002,12,6111,1.346,136
TEM2008775,12,6111,0.25,3
NED2011002,13,6111,0.176,3
NED2012002,13,6111,0.498,24
NED2013002,13,6111,0.058,11
NED2014002,13,6111,0.132,13
NED2019002,13,6111,0.179,34
TEL2016003,13,6111,0.003,1
TEL2017002,13,6111,0.075,10
TEL2020102,13,6111,0.0265,3
VEN2018002,13,6111,0.008,1
NED2012002,14,6111,0.606,273
NED2014002,14,6111,0.006,1
NED2015002,14,6111,0.419,1
TEL2016003,14,6111,0.003,2
TEL2017002,14,6111,0.03,13
TEL2020002,14,6111,0.296,12
NED2011002,15,6111,0.065,1
NED2012002,15,6111,1.027,64
NED2014002,15,6111,0.02,1
NED2015002,15,6111,0.104,26
NED2019002,15,6111,0.032,13
TEL2020002,15,6111,0.1,4
VEN2018002,15,6111,1.464,92
NED2011002,16,6111,0.01,2
NED2012002,16,6111,0.192,12
NED2014101,16,6111,0.071,2
NED2015002,16,6111,0.434,25
NED2019002,16,6111,0.08,18
TEL2016002,16,6111,0.013,4
TEL2017002,16,6111,0.026,11
TEL2020002,16,6111,0.036,2
TEL2020102,16,6111,0.001,2
VEN2018002,16,6111,0.464,13
NED2011002,17,6111,0.034,4
NED2012002,17,6111,0.001,1
NED2014101,17,6111,0.028,1
NED2015002,17,6111,0.026,4
NED2019002,17,6111,0.536,0
TEL2016002,17,6111,0.039,9
TEL2017002,17,6111,0.552,11
TEL2020002,17,6111,0.294,6
VEN2018002,17,6111,0.004,1
NED2013002,18,6111,0.015,1
NED2015002,18,6111,0.649,79
NED2019002,18,6111,0.051,12
TEL2016002,18,6111,0.031,9
TEL2017002,18,6111,0.19,4
TEL2020002,18,6111,0.164,1
TEL2020102,18,6111,0.024,2
NED2011002,19,6111,0.426,4
NED2012002,19,6111,0.106,10
NED2013002,19,6111,0.014,1
NED2014002,19,6111,0.248,27
NED2015002,19,6111,0.301,13
NED2019002,19,6111,4.01,175
TEL2016002,19,6111,0.005,3
TEL2017002,19,6111,0.065,2
TEL2020002,19,6111,0.0485,1
TEL2020102,19,6111,0.015,9
VEN2018002,19,6111,0.001,1
NED2009841,20,6111,0.368,9
NED2011002,20,6111,0.442,2
NED2012002,20,6111,0.02,3
NED2013002,20,6111,0.007,1
NED2014002,20,6111,0.126,3
NED2014101,20,6111,0.029,2
NED2015002,20,6111,0.028,6
TEL2016002,20,6111,0.011,8
TEL2017002,20,6111,0.025,1
TEL2020002,20,6111,0.065,3
VEN2018002,20,6111,0.018,1
NED2012002,21,6111,0.038,23
NED2013002,21,6111,0.007,2
NED2014002,21,6111,0.16,19
NED2014101,21,6111,0.046,6
NED2019002,21,6111,0.049,3
TEL2017002,21,6111,0.003,1
TEL2020002,21,6111,0.003,1
TEL2020102,21,6111,0.002,1
VEN2018002,21,6111,0.048,3
NED2012002,22,6111,0.007,0
NED2014002,22,6111,0.24,31
NED2014101,22,6111,0.038,0
NED2015002,22,6111,0.718,36
TEL2016003,22,6111,0.052,1
TEL2017002,22,6111,0.002,1
TEL2020002,22,6111,0.0055,2
VEN2018002,22,6111,0.076,0
NED2012002,23,6111,0.083,11
NED2014002,23,6111,0.023,1
TEL2016003,23,6111,0.096,8
TEL2017002,23,6111,0.003,1
TEL2020002,23,6111,1e-4,1
VEN2018002,23,6111,0.026,2
NED2012002,24,6111,0.413,413
NED2013002,24,6111,0.226,32
NED2014002,24,6111,0.196,36
NED2015002,24,6111,0.039,6
NED2019102,24,6111,0.005,7
TEL2016002,24,6111,0.104,1
TEL2016003,24,6111,0.041,4
NED2011002,25,6111,3.065,47
NED2012002,25,6111,0.121,45
NED2013002,25,6111,0.036,2
NED2014002,25,6111,0.32,10
TEL2020002,25,6111,0.007,1
TEL2020102,25,6111,0.0075,1
VEN2018002,25,6111,0.012,1
NED2011002,26,6111,1.57,22
NED2012002,26,6111,0.038,5
NED2014002,26,6111,0.041,4
NED2014101,26,6111,3.904,0
NED2019002,26,6111,0.002,0
TEL2016002,26,6111,0.001,1
TEL2017002,26,6111,0.042,7
TEL2020002,26,6111,1e-4,1
NED2011002,27,6111,1.305,19
NED2012002,27,6111,0.15,38
NED2013002,27,6111,0.026,8
NED2014002,27,6111,0.128,2
NED2014101,27,6111,0.674,57
NED2015002,27,6111,0.109,26
NED2019002,27,6111,0.011,1
NED2019102,27,6111,0.544,8
TEL2020002,27,6111,0.047,2
TEM2008775,27,6111,0.59,4
VEN2018002,27,6111,0.052,0
NED2011002,28,6111,0.007,1
NED2012002,28,6111,0.106,1
NED2014101,28,6111,0.192,61
NED2019102,28,6111,0.672,21
TEL2016002,28,6111,0.007,1
TEL2017002,28,6111,0.07,8
TEL2020002,28,6111,0.45,0
TEL2020102,28,6111,5e-4,1
VEN2018002,28,6111,0.008,6
NED2012002,29,6111,0.018,3
NED2013002,29,6111,0.012,3
NED2014101,29,6111,0.051,0
NED2015002,29,6111,0.025,5
NED2019102,29,6111,0.209,8
TEL2017002,29,6111,0.065,2
VEN2018002,29,6111,0.08,22
NED2012002,30,6111,1.48,0
NED2013002,30,6111,0.099,1
NED2014101,30,6111,0.011,0
NED2019102,30,6111,0.018,3
TEL2016002,30,6111,0.023,2
TEL2016003,30,6111,0.052,4
TEL2017002,30,6111,10.52,690
TEL2020002,30,6111,7.035,0
VEN2018002,30,6111,0.018,7
NED2011002,31,6111,0.544,2
NED2012002,31,6111,1.964,48
NED2013002,31,6111,0.142,6
NED2014002,31,6111,0.012,1
NED2014101,31,6111,0.479,402
NED2019002,31,6111,0.033,2
NED2019102,31,6111,0.001,1
TEL2016002,31,6111,0.019,4
TEL2017002,31,6111,0.624,39
TEL2020002,31,6111,1.1165,0
VEN2018002,31,6111,0.014,5
NED2011002,32,6111,0.098,1
NED2012002,32,6111,0.88,37
NED2014002,32,6111,0.01,1
NED2014101,32,6111,0.588,242
NED2019102,32,6111,0.027,3
TEL2016002,32,6111,0.009,1
TEL2017002,32,6111,0.075,21
TEL2020002,32,6111,1.606,0
NED2012002,33,6111,0.104,12
NED2014101,33,6111,1.712,0
NED2015002,33,6111,0.282,4
NED2019002,33,6111,0.003,1
NED2019102,33,6111,0.001,1
TEL2016003,33,6111,0.012,3
TEL2017002,33,6111,0.095,33
TEL2020002,33,6111,0.59,8
VEN2018002,33,6111,0.082,3
NED2012002,34,6111,0.017,6
NED2014101,34,6111,1.208,0
