Date,Station,Longitude,Latitude,Profondeur.Depth,ALPSE,AMRAD,ANLUP,ANMED,ANMIN,ARATL,ARUNC,ASMON,BASPI,CAREI,CEFAB,CRMAC,ENCIM,EUPRA,EUPSI,GAMOR,GAOGA,GLCYN,GYTRI,GYVIR,HEAME,HIHIP,HIPLA,ICBIC,ICSPA,LEDEC,LEMAC,LEOCE,LIFER,LIGIB,LOAME,LULAM,LYESM,LYLAV,LYPAX,LYTER,LYVAH,LYVER,MASEN,MRAEG,MYGLU,MYOCT,MYSCO,NEBAI,PACAL,PACOP,PHCHE,PSAME,REHIP,SCAQU,SESPP,SQACA,STPUN,TAADS,TRMUR,ULOLR,URTEN,ZOAME
2011-08-05,27,-59.63125,49.48966667,265.5,0,1.1,0,0,1.1,0,0,0,0,0,0,0,1.1,0,0,1.1,0,5.4,0,0,0,1.1,24.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0,3.2,0,0,2.1,0,0,0,0,75,0,63.2,0,0,0,0,0,4.3,0
2011-08-05,28,-59.63233333,49.63991667,274,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,3,0,0,0,0,84,0,20,0,0,0,0,0,13,0
2011-08-05,29,-58.96766667,49.84183333,218.5,0,0,2,0,1,1,0,0,0,0,0,0,2,0,0,15,0,11,0,0,0,0,110,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,3,0,1,0,0,0,0,0,0,0,54,0,108,0,0,0,0,0,0,0
2011-08-05,30,-59.37833333,49.87008333,256.5,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,21,0,0,0,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,80,0,15,0,0,0,0,0,8,0
2011-08-05,31,-59.13691667,50.0685,231.5,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,80,0,2,0,0,0,0,0,0,0
2011-08-06,34,-58.42383333,50.35325,251.5,0,18,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,121,0,11,0,0,0,0,0,0,0
2011-08-06,35,-58.40725,50.46533333,154,0,9.5,0,0,0,2.7,0,4.1,0,0,0,0,0,0,0,30,0,2.7,0,0,0,0,180,0,0,0,24.5,0,0,0,0,35.5,0,2.7,0,0,4.1,0,0,0,0,0,0,0,0,0,0,0,8.2,0,2.7,0,0,0,0,0,0,0
2011-08-07,39,-56.24,51.6875,68.5,0,2.7,0,0,0,2.7,2.7,15,0,0,0,0,0,5.5,57.3,84.5,0,0,0,15,0,0,0,1.4,0,0,6.8,0,0,9.5,0,0,0,2.7,0,0,0,0,0,0,0,0,6.8,0,0,0,0,0,0,0,0,0,0,0,241.4,0,0,0
2011-08-07,41,-55.54766667,52.11441667,109,0,0,0,0,0,0,3,1.5,0,0,0,0,0,3,7.5,10.5,0,0,4.5,7.5,0,0,15,7.5,0,0,31.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.5,4.5,0,0
2011-08-07,44,-56.44583333,51.61308333,63.5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,119,2,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
2011-08-07,46,-56.56116667,51.48241667,59,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,140,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
2011-08-07,47,-57.16658333,51.09891667,50,0,0,1,0,0,0,4,13,0,0,0,0,0,8,3,168,0,0,0,1,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0
2011-08-08,48,-57.26325,51.04641667,71.5,0,0,0,0,0,0,23.4,5.6,0,0,0,0,0,15.9,3.8,37.5,0,0.9,0,0.9,0,0,105,0,0,0,0.9,0,0,0,0,0,0,27.2,0,0,0,0,0,0,0,0,5.6,0,0,0,0,0,0,0,0,0,0,0,23.4,0,0,0
2011-08-08,49,-57.35825,50.77575,184,0,3.8,0,0,0,0,0,0,0,1,0,0,5.8,0,0,93.3,0,0,0,0,0,1.9,131.7,0,0,4.8,5.8,0,0,0,0,12.5,0,1,0,0,14.4,0,0,0,0,0,0,0,0,0,0,0,3.8,0,14.4,0,0,0,1,0,3.8,0
2011-08-08,50,-57.42258333,50.79333333,110,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,170,0,4,0,0,0,1,693,0,0,0,5,0,0,0,0,9,0,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0
2011-08-08,51,-57.55366667,50.78191667,133,0,5,0,0,0,0,1,3,0,0,0,0,0,0,0,94,0,0,0,0,0,3,1298,0,0,0,36,0,0,0,0,10,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5,0,0,0
2011-08-08,52,-58.14075,50.56416667,160.5,0,8.8,1.3,0,0,0,0,2.5,0,0,0,0,0,0,0,117.5,0,1.3,0,0,0,1.3,386.3,0,0,0,22.5,0,0,0,0,28.8,0,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,6.3,0,0,0,0,0,20,0,0,0
2011-08-08,53,-57.98758333,50.55966667,201,0,17.3,0,0,0,4.8,0,1.9,0,0,0,0,4.8,0,0,0,0,1.9,0,0,0,1,111.5,0,0,0,1.9,0,0,0,0,0,0,0,0,0,13.5,0,11.5,0,0,0,0,0,0,0,0,0,140.4,0,81.7,0,0,0,1,0,1,0
2011-08-08,54,-57.83283333,50.48958333,246.5,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,205,0,9,0,0,0,0,0,0,0
2011-08-08,55,-57.63925,50.35383333,161.5,0,42.3,0,0,0,1.4,0,0,0,0,0,0,0,0,0,102.3,0,47.7,0,0,0,0,369.5,0,0,0,13.6,0,0,0,0,27.3,0,0,0,0,21.8,0,1.4,0,0,0,0,0,0,0,0,0,10.9,0,0,0,0,0,1.4,0,0,0
2011-08-09,57,-58.12883333,50.3675,291,0,11,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,7,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,3,0,0,0,0,142,0,17,0,0,0,0,0,0,0
2011-08-09,58,-58.4445,50.18125,308,0,29,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,198,0,4,0,0,0,0,0,0,0
2011-08-09,59,-58.63683333,50.10108333,308.5,0,16,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,28,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,121,0,13,0,0,0,0,0,0,0
2011-08-09,60,-57.92066667,49.96458333,75.5,0,0,1.2,0,0,0,0,2.4,0,0,0,0,1.2,7.3,3.6,54.4,0,1.2,0,0,0,0,18.1,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,3.6,0,0,0,0,0,0,0,2.4,0,0,0,4.8,0,0,0
2011-08-09,61,-58.03316667,49.85216667,57,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0,48,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0
2011-08-09,62,-58.04525,49.8065,53,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18,0,5,0,0,0,0,93,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0
2011-08-09,63,-58.287,49.59475,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,160,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-09,64,-58.70966667,49.37725,117,0,1,16,0,0,30,0,0,0,0,0,0,0,20,2,45,0,5,0,0,0,0,86,3,0,0,13,0,0,0,0,0,0,26,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,0,64,0,0,0
2011-08-10,65,-58.74633333,49.26441667,100,0,1,8.7,0,0,16.3,1,2.9,0,0,0,0,0,19.2,9.6,131.7,0,0,0,0,0,0,42.3,1,0,0,2.9,0,0,0,0,0,0,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.5,0,0,0,125,0,0,0
2011-08-10,67,-59.81925,48.98341667,314.5,0,2,0,0,0,4,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,17,0,0,3,0,0,1,0,7,0,28,0,0,0,1,0,5,0
2011-08-10,68,-59.60583333,48.93575,249.5,0,1.4,1.4,0,0,6.8,0,0,0,0,0,0,1.4,0,1.4,2.7,0,6.8,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,1.4,0,2.7,0,0,13.6,0,0,0,0,12.3,0,394.1,0,0,0,6.8,0,19.1,0
2011-08-10,69,-59.28491667,48.93158333,97.5,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,106.7,0,1,0,0,0,0,21.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4,0,0,0,16.3,0,0,0
2011-08-10,70,-58.89683333,48.96175,43.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0,0,0,0,0,0,0,3.8,0,0,0,2.9,0,0,0
2011-08-10,71,-58.99458333,48.84541667,48.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,20,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-08-10,72,-59.26383333,48.67566667,72,0,4.1,4.1,0,0,0,21.8,6.8,0,0,0,0,0,1.4,6.8,57.3,0,15,0,0,0,0,113.2,0,0,0,0,0,1.4,0,0,0,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.3,0,0,0,196.4,2.7,0,0
2011-08-11,74,-60.08741667,48.65783333,334.5,0,8,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,18,0,0,12,0,0,6,0,9,0,19,0,0,0,3,0,5,0
2011-08-11,75,-59.92675,48.34466667,356,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,35,0,0,14,2,0,45,0,2,0,41,0,0,0,2,0,4,0
2011-08-11,76,-59.438,48.299,126,0,3,1.5,0,0,0,0,0,0,0,0,0,0,0,0,16.5,0,6,0,0,0,0,340.5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,55.5,0,0,0
2011-08-11,77,-59.48241667,48.2715,124,0,0,18,0,0,2,0,4,0,0,0,0,0,3,0,53,0,8,0,0,0,0,83,2,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,158,0,0,0
2011-08-11,78,-59.38458333,48.31275,115,0,8.2,2.7,0,0,0,0,1.4,0,0,0,0,0,1.4,1.4,192.3,0,2.7,0,0,0,0,220.9,0,0,0,4.1,0,0,0,0,1.4,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6,0,0,0,40.9,0,0,0
2011-08-11,80,-59.08408333,48.46358333,72,0,17.7,0,0,0,0,0,0,0,0,0,0,0,0,0,25.9,0,286.4,0,0,0,0,575.5,0,0,0,4.1,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,0,0,0
2011-08-11,81,-59.00958333,48.28491667,120.5,0,5,0,0,0,2,0,3,0,0,0,0,0,0,0,8,0,29,0,0,0,0,1353,0,0,0,101,0,0,0,0,10,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,7,0,0,0
2011-08-12,82,-59.25225,48.27783333,112,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,4,0,18,0,0,0,0,665,0,0,0,49,0,0,0,0,12,0,1,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,0,1,0
2011-08-12,84,-59.72341667,48.06166667,332.5,0,0,0,0,0,1.4,0,0,0,0,0,0,1.4,0,0,0,0,1.4,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,30,0,0,9.5,1.4,0,6.8,0,4.1,0,34.1,0,0,0,0,0,4.1,0
2011-08-12,85,-59.88808333,48.03591667,450,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,30,0,0,38,0,4,26,0,5,0,53,0,0,0,1,0,0,0
2011-08-13,88,-59.5615,47.51975,466,0,0,0,0,0,0,0,0,1,0,80.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.7,0,0,29.8,0,1,45.2,0,1,0,37.5,0,0,0,0,0,0,0
2011-08-13,89,-59.49616667,47.68658333,322,0,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,0,7.7,0,0,15.4,0,0,29.8,0,1,0,52.9,0,0,0,0,0,11.5,0
2011-08-13,90,-59.60225,47.9515,251,0,0,1.5,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,4.5,0,0,6,0,0,33,0,0,0,597,0,0,0,0,0,30,0
2011-08-13,91,-59.69058333,47.77541667,442,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,33,8,3,61,0,2,0,79,0,0,0,0,0,1,0
2011-08-13,93,-60.433,47.63116667,336.5,0,9.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18.3,0,0,8.7,0,0,7.7,0,3.8,0,38.5,0,0,0,0,0,7.7,0
2011-08-13,94,-60.39491667,47.749,442.5,0,9,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,48,0,0,50,0,0,42,0,3,0,47,0,0,0,0,0,2,0
2011-08-13,95,-60.71066667,47.89775,307,0,6,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,47,0,0,51,2,0,16,0,1,0,128,0,0,0,0,0,57,0
2011-08-13,96,-60.87133333,47.94833333,256,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,17,0,0,17,0,0,5,0,14,0,79,0,0,0,0,0,65,0
2011-08-14,97,-60.76416667,48.04741667,412,0,2.9,0,0,0,0,0,0,0,0,1,0,4.8,0,0,0,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.9,0,23.1,0,0,26,0,0,22.1,0,1.9,0,29.8,0,0,0,0,0,2.9,0
2011-08-14,98,-60.435,48.26566667,460,0,6.7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,13.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,0,21.2,0,0,73.1,0,2.9,21.2,0,9.6,0,48.1,0,0,0,0,0,0,0
2011-08-14,99,-60.51041667,48.25508333,459.5,0,11,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,19,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,42,0,0,75,0,1,21,0,23,0,34,0,0,0,0,0,0,0
2011-08-14,100,-61.08525,48.2215,411.5,0,0,0,0,0,0,0,0,0,0,24,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,22,0,0,67,4,0,29,0,6,0,42,0,0,0,0,0,1,0
2011-08-14,101,-61.15491667,48.13291667,339,0,3.8,0,0,0,0,0,0,0,0,0,0,1.9,0,0,1,0,24,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0,18.3,0,0,44.2,1.9,0,24,0,8.7,0,30.8,0,0,0,0,0,9.6,0
2011-08-14,102,-61.17666667,48.08133333,245.5,0,1.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9.6,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,12.5,0,0,16.3,0,34.6,0,79.8,0,0,0,0,0,102.9,0
2011-08-14,103,-61.16516667,48.38858333,393,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,32,0,0,59,0,0,20,0,6,0,24,0,0,0,0,0,1,0
2011-08-14,104,-61.33925,48.27533333,390.5,0,6,0,0,0,0,0,0,0,0,1,2,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,31,0,0,43,0,0,18,0,21,0,249,0,0,0,0,0,1,0
2011-08-15,105,-61.44641667,48.15166667,219.5,0,4,0,0,0,2,0,1,0,0,0,0,1,0,0,152,0,20,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,8,0,0,0,0,0,0,593,0,0,0,0,0,0,0
2011-08-15,106,-61.52458333,48.21558333,328,0,12,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,35,0,0,22,0,0,17,0,19,0,60,0,0,0,0,0,24,0
2011-08-15,107,-61.97583333,48.35258333,320.5,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,19,0,0,25,0,0,7,0,28,0,63,0,0,0,0,0,24,0
2011-08-15,108,-62.44875,48.36066667,250.5,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,19,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,18,0,0,6,0,0,0,0,284,0,57,0,0,0,0,0,90,0
2011-08-15,109,-62.91916667,48.47283333,261,0,5,0,0,0,0,0,0,0,0,0,0,22,0,0,1,0,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,2,0,0,0,0,170,0,43,0,0,0,1,0,81,0
2011-08-15,110,-62.95616667,48.48808333,263,0,8,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,4,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,293,0,29,0,0,0,0,0,81,0
2011-08-15,111,-63.36133333,48.97591667,380.5,0,29,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,81,0,0,136,0,0,4,0,69,0,26,0,0,0,0,0,0,0
2011-08-15,112,-63.58458333,49.14233333,350.5,0,10,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,25,0,0,22.5,0,0,0,0,7.5,0,55,0,0,0,0,0,1.3,0
2011-08-16,113,-63.87883333,49.04958333,351.5,0,19.2,0,0,0,0,0,0,0,0,1,0,36.5,0,0,0,0,14.4,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7,0,42.3,0,0,20.2,0,0,1,0,131.7,0,18.3,0,0,0,0,0,1,0
2011-08-17,114,-62.94583333,49.04808333,259,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,8,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,2,0,0,6,0,0,0,0,97,0,54,0,0,0,0,0,17,0
2011-08-17,115,-62.754,49.08816667,120.5,0,0,2.5,0,0,0,1.3,16.3,0,0,0,0,0,6.3,10,3.8,0,0,0,0,0,0,28.8,0,0,0,5,0,0,1.3,0,1.3,0,0,0,0,0,0,0,0,0,0,6.3,0,0,0,0,0,0,0,11.3,0,0,0,41.3,0,0,0
2011-08-17,117,-61.30425,48.90425,124,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,178.9,0,0,0,0,0,1.1,40.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.6,0,0,0,11.8,0,0,0
2011-08-17,118,-61.0575,49.03466667,104.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,53,0,0,0,0,0,0,126,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,49,0,0,0
2011-08-17,119,-60.98425,49.33575,224.5,0,4.3,0,0,0,0,0,0,0,0,0,0,2.1,0,0,3.2,0,6.4,0,0,0,0,57.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,0,0,0,0,130.7,0,57.9,0,0,0,2.1,0,0,0
2011-08-18,120,-61.16566667,49.47825,252.5,0,20.8,0,0,0,0,0,0,0,0,0,0,1.2,0,0,1.2,0,6.9,0,0,0,0,18.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,0,1.2,0,0,1.2,0,0,0,0,192.7,0,6.9,0,0,0,0,0,0,0
2011-08-18,121,-60.57383333,49.45883333,282.5,0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,41,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,2,0,0,0,0,99,0,6,0,0,0,0,0,1,0
2011-08-18,123,-61.296,50.03875,109.5,0,0,0,11,0,0,0,0,0,0,0,0,1,0,0,30,0,5,12,0,0,0,2092,0,0,20,13,0,0,1,0,4,0,0,0,0,1,0,5,0,0,0,18,6,0,0,0,0,10,0,4,0,0,0,0,0,0,0
2011-08-18,124,-61.7815,49.61766667,262,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,19,3,0,0,0,156,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,0,0,0,0,186,0,8,0,0,0,0,0,1,0
2011-08-18,125,-61.89475,49.48666667,137.5,0,2.3,0,0,1.2,16.2,0,0,0,0,0,0,3.5,11.5,0,13.8,1.2,0,3.5,0,0,0,41.5,13.8,0,49.6,15,0,0,0,0,17.3,0,3.5,0,0,33.5,0,2.3,0,0,0,1.2,1.2,0,0,0,0,0,0,4.6,0,0,0,34.6,0,0,0
2011-08-19,127,-62.05008333,49.79,236.5,0,11.5,0,0,0,5.8,0,0,0,0,0,1,4.8,0,0,1,0,70.2,2.9,0,0,1.9,23.1,0,0,5.8,1.9,0,0,0,0,2.9,0,0,0,0,5.8,0,12.5,0,0,0,0,1.9,0,0,0,0,482.7,0,11.5,0,0,0,0,0,1,0
2011-08-19,128,-62.15658333,49.85766667,181.5,0,9,0,0,0,1,0,5,0,0,0,0,9,0,0,24,0,37,0,0,0,0,113,0,0,1,20,0,0,0,0,47,0,0,0,0,17,0,8,0,0,0,0,0,0,0,0,0,67,0,68,0,0,0,2,0,0,0
2011-08-19,129,-62.37491667,49.83925,200,0,8.6,0,0,1.1,0,0,1.1,0,0,0,0,4.3,0,0,219.6,0,13.9,0,0,0,0,118.9,0,0,0,1.1,0,0,0,0,0,0,0,0,0,12.9,0,4.3,0,0,0,0,0,0,0,0,0,49.3,0,184.3,0,0,0,0,0,0,0
2011-08-19,130,-62.5485,50.08275,57.5,0,0,1.5,0,0,0,0,0,0,0,0,0,0,3,1.5,63,0,0,4.5,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9,0,0,0,15,0,0,0
2011-08-19,131,-62.94008333,50.09975,65.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,2.5,60,1.3,0,13.8,0,0,0,31.3,0,0,0,0,0,0,1.3,0,0,0,1.3,0,0,0,0,0,0,0,0,6.3,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0
2011-08-19,132,-63.18966667,50.09766667,107.5,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3,0,18.8,0,0,16.3,0,0,0,52.5,0,1.3,6.3,10,0,0,1.3,0,0,0,5,0,0,1.3,0,0,0,0,0,2.5,0,0,0,0,0,5,0,0,0,0,0,6.3,0,0,0
2011-08-19,134,-63.65491667,49.92241667,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,7.5,0,0,13.9,0,0,0,4.3,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2,0,0,0,0,0,2.1,0,0,0
2011-08-20,135,-64.31583333,49.99808333,133.5,0,0,2.5,0,0,2.5,0,11.3,0,0,0,0,0,33.8,6.3,16.3,0,0,2.5,0,0,0,28.8,0,6.3,0,7.5,0,0,6.3,0,23.8,0,22.5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,66.3,0,0,0
2011-08-20,136,-64.34158333,50.0215,164.5,0,1,1,0,0,4,0,14,0,1,0,0,7,48,0,234,0,1,1,0,0,0,23,0,0,28,0,0,0,0,0,0,0,4,0,0,21,0,0,0,0,0,4,0,0,0,0,0,1,0,10,0,0,0,34,0,0,0
2011-08-20,137,-64.7885,50.05166667,175.5,0,1,0,0,0,1,0,1,0,0,0,0,21,1,0,67,0,6,0,0,0,1,230,0,0,2,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0
2011-08-20,138,-65.42391667,50.17741667,153,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,25.9,0,0,1.4,0,0,0,545.5,0,0,38.2,6.8,0,0,0,0,156.8,0,0,0,0,113.2,0,0,0,0,0,0,0,0,0,0,0,200.5,0,1.4,0,0,0,0,0,0,0
