MISSION,SETNO,SPEC,TOTWGT,TOTNO
HAM1978009,22,300,0,2
HAM1978010,22,300,4,17
HAM1979026,22,300,1,8
HAM1979027,22,300,0,1
HAM1980043,22,300,0,1
HAM1981064,22,300,23,150
HAM1981065,22,300,1,5
HAM1982085,22,300,0,1
NED1986070,22,300,0,1
HAM1978009,23,300,1,3
HAM1978010,23,300,11,80
HAM1979026,23,300,27,72
HAM1980043,23,300,0,2
HAM1981064,23,300,45,273
HAM1981065,23,300,2,8
HAM1982084,23,300,0,2
HAM1982085,23,300,2,9
NED1983017,23,300,0,1
HAM1978010,24,300,1,4
HAM1979026,24,300,4,10
HAM1979027,24,300,0,1
HAM1980042,24,300,2,12
HAM1981064,24,300,7,41
HAM1981065,24,300,0,2
HAM1982084,24,300,1,4
HAM1982085,24,300,6,26
NED1986070,24,300,0,1
HAM1979026,25,300,5,15
HAM1980042,25,300,2,16
HAM1981064,25,300,1,5
HAM1982084,25,300,1,3
HAM1982085,25,300,0,5
NED1986070,25,300,0,1
HAM1978010,26,300,0,1
HAM1979026,26,300,2,4
HAM1980042,26,300,4,23
HAM1980043,26,300,29,115
HAM1982084,26,300,2,8
HAM1982085,26,300,2,17
HAM1978009,27,300,0,2
HAM1980042,27,300,2,9
HAM1980043,27,300,3,12
HAM1981065,27,300,1,8
HAM1982085,27,300,3,24
NED1983018,27,300,2,14
NED1984037,27,300,0,2
HAM1981065,28,300,0,1
HAM1982085,28,300,4,15
NED1983017,28,300,0,2
NED1983018,28,300,0,2
HAM1978009,29,300,2,12
HAM1978010,29,300,0,4
HAM1980042,29,300,1,5
HAM1982085,29,300,7,30
NED1983017,29,300,5,42
NED1984037,29,300,0,2
HAM1978009,30,300,20,130
HAM1980043,30,300,2,4
HAM1981064,30,300,4,24
NED1983017,30,300,7,56
NED1983018,30,300,1,4
NED1984037,30,300,1,6
NED1986070,30,300,0,2
HAM1978009,31,300,13,74
HAM1978010,31,300,2,5
HAM1980042,31,300,0,1
HAM1982085,31,300,4,23
NED1983017,31,300,12,68
NED1983018,31,300,0,1
NED1984037,31,300,1,4
NED1986070,31,300,1,6
HAM1978009,32,300,33,142
HAM1978010,32,300,2,6
HAM1980043,32,300,2,20
NED1986070,32,300,1,8
HAM1978009,33,300,25,100
HAM1978010,33,300,1,1
HAM1980043,33,300,8,26
HAM1982084,33,300,2,6
HAM1982085,33,300,11,60
NED1986070,33,300,1,2
HAM1978009,34,300,2,15
HAM1978010,34,300,0,1
HAM1979026,34,300,0,1
HAM1980042,34,300,8,46
HAM1981065,34,300,3,12
HAM1982085,34,300,1,7
NED1983017,34,300,0,1
HAM1980042,35,300,4,17
HAM1981065,35,300,0,3
HAM1982085,35,300,0,2
NED1983017,35,300,0,1
NED1983018,35,300,2,16
NED1986070,35,300,0,5
HAM1978009,36,300,0,2
HAM1979027,36,300,1,8
HAM1980042,36,300,5,28
HAM1980043,36,300,2,8
HAM1981064,36,300,1,3
NED1983018,36,300,5,51
NED1986070,36,300,2,10
HAM1978009,37,300,2,8
HAM1979027,37,300,0,1
HAM1980042,37,300,1,5
NED1983017,37,300,2,12
NED1983018,37,300,1,5
NED1986070,37,300,3,14
HAM1978009,38,300,3,7
NED1983018,38,300,0,3
HAM1979027,39,300,0,2
HAM1982085,39,300,2,7
NED1983018,39,300,2,12
NED1986070,39,300,0,1
HAM1979026,40,300,0,1
HAM1981064,40,300,51,250
HAM1982085,40,300,1,2
NED1984037,40,300,0,1
HAM1979026,41,300,1,1
NED1983018,41,300,0,3
HAM1979027,42,300,0,1
NED1984037,42,300,2,9
HAM1979026,43,300,0,1
HAM1982084,43,300,14,51
HAM1982085,43,300,0,1
NED1984037,43,300,0,1
HAM1979026,44,300,1,2
HAM1980043,44,300,20,96
NED1984037,44,300,0,3
HAM1979027,45,300,1,4
HAM1980043,45,300,6,23
NED1984036,45,300,0,1
NED1984037,45,300,1,7
HAM1979026,46,300,0,1
HAM1979027,46,300,0,1
HAM1980043,46,300,3,7
NED1983017,46,300,1,3
NED1984036,46,300,1,4
NED1984037,46,300,20,136
HAM1979027,47,300,1,5
HAM1982084,47,300,0,2
HAM1979026,48,300,1,3
HAM1979027,48,300,0,2
HAM1981065,48,300,32,209
NED1984037,48,300,24,154
HAM1979026,49,300,0,1
HAM1979027,49,300,1,5
HAM1981065,49,300,16,83
NED1983017,49,300,0,2
NED1984037,49,300,6,51
HAM1979026,50,300,0,1
HAM1979027,50,300,0,2
HAM1980042,50,300,1,4
HAM1981065,50,300,21,151
NED1984036,50,300,0,1
NED1984037,50,300,3,34
HAM1980042,51,300,1,9
NED1984037,51,300,0,2
HAM1979027,52,300,0,1
NED1984037,52,300,4,33
HAM1979027,53,300,0,1
HAM1980042,53,300,0,1
HAM1981065,53,300,1,8
HAM1982085,53,300,2,18
NED1984037,53,300,2,12
NED1986070,53,300,1,4
HAM1980042,54,300,5,20
HAM1981065,54,300,1,7
HAM1982085,54,300,4,20
NED1983017,54,300,0,1
NED1986070,54,300,0,2
HAM1980042,55,300,23,118
HAM1981065,55,300,5,43
HAM1982085,55,300,1,6
NED1986070,55,300,2,9
HAM1980042,56,300,4,19
HAM1981065,56,300,3,15
NED1983018,56,300,9,46
NED1984037,56,300,0,1
NED1986070,56,300,3,14
NED1983018,57,300,1,6
NED1984037,57,300,0,2
NED1986070,57,300,1,7
HAM1982085,58,300,1,3
NED1983018,58,300,0,1
NED1984037,58,300,1,3
NED1986070,58,300,0,5
HAM1980042,59,300,4,18
HAM1981065,59,300,6,41
NED1983017,59,300,15,42
NED1984037,59,300,0,1
NED1986070,59,300,2,13
HAM1979027,60,300,1,5
HAM1980042,60,300,14,84
HAM1982085,60,300,0,1
NED1983017,60,300,1,3
NED1986070,60,300,14,96
HAM1979027,61,300,0,3
HAM1981065,61,300,1,8
HAM1982085,61,300,0,2
NED1983017,61,300,0,1
NED1986070,61,300,6,44
HAM1979027,62,300,1,3
HAM1981065,62,300,4,19
NED1986070,62,300,0,2
HAM1979027,63,300,0,1
HAM1981065,63,300,3,18
NED1984036,63,300,0,1
HAM1982085,64,300,1,8
NED1983018,64,300,7,34
NED1984036,64,300,0,1
NED1986070,64,300,5,20
HAM1980042,65,300,0,1
NED1983018,65,300,5,24
NED1986070,65,300,0,2
NED1984036,66,300,1,4
NED1986070,66,300,2,4
HAM1982085,67,300,0,2
NED1983018,67,300,3,18
NED1984036,67,300,4,25
NED1986070,67,300,0,3
NED1983018,68,300,4,32
NED1984036,68,300,5,23
NED1986070,68,300,61,400
NED1983018,69,300,15,95
NED1984036,69,300,3,30
NED1986070,69,300,8,41
HAM1979027,70,300,4,30
NED1984036,70,300,2,11
NED1984037,70,300,1,9
NED1986070,70,300,2,8
HAM1979027,71,300,0,3
NED1983018,71,300,1,6
NED1984037,71,300,0,1
NED1983018,72,300,3,19
NED1986070,72,300,1,3
HAM1982085,73,300,0,1
NED1983018,73,300,6,49
NED1983018,74,300,39,222
NED1983018,75,300,0,3
NED1984037,75,300,0,1
NED1984037,77,300,10,43
NED1983018,78,300,3,19
NED1983018,79,300,8,53
NED1983018,80,300,2,16
NED1983017,81,300,1,6
NED1983018,81,300,0,1
HAM1982085,82,300,3,30
HAM1982085,83,300,5,33
NED1983017,87,300,0,1
NED1983018,92,300,0,3
NED1986070,94,300,1,11
NED1986070,95,300,1,8
NED1986070,96,300,2,12
NED1986070,97,300,1,4
NED1986070,98,300,3,11
NED1986070,99,300,2,8
NED1984037,54,301,0,1
HAM1980043,2,304,0,30
HAM1980043,3,304,0,4
HAM1980043,6,304,0,3
NED1983017,9,304,0,12
HAM1981064,10,304,0,1
HAM1982085,10,304,1,51
NED1983017,10,304,0,9
HAM1978009,11,304,1,3
HAM1981064,11,304,0,23
NED1983017,11,304,0,1
HAM1981064,12,304,0,9
HAM1982085,12,304,0,10
NED1984036,12,304,0,1
NED1986070,12,304,0,16
HAM1982085,13,304,0,2
HAM1979026,14,304,0,2
HAM1981064,14,304,0,2
HAM1981064,15,304,0,2
HAM1980043,16,304,0,1
HAM1980043,17,304,0,1
HAM1981064,17,304,0,4
NED1986070,18,304,0,18
HAM1981064,19,304,0,2
HAM1979026,20,304,0,2
HAM1982085,21,304,0,7
NED1986070,21,304,0,3
HAM1979026,22,304,0,6
HAM1980043,22,304,0,1
HAM1981065,22,304,0,32
HAM1982084,22,304,0,1
HAM1982085,22,304,0,1
HAM1980043,23,304,1,80
HAM1982084,23,304,0,2
NED1984036,23,304,0,1
HAM1979026,24,304,0,6
HAM1980042,24,304,0,16
HAM1980043,24,304,0,18
HAM1982085,24,304,0,2
HAM1979026,25,304,0,32
HAM1981065,25,304,0,1
HAM1980042,26,304,0,8
HAM1980042,27,304,0,12
NED1983018,27,304,0,18
HAM1979026,28,304,0,1
HAM1982084,28,304,0,1
HAM1982085,28,304,0,3
NED1983018,28,304,0,1
NED1983018,29,304,0,1
NED1984037,29,304,1,51
HAM1982084,30,304,1,46
NED1984037,30,304,1,48
NED1984037,31,304,0,7
HAM1980043,32,304,0,13
HAM1982084,32,304,0,28
NED1986070,33,304,0,4
HAM1980042,34,304,0,1
HAM1980042,35,304,0,3
HAM1979026,36,304,0,1
HAM1981065,36,304,0,1
NED1983018,36,304,0,2
NED1984036,36,304,0,12
HAM1979026,37,304,0,2
HAM1979027,37,304,0,26
HAM1980043,37,304,0,5
NED1983017,37,304,0,5
HAM1979026,38,304,0,2
NED1983017,38,304,0,2
HAM1979027,39,304,0,4
NED1983018,39,304,0,4
HAM1982085,40,304,0,1
NED1984037,40,304,0,21
HAM1979026,41,304,1,32
NED1983017,41,304,0,6
NED1983018,41,304,0,2
HAM1979026,42,304,0,11
NED1983017,42,304,0,1
NED1984037,42,304,0,13
HAM1981064,43,304,0,3
HAM1981065,43,304,0,1
HAM1979026,44,304,0,3
HAM1979027,45,304,0,1
HAM1980042,45,304,0,23
HAM1981064,45,304,0,2
HAM1982084,45,304,0,7
HAM1979026,46,304,0,5
HAM1982084,46,304,0,15
HAM1980043,47,304,0,60
NED1984037,47,304,0,1
HAM1979027,48,304,0,3
HAM1980043,48,304,0,35
HAM1981065,48,304,0,16
NED1984037,48,304,0,2
HAM1979026,49,304,0,20
HAM1980043,49,304,0,1
HAM1981065,49,304,0,2
HAM1979026,50,304,1,2
HAM1981064,50,304,0,2
NED1983017,50,304,0,4
NED1984036,50,304,0,6
HAM1979026,51,304,0,5
NED1983017,51,304,0,12
NED1984036,51,304,0,12
HAM1979026,52,304,0,19
NED1984036,52,304,0,32
HAM1979026,53,304,1,44
HAM1982084,53,304,0,12
HAM1979026,54,304,0,3
HAM1981064,54,304,0,24
HAM1982084,54,304,1,55
HAM1982085,54,304,0,3
HAM1980042,55,304,1,19
HAM1982084,55,304,0,2
HAM1980042,56,304,0,6
HAM1980043,56,304,0,12
NED1986070,56,304,0,9
NED1983017,57,304,0,1
HAM1981064,58,304,0,10
HAM1981065,59,304,0,6
NED1983017,59,304,0,1
HAM1981065,61,304,0,2
HAM1982084,61,304,0,2
NED1984036,61,304,0,7
NED1986070,61,304,0,1
HAM1980042,64,304,0,1
HAM1982085,64,304,1,75
HAM1980042,65,304,1,62
HAM1980043,65,304,0,2
HAM1981065,67,304,0,2
HAM1982084,67,304,0,1
NED1983017,67,304,0,1
HAM1982084,68,304,0,1
NED1983017,68,304,0,11
NED1983018,68,304,0,1
HAM1982084,69,304,0,4
NED1983017,69,304,0,11
NED1986070,69,304,0,2
HAM1979027,70,304,0,1
HAM1982084,70,304,0,2
NED1983017,70,304,0,1
NED1986070,70,304,0,3
HAM1980042,72,304,0,4
HAM1980043,72,304,0,1
HAM1982085,73,304,0,1
NED1983018,74,304,0,21
NED1983018,78,304,0,1
NED1983018,79,304,0,1
NED1983017,80,304,0,1
NED1983017,81,304,0,1
HAM1982085,82,304,0,1
NED1983017,82,304,0,1
HAM1982085,83,304,0,2
NED1983017,85,304,0,4
NED1983018,85,304,0,1
NED1983017,86,304,0,2
NED1983017,87,304,0,3
NED1986070,97,304,0,2
NED1986070,1,306,0,1
HAM1980043,2,306,0,5
NED1984036,2,306,0,1
NED1986070,10,306,0,1
HAM1982084,12,306,0,4
NED1986070,19,306,0,3
NED1986070,20,306,0,2
HAM1980043,23,306,0,10
HAM1980042,24,306,0,2
HAM1980042,26,306,0,6
HAM1979026,27,306,1,2
NED1984036,27,306,0,15
NED1984036,28,306,0,1
HAM1982084,30,306,0,2
NED1984037,30,306,0,1
HAM1982084,32,306,0,1
HAM1979026,33,306,0,1
NED1984036,33,306,0,2
HAM1982085,34,306,0,2
NED1984036,36,306,0,1
NED1986070,36,306,0,1
NED1983017,38,306,0,15
HAM1982085,40,306,0,9
HAM1979026,41,306,0,1
HAM1981065,43,306,0,9
HAM1981065,44,306,0,3
HAM1982084,45,306,0,3
NED1984036,48,306,0,1
HAM1981064,49,306,0,17
HAM1981065,49,306,0,1
HAM1980042,50,306,0,1
NED1984036,50,306,0,1
HAM1980042,52,306,0,1
NED1984036,52,306,0,1
HAM1980042,54,306,0,3
HAM1982084,54,306,0,1
HAM1980042,55,306,0,28
HAM1981065,55,306,0,13
HAM1980042,56,306,0,2
HAM1980043,56,306,0,15
HAM1981065,56,306,0,13
HAM1982084,56,306,0,3
HAM1980042,57,306,0,3
HAM1981064,58,306,0,1
HAM1981065,59,306,0,1
HAM1982084,59,306,0,2
HAM1981064,60,306,0,1
NED1984037,60,306,0,9
HAM1982084,61,306,0,12
NED1983018,61,306,0,1
HAM1980043,63,306,0,124
HAM1981065,63,306,0,13
NED1983018,63,306,0,1
NED1984037,63,306,0,3
HAM1980043,64,306,0,7
HAM1982085,64,306,0,1
HAM1980042,65,306,0,2
HAM1980043,65,306,0,2
NED1983018,65,306,0,1
NED1986070,65,306,0,1
NED1986070,66,306,0,2
NED1983018,67,306,0,4
NED1986070,67,306,0,2
NED1983018,68,306,0,1
HAM1982084,69,306,0,1
NED1983018,69,306,0,2
NED1984037,69,306,0,2
HAM1982084,70,306,0,4
NED1986070,70,306,0,4
HAM1981065,71,306,0,1
HAM1982084,73,306,0,1
NED1986070,82,306,0,2
NED1983018,85,306,0,1
NED1983018,87,306,0,1
HAM1979026,26,307,0,1
HAM1980043,3,320,3,3
HAM1979026,5,320,5,2
HAM1980043,5,320,3,2
HAM1980043,6,320,1,1
HAM1982084,6,320,3,3
NED1983018,6,320,0,1
NED1984037,6,320,2,1
HAM1982084,7,320,1,1
HAM1981065,8,320,2,2
HAM1980043,9,320,2,2
NED1984037,9,320,6,3
HAM1979027,10,320,2,1
HAM1982084,10,320,13,10
HAM1982085,10,320,2,3
NED1984036,10,320,3,1
HAM1978010,11,320,3,2
HAM1979026,11,320,0,1
HAM1980043,11,320,1,2
HAM1978010,12,320,2,1
HAM1981064,12,320,1,1
HAM1982085,12,320,5,2
NED1984037,12,320,0,1
NED1986070,12,320,0,1
HAM1978010,13,320,1,1
HAM1981064,13,320,1,1
NED1983018,13,320,1,3
NED1984036,13,320,0,1
HAM1979026,14,320,0,2
NED1983017,15,320,2,2
NED1983017,16,320,7,4
NED1984036,16,320,3,2
HAM1979026,17,320,1,1
HAM1980043,17,320,2,1
NED1983017,17,320,0,1
HAM1980043,18,320,0,1
NED1983017,18,320,42,14
HAM1980043,19,320,1,1
NED1983017,19,320,5,5
NED1986070,19,320,0,1
HAM1979026,21,320,1,1
HAM1981064,21,320,3,4
HAM1981064,22,320,7,3
HAM1981065,22,320,0,1
HAM1982085,22,320,5,4
HAM1978010,23,320,2,1
HAM1981064,23,320,11,5
HAM1981065,23,320,4,6
HAM1982085,23,320,13,10
NED1983017,23,320,1,1
HAM1979026,24,320,1,2
HAM1980042,24,320,0,1
HAM1981064,24,320,3,1
HAM1982085,24,320,21,15
NED1984036,24,320,2,2
HAM1981064,25,320,1,1
HAM1982084,25,320,1,1
HAM1982085,25,320,1,3
HAM1980042,26,320,1,3
HAM1980043,26,320,4,6
HAM1982085,26,320,8,9
HAM1978009,27,320,1,1
HAM1982085,27,320,3,3
NED1983018,27,320,1,1
HAM1982085,28,320,6,6
NED1983018,28,320,1,1
NED1986070,28,320,1,1
HAM1978009,29,320,2,1
HAM1981064,29,320,0,2
HAM1982085,29,320,8,10
HAM1978009,30,320,16,9
NED1983017,30,320,1,1
NED1984037,30,320,0,2
HAM1978009,31,320,6,2
HAM1981064,31,320,0,2
HAM1982085,31,320,9,10
NED1983017,31,320,1,2
NED1984037,31,320,0,1
HAM1980043,32,320,4,3
HAM1982085,32,320,1,1
HAM1980043,33,320,9,5
HAM1982085,33,320,5,6
NED1986070,33,320,1,3
HAM1978009,34,320,2,2
HAM1980042,35,320,0,1
HAM1978009,37,320,1,1
HAM1979027,37,320,0,1
HAM1980042,37,320,7,4
NED1983017,37,320,0,1
NED1984037,37,320,0,1
HAM1978009,38,320,2,1
HAM1981064,38,320,2,1
HAM1982084,38,320,9,3
HAM1982085,40,320,0,1
NED1984037,40,320,1,2
HAM1979026,41,320,2,1
NED1983018,41,320,5,1
NED1984037,42,320,5,2
HAM1979026,43,320,3,2
HAM1980043,43,320,7,4
NED1984037,43,320,3,1
HAM1979026,44,320,1,1
HAM1980043,44,320,4,4
NED1984036,44,320,4,2
NED1984037,44,320,2,1
NED1984036,45,320,2,1
NED1984037,45,320,14,8
HAM1981065,46,320,1,2
NED1984037,46,320,10,8
HAM1979026,48,320,6,3
HAM1979027,48,320,1,2
HAM1981065,48,320,7,17
NED1984037,48,320,19,14
HAM1980042,49,320,1,1
HAM1981065,49,320,30,31
NED1984037,49,320,6,5
HAM1980042,50,320,8,4
HAM1981064,50,320,1,1
HAM1981065,50,320,31,27
NED1984037,50,320,8,10
HAM1980042,51,320,2,4
HAM1981065,51,320,2,1
HAM1980042,52,320,0,1
HAM1981065,52,320,10,14
NED1984037,52,320,3,4
HAM1981065,53,320,1,2
HAM1980042,54,320,20,20
HAM1981065,54,320,2,4
HAM1982085,54,320,4,3
NED1984037,54,320,2,1
NED1986070,54,320,1,1
HAM1980042,55,320,24,65
HAM1981065,55,320,5,16
NED1984037,55,320,0,1
HAM1980042,56,320,6,13
HAM1981065,56,320,9,13
HAM1982085,56,320,4,2
NED1983018,56,320,2,3
NED1984036,56,320,1,2
HAM1980042,57,320,3,2
NED1984036,57,320,2,1
HAM1980042,59,320,2,4
HAM1981065,59,320,11,18
NED1986070,59,320,0,1
HAM1979027,60,320,0,1
HAM1980042,60,320,5,4
HAM1982085,60,320,2,1
NED1986070,60,320,1,2
HAM1980042,61,320,4,3
HAM1981065,61,320,1,2
NED1984037,61,320,1,1
NED1986070,61,320,21,17
HAM1981065,62,320,9,6
NED1986070,62,320,15,11
HAM1981065,63,320,10,10
NED1983018,63,320,0,1
NED1984036,63,320,1,2
NED1986070,63,320,1,1
HAM1982085,64,320,0,2
NED1983018,64,320,4,3
NED1986070,64,320,10,7
HAM1980042,65,320,0,2
NED1983018,65,320,7,7
NED1984036,65,320,0,1
HAM1980043,67,320,2,1
NED1983018,67,320,6,3
NED1984036,67,320,0,1
NED1983018,68,320,4,6
NED1986070,68,320,23,18
NED1983018,69,320,6,12
NED1986070,69,320,5,4
HAM1979027,70,320,8,5
NED1984036,70,320,0,2
NED1986070,70,320,3,1
HAM1980042,71,320,3,2
HAM1980042,72,320,12,4
HAM1980043,72,320,0,1
NED1983018,72,320,4,6
NED1986070,72,320,1,1
HAM1982085,73,320,0,1
NED1983018,73,320,3,4
NED1983018,74,320,16,15
NED1983018,75,320,6,5
NED1984037,77,320,4,2
NED1983018,78,320,10,8
NED1983018,79,320,12,6
NED1983018,80,320,8,6
NED1983017,81,320,1,1
HAM1982085,82,320,1,1
NED1983017,87,320,1,3
NED1986070,96,320,2,1
NED1986070,97,320,0,1
HAM1979027,28,330,0,1
NED1986070,60,330,1,1
NED1984037,17,331,0,33
NED1984036,5,340,0,1
NED1983018,12,340,0,1
HAM1979026,14,340,0,1
HAM1979026,24,340,0,4
HAM1980042,24,340,0,1
HAM1982085,24,340,0,3
HAM1979026,25,340,0,1
HAM1980042,25,340,0,1
NED1984036,27,340,0,2
NED1984036,28,340,0,1
NED1984037,29,340,0,3
HAM1982084,30,340,0,1
NED1984037,30,340,0,2
HAM1982085,34,340,0,1
HAM1980042,35,340,0,1
NED1983018,36,340,0,1
NED1984036,36,340,0,1
HAM1982085,39,340,0,3
HAM1982085,40,340,0,1
NED1983018,41,340,0,1
NED1983017,43,340,0,1
NED1984037,44,340,0,10
NED1984037,45,340,0,2
NED1984037,48,340,0,1
HAM1979026,50,340,1,6
NED1984036,50,340,0,1
HAM1979026,52,340,0,3
NED1984036,52,340,0,1
NED1984037,52,340,0,2
HAM1982084,53,340,0,1
HAM1981064,54,340,0,1
HAM1980042,55,340,0,9
NED1986070,59,340,0,2
NED1984037,60,340,0,4
NED1986070,60,340,0,1
HAM1982084,61,340,0,1
NED1986070,61,340,0,1
HAM1982085,64,340,0,2
NED1983018,65,340,0,5
NED1986070,65,340,0,1
NED1986070,66,340,0,6
HAM1981065,67,340,0,2
NED1983018,67,340,0,6
NED1983017,68,340,0,1
NED1983018,68,340,0,6
NED1986070,68,340,0,5
NED1983018,69,340,0,3
NED1986070,70,340,0,10
HAM1980042,72,340,0,2
NED1983018,74,340,0,10
NED1983018,78,340,0,1
NED1983018,79,340,0,1
NED1983017,85,340,0,2
NED1983017,86,340,0,1
NED1983017,87,340,0,1
NED1984036,26,350,0,1
NED1984036,27,350,0,3
NED1984036,48,350,0,3
HAM1980043,2,351,0,1
NED1984036,12,351,0,2
HAM1981065,22,351,0,1
HAM1980043,23,351,0,3
HAM1980043,24,351,0,1
HAM1981065,43,351,0,10
HAM1981065,48,351,0,7
HAM1981065,49,351,0,6
HAM1981065,50,351,0,33
HAM1981065,55,351,0,12
HAM1981065,59,351,0,8
HAM1980043,63,351,0,9
HAM1980043,64,351,0,1
HAM1981065,66,351,0,1
HAM1980043,15,360,0,1
HAM1981065,48,360,0,1
HAM1981064,54,360,0,1
HAM1979026,1,400,17,11
HAM1980042,1,400,3,5
HAM1980043,1,400,1,2
HAM1981064,1,400,1,2
HAM1981065,1,400,9,3
HAM1982084,1,400,6,1
HAM1982085,1,400,5,1
NED1983018,1,400,5,2
NED1986070,1,400,0,1
HAM1978009,2,400,5,2
HAM1978010,2,400,1,1
HAM1979026,2,400,10,9
HAM1980043,2,400,2,3
NED1983018,2,400,7,2
NED1986070,2,400,0,3
HAM1978010,3,400,2,1
HAM1979026,3,400,0,1
HAM1980042,3,400,1,1
HAM1980043,3,400,13,1
HAM1981064,3,400,4,1
HAM1981065,3,400,2,2
HAM1982084,3,400,2,1
HAM1982085,3,400,2,1
NED1983018,3,400,0,1
NED1984037,3,400,5,1
HAM1978009,4,400,8,1
HAM1981064,4,400,6,1
NED1983017,4,400,2,2
NED1983018,4,400,8,3
NED1984036,4,400,9,2
NED1984037,4,400,14,5
NED1986070,4,400,1,1
HAM1978009,5,400,2,1
HAM1979026,5,400,0,1
HAM1979027,5,400,0,1
HAM1980043,5,400,3,3
HAM1981064,5,400,0,1
NED1983017,5,400,2,2
NED1983018,5,400,0,1
NED1984037,5,400,43,8
HAM1979027,6,400,5,1
HAM1981064,6,400,5,3
HAM1982085,6,400,2,3
NED1983017,6,400,24,7
NED1984036,6,400,1,1
NED1984037,6,400,7,2
HAM1979027,7,400,1,2
NED1984036,7,400,1,1
HAM1979027,8,400,2,7
HAM1980042,8,400,2,5
HAM1981064,8,400,1,1
HAM1981065,8,400,7,2
NED1984036,8,400,6,1
NED1984037,8,400,9,2
NED1986070,8,400,0,1
HAM1980042,9,400,1,4
HAM1981065,9,400,2,4
HAM1982084,9,400,19,3
HAM1982085,9,400,7,6
HAM1981064,10,400,6,4
HAM1981065,10,400,0,1
HAM1982084,10,400,1,1
HAM1982085,10,400,5,1
NED1984037,10,400,2,1
HAM1978009,11,400,1,1
HAM1979026,11,400,1,1
HAM1980042,11,400,6,2
HAM1982084,11,400,1,2
NED1986070,11,400,1,1
HAM1981065,12,400,4,1
HAM1982084,12,400,1,1
HAM1982085,12,400,6,3
NED1983018,12,400,1,1
NED1984037,12,400,1,1
HAM1978009,13,400,6,7
HAM1978010,13,400,12,1
HAM1981064,13,400,4,1
HAM1982084,13,400,4,4
NED1984037,13,400,10,6
HAM1978009,14,400,15,1
HAM1979026,14,400,3,1
HAM1980042,14,400,0,1
HAM1982084,14,400,1,1
NED1984037,14,400,1,1
HAM1978009,15,400,3,2
HAM1979026,15,400,18,4
HAM1978010,16,400,0,1
HAM1982085,16,400,16,3
NED1983017,16,400,1,1
NED1983018,16,400,5,2
HAM1978010,17,400,2,2
HAM1980042,17,400,4,1
HAM1982084,17,400,1,1
HAM1982085,17,400,7,2
NED1983017,17,400,1,1
NED1984036,17,400,5,1
NED1984037,17,400,5,2
NED1986070,17,400,8,3
HAM1978010,18,400,5,1
HAM1979027,18,400,1,1
HAM1980043,18,400,14,2
HAM1982084,18,400,3,1
HAM1982085,18,400,1,1
NED1983017,18,400,4,2
HAM1982084,19,400,4,2
HAM1978010,20,400,0,1
HAM1980043,20,400,3,1
HAM1981065,20,400,8,1
HAM1978009,21,400,2,5
HAM1978010,21,400,0,1
HAM1979027,21,400,0,1
HAM1981064,21,400,0,1
HAM1982084,21,400,3,3
HAM1982085,21,400,2,1
HAM1978009,22,400,1,2
HAM1982085,22,400,15,1
NED1983017,22,400,7,3
HAM1978010,23,400,19,1
HAM1981064,23,400,1,3
NED1984037,23,400,14,3
HAM1978009,24,400,2,1
HAM1979027,24,400,6,3
HAM1981064,24,400,2,1
NED1983018,24,400,3,1
NED1984037,24,400,2,3
HAM1978010,25,400,1,1
HAM1980042,25,400,2,5
HAM1982084,25,400,2,1
NED1983018,25,400,9,3
HAM1979027,26,400,1,2
HAM1980042,26,400,11,1
HAM1980043,26,400,14,4
HAM1981064,26,400,2,1
NED1983017,26,400,5,3
NED1984037,26,400,1,1
HAM1979027,27,400,1,3
HAM1980042,27,400,2,1
NED1983017,27,400,5,2
NED1986070,27,400,24,4
HAM1978010,28,400,5,2
HAM1979027,28,400,0,1
HAM1980042,28,400,0,1
HAM1981064,28,400,1,1
NED1983017,28,400,6,7
NED1984036,28,400,1,1
HAM1979027,29,400,2,8
HAM1981065,29,400,6,1
HAM1982085,29,400,5,1
NED1983017,29,400,6,2
HAM1978009,30,400,12,1
HAM1978010,30,400,1,1
HAM1979027,30,400,0,1
NED1983017,30,400,1,1
HAM1978010,31,400,4,1
HAM1980042,31,400,0,1
HAM1981064,31,400,8,6
HAM1982085,31,400,7,1
NED1983017,31,400,18,4
NED1986070,31,400,0,1
HAM1980042,32,400,0,1
HAM1981064,32,400,4,4
NED1983017,32,400,16,8
NED1984037,32,400,4,1
HAM1978010,33,400,13,2
HAM1980042,33,400,12,1
HAM1981064,33,400,1,2
NED1983017,33,400,1,1
NED1984036,33,400,0,1
HAM1978010,34,400,0,1
HAM1978010,35,400,25,1
HAM1980042,35,400,11,1
HAM1980043,35,400,0,1
NED1983017,35,400,21,8
NED1983018,35,400,4,1
HAM1978010,36,400,0,1
HAM1979027,36,400,11,1
HAM1980042,36,400,1,2
HAM1980043,36,400,1,1
HAM1981064,36,400,0,1
HAM1978009,37,400,19,1
NED1983017,38,400,1,1
HAM1979026,39,400,8,3
HAM1981064,39,400,2,4
NED1983017,39,400,2,3
HAM1978009,40,400,4,1
HAM1981064,42,400,5,6
HAM1979027,43,400,20,5
HAM1982085,43,400,11,1
NED1984036,43,400,3,1
NED1984037,43,400,5,3
NED1986070,43,400,10,2
HAM1979027,44,400,0,1
HAM1980042,44,400,1,3
HAM1980043,44,400,0,1
NED1986070,44,400,5,1
HAM1979027,45,400,3,2
HAM1980043,45,400,3,1
HAM1978009,46,400,1,2
HAM1979027,46,400,1,1
