MISSION,SETNO,SDATE,TIME,STRAT,SLAT,SLONG,ELAT,ELONG,DUR,DIST,SPEED,DEPTH,SURF_TEMP,BOTT_TEMP,BOTT_SAL,GEARDESC
NED1999872,89,1999-03-15,349,411,42.952333,-62.204167,42.957167,-62.166667,30,1.68,3.36,247.8,9.39,8.79,35.132,Western IIA trawl
NED1999872,90,1999-03-15,616,410,43.105333,-62.081333,43.133833,-62.0715,30,1.71,3.42,104.24,5.78,10.43,34.687,Western IIA trawl
NED1999872,91,1999-03-15,827,410,43.059,-61.941167,43.047333,-61.9045,30,1.77,3.54,106.98,10.65,10.84,34.929,Western IIA trawl
NED1999872,92,1999-03-15,1033,411,43.0025,-61.753,43.010833,-61.714833,30,1.6,3.2,239.57,10.43,9.24,35.132,Western IIA trawl
NED1999872,93,1999-03-15,1244,408,43.1395,-61.717667,43.15,-61.681333,30,1.71,3.42,90.53,8.84,10.23,34.516,Western IIA trawl
NED1999872,94,1999-03-15,1428,408,43.208333,-61.5925,43.237,-61.583667,30,1.77,3.54,80.47,6.94,10.26,34.468,Western IIA trawl
NED1999872,95,1999-03-15,1726,408,43.2485,-61.405667,43.266667,-61.375833,30,1.76,3.52,79.55,NA,NA,NA,Western IIA trawl
NED1999872,96,1999-03-15,1932,409,43.379833,-61.26,43.367167,-61.293333,30,1.66,3.32,72.24,NA,NA,NA,Western IIA trawl
NED1999872,71,1999-03-11,610,405,44.321667,-59.548833,44.299833,-59.5305,30,1.53,3.06,130.76,2.25,5.87,34.179,Western IIA trawl
NED1999872,72,1999-03-11,749,405,44.238,-59.588667,44.211167,-59.586667,30,1.62,3.24,213.06,NA,NA,NA,Western IIA trawl
NED1999872,73,1999-03-11,1015,405,44.193833,-59.3505,44.181667,-59.319333,30,1.53,3.06,261.52,1.98,6.02,34.758,Western IIA trawl
NED1999872,74,1999-03-11,1242,405,44.253167,-59.192333,44.268167,-59.158167,30,1.73,3.46,184.71,1.92,6.46,34.57,Western IIA trawl
NED1999872,75,1999-03-11,1450,405,44.380333,-59.111667,44.4065,-59.129,30,1.8,3.6,106.98,NA,NA,NA,Western IIA trawl
NED1999872,76,1999-03-11,1637,405,44.304167,-59.047,44.277833,-59.0635,30,1.77,3.54,183.79,1.95,6.85,34.668,Western IIA trawl
NED1999872,77,1999-03-11,2006,408,43.9675,-59.359833,43.953333,-59.396667,30,1.77,3.54,41.15,2.44,2.43,32.206,Western IIA trawl
NED1999872,78,1999-03-12,2143,408,43.894167,-59.520167,43.880333,-59.554833,30,1.73,3.46,42.06,1.94,2.15,32.287,Western IIA trawl
NED1999872,118,1999-03-21,343,409,43.765833,-60.249167,43.794,-60.234833,31,1.82,3.52,57.61,3.15,4.67,32.832,Western IIA trawl
NED1999872,119,1999-03-21,525,409,43.815833,-60.367167,43.802167,-60.4035,30,1.78,3.56,55.78,3.02,4.27,32.774,Western IIA trawl
NED1999872,120,1999-03-21,807,409,43.676167,-60.775,43.690333,-60.811,30,1.8,3.6,54.86,2.58,4.73,32.865,Western IIA trawl
NED1999872,122,1999-03-21,1135,409,43.703667,-61.1105,43.676667,-61.0965,30,1.79,3.58,46.63,3,2.73,31.821,Western IIA trawl
NED1999872,123,1999-03-21,1309,409,43.761833,-61.143833,43.79,-61.157333,30,1.78,3.56,52.12,3.05,3.27,32.116,Western IIA trawl
NED1999872,124,1999-03-21,1622,408,43.566833,-61.637833,43.5525,-61.674333,30,1.82,3.64,71.32,3.56,6.18,33.263,Western IIA trawl
NED1999872,125,1999-03-21,1828,408,43.732333,-61.700333,43.763667,-61.705,30,1.89,3.78,67.67,3.69,5.16,32.939,Western IIA trawl
NED1999872,109,1999-03-20,714,410,43.278167,-62.891333,43.2505,-62.884,30,1.7,3.4,105.16,3.36,10.89,35.144,Western IIA trawl
NED1999872,110,1999-03-20,1128,408,43.391667,-62.090167,43.419833,-62.078333,30,1.76,3.52,98.76,3.71,8.68,34.126,Western IIA trawl
NED1999872,111,1999-03-20,1433,408,43.433333,-61.561,43.432167,-61.520833,30,1.77,3.54,77.72,3.82,8.14,33.839,Western IIA trawl
NED1999872,112,1999-03-20,1605,408,43.424333,-61.434333,43.442667,-61.403167,30,1.74,3.48,74.07,NA,NA,NA,Western IIA trawl
NED1999872,113,1999-03-20,1731,408,43.554833,-61.416833,43.565667,-61.379833,30,1.74,3.48,55.78,NA,NA,NA,Western IIA trawl
NED1999872,114,1999-03-20,1920,409,43.614167,-61.224667,43.595,-61.1945,30,1.75,3.5,52.12,3.04,5.39,33.028,Western IIA trawl
NED1999872,115,1999-03-21,2125,409,43.490167,-61.009,43.483,-60.969167,30,1.82,3.64,67.67,3.97,9.53,34.451,Western IIA trawl
NED1999872,116,1999-03-21,2311,409,43.4805,-60.793167,43.474167,-60.752167,30,1.83,3.66,79.55,4.42,10.4,34.796,Western IIA trawl
NED1999872,117,1999-03-21,126,409,43.636667,-60.559333,43.657833,-60.532,30,1.75,3.5,63.09,NA,NA,NA,Western IIA trawl
NED1999872,5,1999-03-02,1815,406,45.182667,-60.473,45.194333,-60.434833,30,1.75,3.5,75.9,-0.57,-0.15,31.9,Western IIA trawl
NED1999872,6,1999-03-02,1952,406,45.212333,-60.517,45.241667,-60.515833,30,1.76,3.52,148.13,-0.75,1.29,32.489,Western IIA trawl
NED1999872,7,1999-03-03,2224,406,45.375833,-60.232167,45.393333,-60.198167,30,1.77,3.54,153.62,-1.14,1.41,32.57,Western IIA trawl
NED1999872,8,1999-03-03,140,401,45.307,-59.647333,45.3135,-59.606833,30,1.72,3.44,89.61,-0.02,1.53,32.215,Western IIA trawl
NED1999872,9,1999-03-03,344,401,45.275333,-59.356333,45.2705,-59.3155,30,1.76,3.52,109.73,-0.02,0.58,32.303,Western IIA trawl
NED1999872,10,1999-03-03,630,401,45.1815,-59.549833,45.152167,-59.549167,30,1.78,3.56,109.73,0.7,1.75,32.266,Western IIA trawl
NED1999872,11,1999-03-03,845,402,44.998333,-59.6555,44.971333,-59.669833,30,1.73,3.47,130.76,0.77,2.81,32.701,Western IIA trawl
NED1999872,12,1999-03-03,1040,402,44.952833,-59.539833,44.9235,-59.537667,30,1.74,3.48,197.51,NA,NA,NA,Western IIA trawl
NED1999872,13,1999-03-03,1248,402,44.81,-59.54,44.793,-59.573333,30,1.75,3.5,77.72,1.17,2.41,32.515,Western IIA trawl
NED1999872,14,1999-03-03,1509,402,44.790833,-59.240833,44.769167,-59.212833,31,1.75,3.39,296.27,1.47,2.35,32.553,Western IIA trawl
NED1999872,15,1999-03-03,1726,403,44.605667,-59.065,44.6045,-59.024,30,1.74,3.48,64.92,1.44,1.43,32.003,Western IIA trawl
NED1999872,16,1999-03-03,1954,402,44.874667,-59.052,44.903667,-59.0535,30,1.73,3.46,188.37,0.76,1.44,32.167,Western IIA trawl
NED1999872,17,1999-03-04,2151,401,45.046833,-58.969,45.074,-58.983333,30,1.75,3.5,90.53,0.58,0.75,32.206,Western IIA trawl
NED1999872,23,1999-03-04,951,401,45.099667,-58.4005,45.128167,-58.423667,31,1.97,3.81,139.9,0.63,2.44,33.111,Western IIA trawl
NED1999872,24,1999-03-04,1127,401,45.218667,-58.424667,45.247,-58.4135,30,1.76,3.52,132.59,0.52,2.56,33.171,Western IIA trawl
NED1999872,25,1999-03-04,1406,401,45.294333,-58.780833,45.318333,-58.757167,30,1.76,3.52,74.07,0.6,1.03,32.277,Western IIA trawl
NED1999872,26,1999-03-04,1548,401,45.3775,-58.619833,45.399333,-58.592332999999996,31,1.75,3.39,140.82,0.47,2.52,33.106,Western IIA trawl
NED1999872,27,1999-03-04,1745,402,45.529832999999996,-58.684333,45.554833,-58.661667,30,1.77,3.54,133.5,0.2,1.44,32.735,Western IIA trawl
NED1999872,28,1999-03-04,1949,402,45.596833,-58.441333,45.622,-58.4205,30,1.75,3.5,239.57,0.13,3.28,33.558,Western IIA trawl
NED1999872,29,1999-03-05,2335,402,45.486,-57.903,45.458167,-57.886667,30,1.79,3.58,139.9,0.27,2.6,33.267,Western IIA trawl
NED1999872,30,1999-03-05,201,402,45.387833,-57.8905,45.398667,-57.851333,30,1.76,3.52,130.76,0.27,3.64,33.709,Western IIA trawl
NED1999872,31,1999-03-05,401,402,45.441667,-57.760167,45.466833,-57.781667,30,1.77,3.54,339.24,0.41,5.26,34.791,Western IIA trawl
NED1999872,32,1999-03-05,705,400,45.511167,-57.627833,45.5365,-57.646833,30,1.73,3.46,459.03,0.38,4.84,34.866,Western IIA trawl
NED1999872,33,1999-03-05,946,400,45.4075,-57.653167,45.387167,-57.6235,30,1.77,3.54,438,0.39,4.91,34.807,Western IIA trawl
NED1999872,34,1999-03-05,1300,397,45.414167,-57.2705,45.390833,-57.245833,30,1.74,3.48,449.88,0.49,4.79,34.867,Western IIA trawl
NED1999872,1,1999-03-02,830,406,44.690833,-61.354167,44.719333,-61.360667,30,1.74,3.48,117.96,-0.38,2.05,32.249,Western IIA trawl
NED1999872,2,1999-03-02,1103,406,44.693167,-61.080833,44.684,-61.040667,30,1.79,3.58,83.21,-0.37,1.61,32.118,Western IIA trawl
NED1999872,3,1999-03-02,1412,407,44.986,-60.8905,45.011333,-60.9115,30,1.75,3.5,183.79,-0.71,2.46,32.663,Western IIA trawl
NED1999872,41,1999-03-06,638,399,44.8335,-57.242333,44.8605,-57.2565,30,1.72,3.44,427.94,0.3,5,34.832,Western IIA trawl
NED1999872,42,1999-03-06,923,399,45.000667,-57.267167,45.0235,-57.291333,30,1.71,3.42,448.97,0.47,4.93,34.842,Western IIA trawl
NED1999872,43,1999-03-06,1247,398,45.146833,-56.959,45.122833,-56.935667,30,1.73,3.46,436.17,1.52,5.1,34.868,Western IIA trawl
NED1999872,44,1999-03-06,1526,398,44.976167,-56.716667,44.948333,-56.7015,30,1.77,3.54,419.71,1.74,5.26,34.878,Western IIA trawl
NED1999872,45,1999-03-06,1857,399,44.749833,-57.091333,44.722833,-57.076333,30,1.73,3.46,422.45,1.83,5.47,34.899,Western IIA trawl
NED1999872,46,1999-03-07,43,404,44.2725,-57.825833,44.294167,-57.7985,30,1.74,3.48,266.09,1.11,5.75,34.836,Western IIA trawl
NED1999872,47,1999-03-07,329,404,44.323167,-57.972667,44.351833,-57.971833,30,1.74,3.48,233.17,0.8,6.56,34.589,Western IIA trawl
NED1999872,48,1999-03-07,519,403,44.448333,-57.947667,44.475167,-57.93,30,1.78,3.56,38.4,0.88,0.89,31.798,Western IIA trawl
NED1999872,49,1999-03-07,818,403,44.316167,-58.440833,44.310333,-58.480667,30,1.74,3.48,59.44,1.12,1.38,32.243,Western IIA trawl
NED1999872,50,1999-03-07,1115,404,44.1125,-58.443833,44.085833,-58.460333,30,1.75,3.5,223.11,1.63,7.63,34.78,Western IIA trawl
NED1999872,51,1999-03-07,1344,404,43.956,-58.7195,43.941333,-58.755167,30,1.77,3.54,194.77,2.07,7.61,34.637,Western IIA trawl
NED1999872,18,1999-03-04,2349,402,44.955667,-58.858333,44.942333,-58.822667,31,1.73,3.35,152.7,0.72,2.1,32.389,Western IIA trawl
NED1999872,20,1999-03-04,354,402,44.784333,-58.642333,44.773833,-58.6035,30,1.77,3.54,202.08,0.86,2.29,32.742,Western IIA trawl
NED1999872,21,1999-03-04,539,402,44.7865,-58.500167,44.811,-58.481,30,1.69,3.38,220.37,0.79,2.26,32.742,Western IIA trawl
NED1999872,22,1999-03-04,741,402,44.901667,-58.356,44.929167,-58.342332999999996,30,1.75,3.5,239.57,0.63,2.5,33.148,Western IIA trawl
NED1999872,60,1999-03-10,2338,406,44.558,-60.890833,44.5305,-60.8975,30,1.69,3.38,76.81,0.91,1.67,32.107,Western IIA trawl
NED1999872,62,1999-03-10,426,407,44.441167,-61.45,44.448667,-61.488167,30,1.74,3.48,154.53,1.57,6.11,33.834,Western IIA trawl
NED1999872,63,1999-03-10,712,407,44.208833,-61.4435,44.183167,-61.449833,30,1.57,3.14,140.82,3,6.03,33.794,Western IIA trawl
NED1999872,64,1999-03-10,1006,406,44.191833,-61.178833,44.165667,-61.188167,30,1.62,3.24,74.07,2.14,4.98,33.208,Western IIA trawl
NED1999872,65,1999-03-10,1415,407,44.273833,-60.697167,44.282,-60.6585,30,1.7,3.4,115.21,1.9,3.81,33.387,Western IIA trawl
NED1999872,66,1999-03-10,1636,407,44.316167,-60.463667,44.299667,-60.432167,30,1.7,3.4,131.67,1.92,3.43,33.127,Western IIA trawl
NED1999872,67,1999-03-10,1853,406,44.469833,-60.425167,44.495833,-60.425,30,1.59,3.18,34.75,0.45,0.46,31.506,Western IIA trawl
NED1999872,68,1999-03-11,2234,403,44.524333,-59.964167,44.526833,-59.927,30,1.6,3.2,84.12,1.78,2.96,32.876,Western IIA trawl
NED1999872,69,1999-03-11,103,403,44.321667,-59.914333,44.306,-59.948333,30,1.74,3.48,175.56,1.77,4.39,33.527,Western IIA trawl
NED1999872,70,1999-03-11,456,405,44.3805,-59.5695,44.382333,-59.529667,30,1.72,3.44,171.91,NA,NA,NA,Western IIA trawl
NED1999872,35,1999-03-05,1540,397,45.2975,-57.405167,45.272833,-57.3835,30,1.74,3.48,458.11,0.45,4.84,34.863,Western IIA trawl
NED1999872,36,1999-03-05,1807,400,45.274667,-57.577,45.2955,-57.606333,30,1.76,3.52,407.82,0.48,5.06,34.821,Western IIA trawl
NED1999872,37,1999-03-06,2123,401,45.188333,-58.0095,45.1895,-58.050333,30,1.73,3.46,64.92,0.64,0.57,32.092,Western IIA trawl
NED1999872,38,1999-03-06,2344,402,44.984333,-58.010333,44.956,-58.0245,30,1.79,3.58,107.9,1.01,2.07,32.763,Western IIA trawl
NED1999872,39,1999-03-06,133,403,44.840833,-58.056833,44.814833,-58.037667,30,1.76,3.52,66.75,1.05,0.75,31.961,Western IIA trawl
NED1999872,40,1999-03-06,355,403,44.773167,-57.662833,44.763,-57.624,30,1.75,3.5,33.83,1.11,1.11,31.729,Western IIA trawl
NED1999872,79,1999-03-12,21,409,43.7355,-59.970167000000004,43.721667,-60.005833,30,1.73,3.46,57.61,2.33,2.78,32.465,Western IIA trawl
NED1999872,80,1999-03-12,200,409,43.776833,-60.075833,43.761,-60.1115,30,1.77,3.54,50.29,2.41,3,32.554,Western IIA trawl
NED1999872,81,1999-03-12,440,408,43.589667,-59.887333,43.585833,-59.926333,30,1.73,3.46,156.36,4.95,9.74,35.141,Western IIA trawl
NED1991149,83,1991-03-14,1545,408,43.887667,-61.209,43.901667,-61.175,30,1.7,3.4,56.69,2.6,2.77,32.218,Western IIA trawl
NED1991149,94,1991-03-17,655,410,43.061833,-62.375,43.0555,-62.41,30,1.6,3.2,107.9,5.69,10.42,34.833,Western IIA trawl
NED1991149,58,1991-03-12,805,409,43.795,-59.786333,43.771667,-59.795833,30,1.4,2.8,51.21,NA,NA,NA,Western IIA trawl
NED1991149,64,1991-03-13,2205,409,43.5625,-60.456333,43.548333,-60.429167,30,1.8,3.6,74.98,1.9,NA,NA,Western IIA trawl
NED1991149,70,1991-03-13,1005,409,43.687167,-60.8565,43.667167,-60.819333,30,2,4,51.21,2.21,2.23,31.98,Western IIA trawl
NED1991149,16,1991-03-07,2325,402,44.8845,-58.682833,44.915,-58.666667,30,1.8,3.6,93.27,-0.6,0.24,32.202,Western IIA trawl
NED1992166,36,1992-03-19,2121,409,43.718167,-60.023333,43.722833,-60.0625,30,1.7,3.4,60.35,0.8,0.8,32.192,Western IIA trawl
NED1992166,42,1992-03-19,919,408,43.886167,-60.748,43.910167,-60.7235,30,1.8,3.6,34.75,0.22,0.22,32.072,Western IIA trawl
NED1992166,48,1992-03-20,125,405,44.301,-59.016667,44.322667,-58.992667,30,1.7,3.4,98.76,NA,NA,NA,Western IIA trawl
NED1992166,53,1992-03-20,1016,403,44.405833,-59.754,44.3975,-59.7935,30,1.8,3.6,144.48,NA,NA,NA,Western IIA trawl
NED1992166,59,1992-03-20,2045,407,44.9195,-60.167333,44.8945,-60.188333,30,1.7,3.4,195.68,1.93,1.93,32.834,Western IIA trawl
NED1993182,45,1993-03-10,2352,402,44.684333,-59.7135,44.707167,-59.739167,30,1.8,3.6,106.98,0.7,2.38,32.646,Western IIA trawl
NED1993182,50,1993-03-10,1110,407,44.186,-60.659833,44.1865,-60.618833,30,1.8,3.6,100.58,1,2.31,32.677,Western IIA trawl
NED1993182,56,1993-03-11,131,405,44.346833,-59.202,44.330833,-59.161167,30,1.8,3.6,201.17,1,7.34,34.441,Western IIA trawl
NED1993182,61,1993-03-11,1223,405,44.185167,-59.196667,44.1995,-59.235167,30,1.8,3.6,139.9,NA,NA,NA,Western IIA trawl
NED1993182,66,1993-03-12,814,409,43.651167,-60.027333,43.639667,-60.065,30,1.8,3.6,82.3,NA,NA,NA,Western IIA trawl
NED1993182,72,1993-03-12,1715,409,43.491,-60.8525,43.474167,-60.885833,30,1.8,3.6,65.84,NA,NA,NA,Western IIA trawl
NED1995217,123,1995-03-11,1602,410,43.174167,-62.195833,43.1515,-62.2225,30,1.78,3.6,104.24,1.3,8.05,34.028,Western IIA trawl
NED1995217,101,1995-03-09,953,409,43.769167,-60.125667,43.777667,-60.085833,30,1.77,3.54,54.86,1.4,1.09,31.808,Western IIA trawl
NED1995217,67,1995-03-06,944,405,44.1815,-59.634,44.200833,-59.665,30,1.75,3.5,149.96,0.79,3.53,33.779,Western IIA trawl
NED1995217,75,1995-03-07,40,403,44.529667,-59.019667,44.551,-58.990167,30,1.78,3.56,51.21,0.19,0.44,31.754,Western IIA trawl
NED1995217,42,1995-03-03,1822,397,45.494333,-57.246333,45.508,-57.278333,30,1.58,3.16,447.14,-0.39,4.6,NA,Western IIA trawl
NED1996238,14,1996-03-06,1145,402,45.476333,-58.297333,45.501,-58.275833,30,1.72,3.44,148.13,0.12,0.78,32.218,Western IIA trawl
NED1996238,36,1996-03-08,1925,405,44.281,-59.47,44.261667,-59.442667,30,1.66,3.32,136.25,1.41,4.59,33.897,Western IIA trawl
NED1996238,31,1996-03-08,748,403,44.705667,-58.5475,44.692333,-58.587,30,1.87,3.74,85.04,1.01,1.42,32.29,Western IIA trawl
NED1999872,121,1999-03-21,939,409,43.773167,-60.918333,43.798333,-60.939,30,1.76,3.52,47.55,2.79,2.73,31.778,Western IIA trawl
NED1999872,52,1999-03-07,1544,402,44.055333,-58.761,44.063,-58.800167,30,1.75,3.5,106.07,1.25,3.64,33.344,Western IIA trawl
NED1999872,61,1999-03-10,201,407,44.351833,-61.103167,44.351167,-61.141167,30,1.65,3.3,89.61,2.26,4.65,33.148,Western IIA trawl
NED2000966,14,2000-03-03,729,406,45.124833,-60.605833,45.140833,-60.6335,30,1.75,3.5,84.12,-0.14,3.33,32.352,Western IIA trawl
NED2000966,122,2000-03-16,710,406,44.1465,-59.729833,44.150167,-59.770333,30,1.76,3.52,81.38,1.94,5.58,33.476,Western IIA trawl
NED2000966,55,2000-03-08,419,402,44.796167,-58.595167000000004,44.8195,-58.569333,30,1.75,3.5,236.83,0.53,3.06,32.672,Western IIA trawl
NED2000966,61,2000-03-08,2043,406,44.525167,-60.065,44.496333,-60.051333,30,1.81,3.62,109.73,2.24,5.19,33.418,Western IIA trawl
NED2000966,63,2000-03-09,339,407,44.329333,-60.5855,44.309167,-60.615667,30,1.77,3.54,136.25,2.5,5.72,33.574,Western IIA trawl
NED2000966,64,2000-03-09,820,407,44.182167,-61.4025,44.184,-61.444333,30,1.81,3.62,147.22,4.71,8.43,34.14,Western IIA trawl
NED2000966,65,2000-03-09,1102,408,43.978333,-61.475833,43.978167,-61.517333,30,1.79,3.58,71.32,4.38,4.81,32.722,Western IIA trawl
NED2000966,66,2000-03-09,1508,410,43.782833,-62.177333,43.775,-62.216,30,1.76,3.52,127.1,4.55,10.17,34.962,Western IIA trawl
NED2000966,67,2000-03-09,1758,410,43.849167,-62.493833,43.862333,-62.530167,30,1.76,3.52,159.11,4.15,9.76,35.011,Western IIA trawl
NED2000966,34,2000-03-05,1324,397,45.572167,-57.501833,45.548167,-57.477833,30,1.76,3.52,462.69,1.33,5.02,34.879,Western IIA trawl
NED2000966,35,2000-03-05,1800,397,45.327833,-57.293833,45.332833,-57.275333,30,1.88,3.76,456.29,-0.1,5.08,34.904,Western IIA trawl
NED2000966,36,2000-03-06,2127,400,45.2105,-57.501667,45.186667,-57.474833,30,1.83,3.66,427.94,0.94,5.05,34.861,Western IIA trawl
NED2000966,37,2000-03-06,2352,402,45.2025,-57.604333,45.2275,-57.625667,30,1.7,3.4,310.9,0.67,5.52,34.812,Western IIA trawl
NED2000966,38,2000-03-06,238,402,45.153167,-57.716167,45.159333,-57.675667,30,1.75,3.5,203.91,1.19,6.24,34.702,Western IIA trawl
NED2000966,39,2000-03-06,519,403,44.957333,-57.701167,44.932,-57.7215,30,1.75,3.5,47.55,1.25,1.22,31.666,Western IIA trawl
NED2000966,40,2000-03-06,706,403,44.877333,-57.859667,44.8595,-57.8755,22,1.24,2.32,60.35,1.9,1.7,31.717,Western IIA trawl
NED2000966,41,2000-03-06,922,403,44.664167,-57.784333,44.635333,-57.772333,30,1.83,3.66,32,1.65,1.66,31.669,Western IIA trawl
NED2000966,42,2000-03-06,1314,399,44.7485,-57.199833,44.7775,-57.1955,30,1.74,3.48,417.88,1.34,4.99,34.858,Western IIA trawl
NED2000966,43,2000-03-06,1712,399,44.922667,-57.2145,44.951,-57.2255,30,1.77,3.54,442.57,0.83,5.03,34.882,Western IIA trawl
NED2000966,44,2000-03-06,2021,399,44.734667,-57.058,44.708167,-57.0375,30,1.78,3.56,419.71,1.43,4.87,34.856,Western IIA trawl
NED2000966,45,2000-03-07,2259,398,44.753333,-56.862167,44.777833,-56.838833,30,1.79,3.58,420.62,1.89,4.9,34.849,Western IIA trawl
NED2000966,46,2000-03-07,143,398,44.655667,-56.776667,44.636833,-56.808833,30,1.76,3.52,404.16,3.35,5.06,34.828,Western IIA trawl
NED2000966,47,2000-03-07,533,404,44.437,-57.266667,44.410333,-57.287167,30,1.8,3.6,221.28,2.16,5.98,34.687,Western IIA trawl
NED2000966,48,2000-03-07,917,404,44.317667,-57.762333,44.302167,-57.795167,28,1.69,3.62,273.41,1.54,6.33,34.673,Western IIA trawl
NED2000966,49,2000-03-07,1229,402,44.282833,-58.0795,44.268333,-58.114667,30,1.75,3.5,108.81,1.54,2.08,32.794,Western IIA trawl
NED2000966,50,2000-03-07,1419,404,44.2265,-58.128,44.2165,-58.1675,30,1.82,3.64,383.13,1.72,6.69,34.665,Western IIA trawl
NED2000966,18,2000-03-03,1700,401,45.1995,-59.851833,45.228667,-59.857,30,1.75,3.5,124.36,0.42,3.29,32.761,Western IIA trawl
NED2000966,19,2000-03-03,1912,401,45.304333,-59.688667,45.318,-59.650167,30,1.84,3.68,113.39,-0.76,3.21,32.396,Western IIA trawl
NED2000966,22,2000-03-04,40,401,45.542833,-59.952333,45.5595,-59.9185,30,1.74,3.48,149.96,NA,NA,NA,Western IIA trawl
NED2000966,23,2000-03-04,414,401,45.633,-59.636833,45.647167,-59.600333,30,1.74,3.48,151.79,-1.03,2.87,33.236,Western IIA trawl
NED2000966,24,2000-03-04,1030,401,45.594667,-59.439,45.587,-59.479333,30,1.77,3.54,153.62,-0.8,2.48,32.626,Western IIA trawl
NED2000966,25,2000-03-04,1358,401,45.3695,-59.074333,45.371833,-59.032833,30,1.77,3.54,96.93,-0.43,2.51,32.606,Western IIA trawl
NED2000966,26,2000-03-04,1701,401,45.544,-58.893167,45.564167,-58.863,30,1.74,3.48,198.42,0.24,3.34,33.478,Western IIA trawl
NED2000966,27,2000-03-04,1912,402,45.4935,-58.768667,45.4805,-58.730167,30,1.8,3.6,80.47,0.06,2.05,32.085,Western IIA trawl
NED2000966,28,2000-03-05,2120,402,45.473333,-58.595,45.494833,-58.5645,30,1.82,3.64,84.12,0.12,1.98,32.092,Western IIA trawl
NED2000966,29,2000-03-05,2305,402,45.482833,-58.439833,45.486667,-58.400333,30,1.71,3.42,83.21,-0.4,1.25,31.879,Western IIA trawl
NED2000966,30,2000-03-05,126,402,45.352667,-58.237833,45.331167,-58.266833,30,1.78,3.56,148.13,-0.37,2.16,32.329,Western IIA trawl
NED2000966,31,2000-03-05,425,402,45.366167,-57.910833,45.386667,-57.9405,30,1.75,3.5,171.91,-0.35,3.22,33.32,Western IIA trawl
NED2000966,32,2000-03-05,712,400,45.419833,-57.673167,45.448167,-57.685833,30,1.79,3.58,427.02,-0.26,5.09,34.863,Western IIA trawl
NED2000966,33,2000-03-05,1016,400,45.628333,-57.841167,45.6565,-57.856833,30,1.83,3.66,410.57,-0.56,5.09,34.869,Western IIA trawl
NED2000966,2,2000-03-02,154,406,44.6765,-61.788667,44.685333,-61.7535,30,1.77,3.54,145.39,2.04,9.4,34.809,Western IIA trawl
NED2000966,3,2000-03-02,530,406,44.577833,-61.5255,44.605833,-61.5115,30,1.79,3.58,149.96,1.58,8.95,34.523,Western IIA trawl
NED2000966,4,2000-03-02,751,407,44.4655,-61.319167,44.443167,-61.289667,30,1.84,3.68,128.93,3.64,7.66,33.851,Western IIA trawl
NED2000966,5,2000-03-02,1028,406,44.588,-61.005833,44.614,-60.985333,30,1.81,3.62,110.64,2.22,6.12,33.333,Western IIA trawl
NED2000966,6,2000-03-02,1331,407,44.4075,-60.897833,44.3925,-60.932833,30,1.75,3.5,87.78,3.67,6.34,33.426,Western IIA trawl
NED2000966,7,2000-03-02,1510,406,44.4205,-60.843167,44.449333,-60.845833,30,1.76,3.52,71.32,2.73,4.98,32.883,Western IIA trawl
NED2000966,8,2000-03-02,1706,406,44.498667,-60.676,44.5275,-60.685,30,1.77,3.54,51.21,2.15,2.71,31.933,Western IIA trawl
NED2000966,9,2000-03-02,1941,407,44.59,-60.311333,44.611833,-60.284,30,1.77,3.54,84.12,1.76,4.28,32.918,Western IIA trawl
NED2000966,10,2000-03-03,2158,407,44.706833,-60.150333,44.728667,-60.1755,30,1.72,3.44,185.62,1.76,5.22,33.335,Western IIA trawl
NED2000966,11,2000-03-03,111,407,44.957333,-60.292833,44.9365,-60.321833,30,1.76,3.52,85.95,1.23,3.55,32.606,Western IIA trawl
NED2000966,12,2000-03-03,347,407,44.906167,-60.655167,44.9265,-60.625667,30,1.77,3.54,130.76,-0.69,3.73,32.662,Western IIA trawl
NED2000966,13,2000-03-03,541,407,45.015,-60.585833,45.045,-60.587,30,1.82,3.64,105.16,0.31,3.35,32.407,Western IIA trawl
NED2000966,15,2000-03-03,1035,407,45.0285,-60.2435,45.003,-60.221167,30,1.8,3.6,146.3,1.1,4.16,32.9,Western IIA trawl
NED2000966,16,2000-03-03,1310,402,45.019667,-59.952,45.030167,-59.915167,30,1.69,3.38,148.13,1.34,4.5,33.144,Western IIA trawl
NED2000966,17,2000-03-03,1500,401,45.114667,-59.992833,45.144333,-59.990333,30,1.8,3.6,157.28,0.37,4.37,33.137,Western IIA trawl
NED2000966,62,2000-03-09,23,406,44.143833,-60.212167,44.144167,-60.252833,30,1.75,3.5,87.78,2.64,5.26,33.272,Western IIA trawl
NED2000966,120,2000-03-16,342,405,44.175,-59.4435,44.191667,-59.479,30,1.72,3.44,236.83,2.07,5.85,34.626,Western IIA trawl
NED2000966,121,2000-03-16,522,406,44.139167,-59.536,44.1385,-59.579,31,1.83,3.54,74.07,2.05,3.25,32.576,Western IIA trawl
NED2000966,104,2000-03-14,1728,409,43.810667,-59.877167,43.814333,-59.836833,30,1.75,3.5,48.46,2.79,2.84,31.998,Western IIA trawl
NED2000966,105,2000-03-14,1926,409,43.813,-59.640167,43.811667,-59.6005,30,1.71,3.42,51.21,2.59,2.59,31.999,Western IIA trawl
NED2000966,106,2000-03-15,2206,411,43.602333,-59.7455,43.616333,-59.710333,30,1.74,3.48,226.77,2.03,6.7,34.714,Western IIA trawl
